Limit	Thresh.	Prec.	Rec.	F1
13	0.80	0.1716	0.3201	0.1963
13	0.85	0.1485	0.2113	0.1548
13	0.90	0.0863	0.0738	0.0738
13	0.95	0.0265	0.0164	0.0190
14	0.00	0.2329	0.8355	0.3524
14	0.05	0.2329	0.8355	0.3524
14	0.10	0.2324	0.8329	0.3515
14	0.15	0.2324	0.8329	0.3515
14	0.20	0.2324	0.8329	0.3515
14	0.25	0.2324	0.8329	0.3515
14	0.30	0.2322	0.8316	0.3512
14	0.35	0.2320	0.8289	0.3506
14	0.40	0.2311	0.8210	0.3486
14	0.45	0.2298	0.7825	0.3390
14	0.50	0.2172	0.7383	0.3212
14	0.55	0.2097	0.6746	0.3034
14	0.60	0.2047	0.6163	0.2874
14	0.65	0.1946	0.5504	0.2639
14	0.70	0.1850	0.4825	0.2400
14	0.75	0.1672	0.4010	0.2134
14	0.80	0.1716	0.3201	0.1963
14	0.85	0.1485	0.2113	0.1548
14	0.90	0.0863	0.0738	0.0738
14	0.95	0.0265	0.0164	0.0190
15	0.00	0.2329	0.8355	0.3524
15	0.05	0.2329	0.8355	0.3524
15	0.10	0.2324	0.8329	0.3515
15	0.15	0.2324	0.8329	0.3515
15	0.20	0.2324	0.8329	0.3515
15	0.25	0.2324	0.8329	0.3515
15	0.30	0.2322	0.8316	0.3512
15	0.35	0.2320	0.8289	0.3506
15	0.40	0.2311	0.8210	0.3486
15	0.45	0.2298	0.7825	0.3390
15	0.50	0.2172	0.7383	0.3212
15	0.55	0.2097	0.6746	0.3034
15	0.60	0.2047	0.6163	0.2874
15	0.65	0.1946	0.5504	0.2639
15	0.70	0.1850	0.4825	0.2400
15	0.75	0.1672	0.4010	0.2134
15	0.80	0.1716	0.3201	0.1963
15	0.85	0.1485	0.2113	0.1548
15	0.90	0.0863	0.0738	0.0738
15	0.95	0.0265	0.0164	0.0190

Best Precision (doc avg): 0.5358	Limit: 1	Threshold: 0.30
Best    Recall (doc avg): 0.8355	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.4515	Limit: 1	Threshold: 0.30
Best              NDCG@5: 0.7224	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7224	Limit: 15	Threshold: 0.05
Documents evaluated:	377
