Limit	Thresh.	Prec.	Rec.	F1
8	0.45	0.2401	0.8926	0.3656
8	0.50	0.2166	0.8146	0.3317
8	0.55	0.2073	0.7634	0.3162
8	0.60	0.1924	0.6944	0.2921
8	0.65	0.1708	0.6074	0.2563
8	0.70	0.1485	0.5358	0.2243
8	0.75	0.1353	0.4437	0.1945
8	0.80	0.1141	0.3389	0.1573
8	0.85	0.0988	0.2097	0.1184
8	0.90	0.0399	0.0575	0.0441
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.2353	0.9591	0.3715
9	0.05	0.2353	0.9591	0.3715
9	0.10	0.2343	0.9540	0.3697
9	0.15	0.2343	0.9540	0.3697
9	0.20	0.2343	0.9540	0.3697
9	0.25	0.2347	0.9540	0.3702
9	0.30	0.2350	0.9488	0.3694
9	0.35	0.2342	0.9386	0.3674
9	0.40	0.2348	0.9258	0.3667
9	0.45	0.2401	0.8926	0.3656
9	0.50	0.2166	0.8146	0.3317
9	0.55	0.2073	0.7634	0.3162
9	0.60	0.1924	0.6944	0.2921
9	0.65	0.1708	0.6074	0.2563
9	0.70	0.1485	0.5358	0.2243
9	0.75	0.1353	0.4437	0.1945
9	0.80	0.1141	0.3389	0.1573
9	0.85	0.0988	0.2097	0.1184
9	0.90	0.0399	0.0575	0.0441
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.2353	0.9591	0.3715
10	0.05	0.2353	0.9591	0.3715
10	0.10	0.2343	0.9540	0.3697
10	0.15	0.2343	0.9540	0.3697
10	0.20	0.2343	0.9540	0.3697
10	0.25	0.2347	0.9540	0.3702
10	0.30	0.2350	0.9488	0.3694
10	0.35	0.2342	0.9386	0.3674
10	0.40	0.2348	0.9258	0.3667
10	0.45	0.2401	0.8926	0.3656
10	0.50	0.2166	0.8146	0.3317
10	0.55	0.2073	0.7634	0.3162
10	0.60	0.1924	0.6944	0.2921
10	0.65	0.1708	0.6074	0.2563
10	0.70	0.1485	0.5358	0.2243
10	0.75	0.1353	0.4437	0.1945
10	0.80	0.1141	0.3389	0.1573
10	0.85	0.0988	0.2097	0.1184
10	0.90	0.0399	0.0575	0.0441
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.2353	0.9591	0.3715
11	0.05	0.2353	0.9591	0.3715
11	0.10	0.2343	0.9540	0.3697
11	0.15	0.2343	0.9540	0.3697
11	0.20	0.2343	0.9540	0.3697
11	0.25	0.2347	0.9540	0.3702
11	0.30	0.2350	0.9488	0.3694
11	0.35	0.2342	0.9386	0.3674
11	0.40	0.2348	0.9258	0.3667
11	0.45	0.2401	0.8926	0.3656
11	0.50	0.2166	0.8146	0.3317
11	0.55	0.2073	0.7634	0.3162
11	0.60	0.1924	0.6944	0.2921
11	0.65	0.1708	0.6074	0.2563
11	0.70	0.1485	0.5358	0.2243
11	0.75	0.1353	0.4437	0.1945
11	0.80	0.1141	0.3389	0.1573
11	0.85	0.0988	0.2097	0.1184
11	0.90	0.0399	0.0575	0.0441
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.2353	0.9591	0.3715
12	0.05	0.2353	0.9591	0.3715
12	0.10	0.2343	0.9540	0.3697
12	0.15	0.2343	0.9540	0.3697
12	0.20	0.2343	0.9540	0.3697
12	0.25	0.2347	0.9540	0.3702
12	0.30	0.2350	0.9488	0.3694
12	0.35	0.2342	0.9386	0.3674
12	0.40	0.2348	0.9258	0.3667
12	0.45	0.2401	0.8926	0.3656
12	0.50	0.2166	0.8146	0.3317
12	0.55	0.2073	0.7634	0.3162
12	0.60	0.1924	0.6944	0.2921
12	0.65	0.1708	0.6074	0.2563
12	0.70	0.1485	0.5358	0.2243
12	0.75	0.1353	0.4437	0.1945
12	0.80	0.1141	0.3389	0.1573
12	0.85	0.0988	0.2097	0.1184
12	0.90	0.0399	0.0575	0.0441
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.2353	0.9591	0.3715
13	0.05	0.2353	0.9591	0.3715
13	0.10	0.2343	0.9540	0.3697
13	0.15	0.2343	0.9540	0.3697
13	0.20	0.2343	0.9540	0.3697
13	0.25	0.2347	0.9540	0.3702
13	0.30	0.2350	0.9488	0.3694
13	0.35	0.2342	0.9386	0.3674
13	0.40	0.2348	0.9258	0.3667
13	0.45	0.2401	0.8926	0.3656
13	0.50	0.2166	0.8146	0.3317
13	0.55	0.2073	0.7634	0.3162
13	0.60	0.1924	0.6944	0.2921
13	0.65	0.1708	0.6074	0.2563
13	0.70	0.1485	0.5358	0.2243
13	0.75	0.1353	0.4437	0.1945
13	0.80	0.1141	0.3389	0.1573
13	0.85	0.0988	0.2097	0.1184
13	0.90	0.0399	0.0575	0.0441
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.2353	0.9591	0.3715
14	0.05	0.2353	0.9591	0.3715
14	0.10	0.2343	0.9540	0.3697
14	0.15	0.2343	0.9540	0.3697
14	0.20	0.2343	0.9540	0.3697
14	0.25	0.2347	0.9540	0.3702
14	0.30	0.2350	0.9488	0.3694
14	0.35	0.2342	0.9386	0.3674
14	0.40	0.2348	0.9258	0.3667
14	0.45	0.2401	0.8926	0.3656
14	0.50	0.2166	0.8146	0.3317
14	0.55	0.2073	0.7634	0.3162
14	0.60	0.1924	0.6944	0.2921
14	0.65	0.1708	0.6074	0.2563
14	0.70	0.1485	0.5358	0.2243
14	0.75	0.1353	0.4437	0.1945
14	0.80	0.1141	0.3389	0.1573
14	0.85	0.0988	0.2097	0.1184
14	0.90	0.0399	0.0575	0.0441
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.2353	0.9591	0.3715
15	0.05	0.2353	0.9591	0.3715
15	0.10	0.2343	0.9540	0.3697
15	0.15	0.2343	0.9540	0.3697
15	0.20	0.2343	0.9540	0.3697
15	0.25	0.2347	0.9540	0.3702
15	0.30	0.2350	0.9488	0.3694
15	0.35	0.2342	0.9386	0.3674
15	0.40	0.2348	0.9258	0.3667
15	0.45	0.2401	0.8926	0.3656
15	0.50	0.2166	0.8146	0.3317
15	0.55	0.2073	0.7634	0.3162
15	0.60	0.1924	0.6944	0.2921
15	0.65	0.1708	0.6074	0.2563
15	0.70	0.1485	0.5358	0.2243
15	0.75	0.1353	0.4437	0.1945
15	0.80	0.1141	0.3389	0.1573
15	0.85	0.0988	0.2097	0.1184
15	0.90	0.0399	0.0575	0.0441
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.4527	Limit: 1	Threshold: 0.25
Best    Recall (doc avg): 0.9591	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.5239	Limit: 2	Threshold: 0.25
Best              NDCG@5: 0.7774	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7774	Limit: 15	Threshold: 0.05
Documents evaluated:	391
