Limit	Thresh.	Prec.	Rec.	F1
13	0.75	0.1698	0.4144	0.2187
13	0.80	0.1685	0.3182	0.1938
13	0.85	0.1437	0.2053	0.1507
13	0.90	0.0769	0.0693	0.0680
13	0.95	0.0227	0.0143	0.0164
14	0.00	0.2262	0.8094	0.3418
14	0.05	0.2262	0.8094	0.3418
14	0.10	0.2262	0.8094	0.3418
14	0.15	0.2262	0.8094	0.3418
14	0.20	0.2262	0.8094	0.3418
14	0.25	0.2262	0.8094	0.3418
14	0.30	0.2262	0.8094	0.3418
14	0.35	0.2267	0.8094	0.3422
14	0.40	0.2246	0.7993	0.3389
14	0.45	0.2248	0.7729	0.3337
14	0.50	0.2146	0.7330	0.3178
14	0.55	0.2102	0.6788	0.3036
14	0.60	0.2014	0.6255	0.2864
14	0.65	0.2023	0.5651	0.2743
14	0.70	0.1914	0.5044	0.2504
14	0.75	0.1698	0.4144	0.2187
14	0.80	0.1685	0.3182	0.1938
14	0.85	0.1437	0.2053	0.1507
14	0.90	0.0769	0.0693	0.0680
14	0.95	0.0227	0.0143	0.0164
15	0.00	0.2262	0.8094	0.3418
15	0.05	0.2262	0.8094	0.3418
15	0.10	0.2262	0.8094	0.3418
15	0.15	0.2262	0.8094	0.3418
15	0.20	0.2262	0.8094	0.3418
15	0.25	0.2262	0.8094	0.3418
15	0.30	0.2262	0.8094	0.3418
15	0.35	0.2267	0.8094	0.3422
15	0.40	0.2246	0.7993	0.3389
15	0.45	0.2248	0.7729	0.3337
15	0.50	0.2146	0.7330	0.3178
15	0.55	0.2102	0.6788	0.3036
15	0.60	0.2014	0.6255	0.2864
15	0.65	0.2023	0.5651	0.2743
15	0.70	0.1914	0.5044	0.2504
15	0.75	0.1698	0.4144	0.2187
15	0.80	0.1685	0.3182	0.1938
15	0.85	0.1437	0.2053	0.1507
15	0.90	0.0769	0.0693	0.0680
15	0.95	0.0227	0.0143	0.0164

Best Precision (doc avg): 0.5668	Limit: 1	Threshold: 0.40
Best    Recall (doc avg): 0.8094	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.4758	Limit: 1	Threshold: 0.40
Best              NDCG@5: 0.7098	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7098	Limit: 15	Threshold: 0.35
Documents evaluated:	397
