Limit	Thresh.	Prec.	Rec.	F1
5	0.95	0.1828	0.1501	0.1591
6	0.00	0.2423	0.6063	0.3055
6	0.05	0.2423	0.6063	0.3055
6	0.10	0.2444	0.6063	0.3072
6	0.15	0.2444	0.6063	0.3072
6	0.20	0.2444	0.6063	0.3072
6	0.25	0.2421	0.6037	0.3051
6	0.30	0.2460	0.6037	0.3081
6	0.35	0.2518	0.6011	0.3132
6	0.40	0.2626	0.5985	0.3217
6	0.45	0.2889	0.5932	0.3426
6	0.50	0.2975	0.5724	0.3451
6	0.55	0.3134	0.5476	0.3525
6	0.60	0.3293	0.5129	0.3590
6	0.65	0.3326	0.4653	0.3504
6	0.70	0.3419	0.4300	0.3477
6	0.75	0.3264	0.3775	0.3230
6	0.80	0.3293	0.3317	0.3114
6	0.85	0.3169	0.2858	0.2911
6	0.90	0.2507	0.2078	0.2211
6	0.95	0.1828	0.1501	0.1591
7	0.00	0.2423	0.6063	0.3055
7	0.05	0.2423	0.6063	0.3055
7	0.10	0.2444	0.6063	0.3072
7	0.15	0.2444	0.6063	0.3072
7	0.20	0.2444	0.6063	0.3072
7	0.25	0.2421	0.6037	0.3051
7	0.30	0.2460	0.6037	0.3081
7	0.35	0.2518	0.6011	0.3132
7	0.40	0.2626	0.5985	0.3217
7	0.45	0.2889	0.5932	0.3426
7	0.50	0.2975	0.5724	0.3451
7	0.55	0.3134	0.5476	0.3525
7	0.60	0.3293	0.5129	0.3590
7	0.65	0.3326	0.4653	0.3504
7	0.70	0.3419	0.4300	0.3477
7	0.75	0.3264	0.3775	0.3230
7	0.80	0.3293	0.3317	0.3114
7	0.85	0.3169	0.2858	0.2911
7	0.90	0.2507	0.2078	0.2211
7	0.95	0.1828	0.1501	0.1591
8	0.00	0.2423	0.6063	0.3055
8	0.05	0.2423	0.6063	0.3055
8	0.10	0.2444	0.6063	0.3072
8	0.15	0.2444	0.6063	0.3072
8	0.20	0.2444	0.6063	0.3072
8	0.25	0.2421	0.6037	0.3051
8	0.30	0.2460	0.6037	0.3081
8	0.35	0.2518	0.6011	0.3132
8	0.40	0.2626	0.5985	0.3217
8	0.45	0.2889	0.5932	0.3426
8	0.50	0.2975	0.5724	0.3451
8	0.55	0.3134	0.5476	0.3525
8	0.60	0.3293	0.5129	0.3590
8	0.65	0.3326	0.4653	0.3504
8	0.70	0.3419	0.4300	0.3477
8	0.75	0.3264	0.3775	0.3230
8	0.80	0.3293	0.3317	0.3114
8	0.85	0.3169	0.2858	0.2911
8	0.90	0.2507	0.2078	0.2211
8	0.95	0.1828	0.1501	0.1591
9	0.00	0.2423	0.6063	0.3055
9	0.05	0.2423	0.6063	0.3055
9	0.10	0.2444	0.6063	0.3072
9	0.15	0.2444	0.6063	0.3072
9	0.20	0.2444	0.6063	0.3072
9	0.25	0.2421	0.6037	0.3051
9	0.30	0.2460	0.6037	0.3081
9	0.35	0.2518	0.6011	0.3132
9	0.40	0.2626	0.5985	0.3217
9	0.45	0.2889	0.5932	0.3426
9	0.50	0.2975	0.5724	0.3451
9	0.55	0.3134	0.5476	0.3525
9	0.60	0.3293	0.5129	0.3590
9	0.65	0.3326	0.4653	0.3504
9	0.70	0.3419	0.4300	0.3477
9	0.75	0.3264	0.3775	0.3230
9	0.80	0.3293	0.3317	0.3114
9	0.85	0.3169	0.2858	0.2911
9	0.90	0.2507	0.2078	0.2211
9	0.95	0.1828	0.1501	0.1591
10	0.00	0.2423	0.6063	0.3055
10	0.05	0.2423	0.6063	0.3055
10	0.10	0.2444	0.6063	0.3072
10	0.15	0.2444	0.6063	0.3072
10	0.20	0.2444	0.6063	0.3072
10	0.25	0.2421	0.6037	0.3051
10	0.30	0.2460	0.6037	0.3081
10	0.35	0.2518	0.6011	0.3132
10	0.40	0.2626	0.5985	0.3217
10	0.45	0.2889	0.5932	0.3426
10	0.50	0.2975	0.5724	0.3451
10	0.55	0.3134	0.5476	0.3525
10	0.60	0.3293	0.5129	0.3590
10	0.65	0.3326	0.4653	0.3504
10	0.70	0.3419	0.4300	0.3477
10	0.75	0.3264	0.3775	0.3230
10	0.80	0.3293	0.3317	0.3114
10	0.85	0.3169	0.2858	0.2911
10	0.90	0.2507	0.2078	0.2211
10	0.95	0.1828	0.1501	0.1591
11	0.00	0.2423	0.6063	0.3055
11	0.05	0.2423	0.6063	0.3055
11	0.10	0.2444	0.6063	0.3072
11	0.15	0.2444	0.6063	0.3072
11	0.20	0.2444	0.6063	0.3072
11	0.25	0.2421	0.6037	0.3051
11	0.30	0.2460	0.6037	0.3081
11	0.35	0.2518	0.6011	0.3132
11	0.40	0.2626	0.5985	0.3217
11	0.45	0.2889	0.5932	0.3426
11	0.50	0.2975	0.5724	0.3451
11	0.55	0.3134	0.5476	0.3525
11	0.60	0.3293	0.5129	0.3590
11	0.65	0.3326	0.4653	0.3504
11	0.70	0.3419	0.4300	0.3477
11	0.75	0.3264	0.3775	0.3230
11	0.80	0.3293	0.3317	0.3114
11	0.85	0.3169	0.2858	0.2911
11	0.90	0.2507	0.2078	0.2211
11	0.95	0.1828	0.1501	0.1591
12	0.00	0.2423	0.6063	0.3055
12	0.05	0.2423	0.6063	0.3055
12	0.10	0.2444	0.6063	0.3072
12	0.15	0.2444	0.6063	0.3072
12	0.20	0.2444	0.6063	0.3072
12	0.25	0.2421	0.6037	0.3051
12	0.30	0.2460	0.6037	0.3081
12	0.35	0.2518	0.6011	0.3132
12	0.40	0.2626	0.5985	0.3217
12	0.45	0.2889	0.5932	0.3426
12	0.50	0.2975	0.5724	0.3451
12	0.55	0.3134	0.5476	0.3525
12	0.60	0.3293	0.5129	0.3590
12	0.65	0.3326	0.4653	0.3504
12	0.70	0.3419	0.4300	0.3477
12	0.75	0.3264	0.3775	0.3230
12	0.80	0.3293	0.3317	0.3114
12	0.85	0.3169	0.2858	0.2911
12	0.90	0.2507	0.2078	0.2211
12	0.95	0.1828	0.1501	0.1591
13	0.00	0.2423	0.6063	0.3055
13	0.05	0.2423	0.6063	0.3055
13	0.10	0.2444	0.6063	0.3072
13	0.15	0.2444	0.6063	0.3072
13	0.20	0.2444	0.6063	0.3072
13	0.25	0.2421	0.6037	0.3051
13	0.30	0.2460	0.6037	0.3081
13	0.35	0.2518	0.6011	0.3132
13	0.40	0.2626	0.5985	0.3217
13	0.45	0.2889	0.5932	0.3426
13	0.50	0.2975	0.5724	0.3451
13	0.55	0.3134	0.5476	0.3525
13	0.60	0.3293	0.5129	0.3590
13	0.65	0.3326	0.4653	0.3504
13	0.70	0.3419	0.4300	0.3477
13	0.75	0.3264	0.3775	0.3230
13	0.80	0.3293	0.3317	0.3114
13	0.85	0.3169	0.2858	0.2911
13	0.90	0.2507	0.2078	0.2211
13	0.95	0.1828	0.1501	0.1591
14	0.00	0.2423	0.6063	0.3055
14	0.05	0.2423	0.6063	0.3055
14	0.10	0.2444	0.6063	0.3072
14	0.15	0.2444	0.6063	0.3072
14	0.20	0.2444	0.6063	0.3072
14	0.25	0.2421	0.6037	0.3051
14	0.30	0.2460	0.6037	0.3081
14	0.35	0.2518	0.6011	0.3132
14	0.40	0.2626	0.5985	0.3217
14	0.45	0.2889	0.5932	0.3426
14	0.50	0.2975	0.5724	0.3451
14	0.55	0.3134	0.5476	0.3525
14	0.60	0.3293	0.5129	0.3590
14	0.65	0.3326	0.4653	0.3504
14	0.70	0.3419	0.4300	0.3477
14	0.75	0.3264	0.3775	0.3230
14	0.80	0.3293	0.3317	0.3114
14	0.85	0.3169	0.2858	0.2911
14	0.90	0.2507	0.2078	0.2211
14	0.95	0.1828	0.1501	0.1591
15	0.00	0.2423	0.6063	0.3055
15	0.05	0.2423	0.6063	0.3055
15	0.10	0.2444	0.6063	0.3072
15	0.15	0.2444	0.6063	0.3072
15	0.20	0.2444	0.6063	0.3072
15	0.25	0.2421	0.6037	0.3051
15	0.30	0.2460	0.6037	0.3081
15	0.35	0.2518	0.6011	0.3132
15	0.40	0.2626	0.5985	0.3217
15	0.45	0.2889	0.5932	0.3426
15	0.50	0.2975	0.5724	0.3451
15	0.55	0.3134	0.5476	0.3525
15	0.60	0.3293	0.5129	0.3590
15	0.65	0.3326	0.4653	0.3504
15	0.70	0.3419	0.4300	0.3477
15	0.75	0.3264	0.3775	0.3230
15	0.80	0.3293	0.3317	0.3114
15	0.85	0.3169	0.2858	0.2911
15	0.90	0.2507	0.2078	0.2211
15	0.95	0.1828	0.1501	0.1591

Best Precision (doc avg): 0.6005	Limit: 1	Threshold: 0.20
Best    Recall (doc avg): 0.6063	Limit: 15	Threshold: 0.20
Best  F1 score (doc avg): 0.4678	Limit: 1	Threshold: 0.20
Best              NDCG@5: 0.8935	Limit: 15	Threshold: 0.20
Best             NDCG@10: 0.8785	Limit: 15	Threshold: 0.20
Documents evaluated:	383
