Limit	Thresh.	Prec.	Rec.	F1
8	0.15	0.2406	0.7439	0.3393
8	0.20	0.2406	0.7439	0.3393
8	0.25	0.2406	0.7439	0.3393
8	0.30	0.2407	0.7439	0.3395
8	0.35	0.2427	0.7439	0.3411
8	0.40	0.2478	0.7362	0.3440
8	0.45	0.2488	0.7207	0.3407
8	0.50	0.2616	0.6976	0.3475
8	0.55	0.2611	0.6706	0.3416
8	0.60	0.2774	0.6428	0.3501
8	0.65	0.2838	0.5789	0.3418
8	0.70	0.2814	0.5072	0.3200
8	0.75	0.2716	0.4279	0.2932
8	0.80	0.2695	0.3486	0.2756
8	0.85	0.2422	0.2479	0.2318
8	0.90	0.1640	0.1446	0.1500
8	0.95	0.0874	0.0652	0.0721
9	0.00	0.2406	0.7439	0.3393
9	0.05	0.2406	0.7439	0.3393
9	0.10	0.2406	0.7439	0.3393
9	0.15	0.2406	0.7439	0.3393
9	0.20	0.2406	0.7439	0.3393
9	0.25	0.2406	0.7439	0.3393
9	0.30	0.2407	0.7439	0.3395
9	0.35	0.2427	0.7439	0.3411
9	0.40	0.2478	0.7362	0.3440
9	0.45	0.2488	0.7207	0.3407
9	0.50	0.2616	0.6976	0.3475
9	0.55	0.2611	0.6706	0.3416
9	0.60	0.2774	0.6428	0.3501
9	0.65	0.2838	0.5789	0.3418
9	0.70	0.2814	0.5072	0.3200
9	0.75	0.2716	0.4279	0.2932
9	0.80	0.2695	0.3486	0.2756
9	0.85	0.2422	0.2479	0.2318
9	0.90	0.1640	0.1446	0.1500
9	0.95	0.0874	0.0652	0.0721
10	0.00	0.2406	0.7439	0.3393
10	0.05	0.2406	0.7439	0.3393
10	0.10	0.2406	0.7439	0.3393
10	0.15	0.2406	0.7439	0.3393
10	0.20	0.2406	0.7439	0.3393
10	0.25	0.2406	0.7439	0.3393
10	0.30	0.2407	0.7439	0.3395
10	0.35	0.2427	0.7439	0.3411
10	0.40	0.2478	0.7362	0.3440
10	0.45	0.2488	0.7207	0.3407
10	0.50	0.2616	0.6976	0.3475
10	0.55	0.2611	0.6706	0.3416
10	0.60	0.2774	0.6428	0.3501
10	0.65	0.2838	0.5789	0.3418
10	0.70	0.2814	0.5072	0.3200
10	0.75	0.2716	0.4279	0.2932
10	0.80	0.2695	0.3486	0.2756
10	0.85	0.2422	0.2479	0.2318
10	0.90	0.1640	0.1446	0.1500
10	0.95	0.0874	0.0652	0.0721
11	0.00	0.2406	0.7439	0.3393
11	0.05	0.2406	0.7439	0.3393
11	0.10	0.2406	0.7439	0.3393
11	0.15	0.2406	0.7439	0.3393
11	0.20	0.2406	0.7439	0.3393
11	0.25	0.2406	0.7439	0.3393
11	0.30	0.2407	0.7439	0.3395
11	0.35	0.2427	0.7439	0.3411
11	0.40	0.2478	0.7362	0.3440
11	0.45	0.2488	0.7207	0.3407
11	0.50	0.2616	0.6976	0.3475
11	0.55	0.2611	0.6706	0.3416
11	0.60	0.2774	0.6428	0.3501
11	0.65	0.2838	0.5789	0.3418
11	0.70	0.2814	0.5072	0.3200
11	0.75	0.2716	0.4279	0.2932
11	0.80	0.2695	0.3486	0.2756
11	0.85	0.2422	0.2479	0.2318
11	0.90	0.1640	0.1446	0.1500
11	0.95	0.0874	0.0652	0.0721
12	0.00	0.2406	0.7439	0.3393
12	0.05	0.2406	0.7439	0.3393
12	0.10	0.2406	0.7439	0.3393
12	0.15	0.2406	0.7439	0.3393
12	0.20	0.2406	0.7439	0.3393
12	0.25	0.2406	0.7439	0.3393
12	0.30	0.2407	0.7439	0.3395
12	0.35	0.2427	0.7439	0.3411
12	0.40	0.2478	0.7362	0.3440
12	0.45	0.2488	0.7207	0.3407
12	0.50	0.2616	0.6976	0.3475
12	0.55	0.2611	0.6706	0.3416
12	0.60	0.2774	0.6428	0.3501
12	0.65	0.2838	0.5789	0.3418
12	0.70	0.2814	0.5072	0.3200
12	0.75	0.2716	0.4279	0.2932
12	0.80	0.2695	0.3486	0.2756
12	0.85	0.2422	0.2479	0.2318
12	0.90	0.1640	0.1446	0.1500
12	0.95	0.0874	0.0652	0.0721
13	0.00	0.2406	0.7439	0.3393
13	0.05	0.2406	0.7439	0.3393
13	0.10	0.2406	0.7439	0.3393
13	0.15	0.2406	0.7439	0.3393
13	0.20	0.2406	0.7439	0.3393
13	0.25	0.2406	0.7439	0.3393
13	0.30	0.2407	0.7439	0.3395
13	0.35	0.2427	0.7439	0.3411
13	0.40	0.2478	0.7362	0.3440
13	0.45	0.2488	0.7207	0.3407
13	0.50	0.2616	0.6976	0.3475
13	0.55	0.2611	0.6706	0.3416
13	0.60	0.2774	0.6428	0.3501
13	0.65	0.2838	0.5789	0.3418
13	0.70	0.2814	0.5072	0.3200
13	0.75	0.2716	0.4279	0.2932
13	0.80	0.2695	0.3486	0.2756
13	0.85	0.2422	0.2479	0.2318
13	0.90	0.1640	0.1446	0.1500
13	0.95	0.0874	0.0652	0.0721
14	0.00	0.2406	0.7439	0.3393
14	0.05	0.2406	0.7439	0.3393
14	0.10	0.2406	0.7439	0.3393
14	0.15	0.2406	0.7439	0.3393
14	0.20	0.2406	0.7439	0.3393
14	0.25	0.2406	0.7439	0.3393
14	0.30	0.2407	0.7439	0.3395
14	0.35	0.2427	0.7439	0.3411
14	0.40	0.2478	0.7362	0.3440
14	0.45	0.2488	0.7207	0.3407
14	0.50	0.2616	0.6976	0.3475
14	0.55	0.2611	0.6706	0.3416
14	0.60	0.2774	0.6428	0.3501
14	0.65	0.2838	0.5789	0.3418
14	0.70	0.2814	0.5072	0.3200
14	0.75	0.2716	0.4279	0.2932
14	0.80	0.2695	0.3486	0.2756
14	0.85	0.2422	0.2479	0.2318
14	0.90	0.1640	0.1446	0.1500
14	0.95	0.0874	0.0652	0.0721
15	0.00	0.2406	0.7439	0.3393
15	0.05	0.2406	0.7439	0.3393
15	0.10	0.2406	0.7439	0.3393
15	0.15	0.2406	0.7439	0.3393
15	0.20	0.2406	0.7439	0.3393
15	0.25	0.2406	0.7439	0.3393
15	0.30	0.2407	0.7439	0.3395
15	0.35	0.2427	0.7439	0.3411
15	0.40	0.2478	0.7362	0.3440
15	0.45	0.2488	0.7207	0.3407
15	0.50	0.2616	0.6976	0.3475
15	0.55	0.2611	0.6706	0.3416
15	0.60	0.2774	0.6428	0.3501
15	0.65	0.2838	0.5789	0.3418
15	0.70	0.2814	0.5072	0.3200
15	0.75	0.2716	0.4279	0.2932
15	0.80	0.2695	0.3486	0.2756
15	0.85	0.2422	0.2479	0.2318
15	0.90	0.1640	0.1446	0.1500
15	0.95	0.0874	0.0652	0.0721

Best Precision (doc avg): 0.6401	Limit: 1	Threshold: 0.35
Best    Recall (doc avg): 0.7439	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.5298	Limit: 1	Threshold: 0.35
Best              NDCG@5: 0.7312	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7309	Limit: 15	Threshold: 0.35
Documents evaluated:	389
