Limit	Thresh.	Prec.	Rec.	F1
5	0.55	0.7688	0.7688	0.7688
5	0.60	0.6882	0.6882	0.6882
5	0.65	0.6022	0.6022	0.6022
5	0.70	0.5376	0.5376	0.5376
5	0.75	0.4489	0.4489	0.4489
5	0.80	0.3333	0.3333	0.3333
5	0.85	0.2016	0.2016	0.2016
5	0.90	0.0538	0.0538	0.0538
5	0.95	0.0000	0.0000	0.0000
6	0.00	0.9489	0.9489	0.9489
6	0.05	0.9489	0.9489	0.9489
6	0.10	0.9462	0.9462	0.9462
6	0.15	0.9462	0.9462	0.9462
6	0.20	0.9462	0.9462	0.9462
6	0.25	0.9462	0.9462	0.9462
6	0.30	0.9435	0.9435	0.9435
6	0.35	0.9328	0.9328	0.9328
6	0.40	0.9194	0.9194	0.9194
6	0.45	0.8817	0.8817	0.8817
6	0.50	0.8280	0.8280	0.8280
6	0.55	0.7688	0.7688	0.7688
6	0.60	0.6882	0.6882	0.6882
6	0.65	0.6022	0.6022	0.6022
6	0.70	0.5376	0.5376	0.5376
6	0.75	0.4489	0.4489	0.4489
6	0.80	0.3333	0.3333	0.3333
6	0.85	0.2016	0.2016	0.2016
6	0.90	0.0538	0.0538	0.0538
6	0.95	0.0000	0.0000	0.0000
7	0.00	0.9489	0.9489	0.9489
7	0.05	0.9489	0.9489	0.9489
7	0.10	0.9462	0.9462	0.9462
7	0.15	0.9462	0.9462	0.9462
7	0.20	0.9462	0.9462	0.9462
7	0.25	0.9462	0.9462	0.9462
7	0.30	0.9435	0.9435	0.9435
7	0.35	0.9328	0.9328	0.9328
7	0.40	0.9194	0.9194	0.9194
7	0.45	0.8817	0.8817	0.8817
7	0.50	0.8280	0.8280	0.8280
7	0.55	0.7688	0.7688	0.7688
7	0.60	0.6882	0.6882	0.6882
7	0.65	0.6022	0.6022	0.6022
7	0.70	0.5376	0.5376	0.5376
7	0.75	0.4489	0.4489	0.4489
7	0.80	0.3333	0.3333	0.3333
7	0.85	0.2016	0.2016	0.2016
7	0.90	0.0538	0.0538	0.0538
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.9489	0.9489	0.9489
8	0.05	0.9489	0.9489	0.9489
8	0.10	0.9462	0.9462	0.9462
8	0.15	0.9462	0.9462	0.9462
8	0.20	0.9462	0.9462	0.9462
8	0.25	0.9462	0.9462	0.9462
8	0.30	0.9435	0.9435	0.9435
8	0.35	0.9328	0.9328	0.9328
8	0.40	0.9194	0.9194	0.9194
8	0.45	0.8817	0.8817	0.8817
8	0.50	0.8280	0.8280	0.8280
8	0.55	0.7688	0.7688	0.7688
8	0.60	0.6882	0.6882	0.6882
8	0.65	0.6022	0.6022	0.6022
8	0.70	0.5376	0.5376	0.5376
8	0.75	0.4489	0.4489	0.4489
8	0.80	0.3333	0.3333	0.3333
8	0.85	0.2016	0.2016	0.2016
8	0.90	0.0538	0.0538	0.0538
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.9489	0.9489	0.9489
9	0.05	0.9489	0.9489	0.9489
9	0.10	0.9462	0.9462	0.9462
9	0.15	0.9462	0.9462	0.9462
9	0.20	0.9462	0.9462	0.9462
9	0.25	0.9462	0.9462	0.9462
9	0.30	0.9435	0.9435	0.9435
9	0.35	0.9328	0.9328	0.9328
9	0.40	0.9194	0.9194	0.9194
9	0.45	0.8817	0.8817	0.8817
9	0.50	0.8280	0.8280	0.8280
9	0.55	0.7688	0.7688	0.7688
9	0.60	0.6882	0.6882	0.6882
9	0.65	0.6022	0.6022	0.6022
9	0.70	0.5376	0.5376	0.5376
9	0.75	0.4489	0.4489	0.4489
9	0.80	0.3333	0.3333	0.3333
9	0.85	0.2016	0.2016	0.2016
9	0.90	0.0538	0.0538	0.0538
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.9489	0.9489	0.9489
10	0.05	0.9489	0.9489	0.9489
10	0.10	0.9462	0.9462	0.9462
10	0.15	0.9462	0.9462	0.9462
10	0.20	0.9462	0.9462	0.9462
10	0.25	0.9462	0.9462	0.9462
10	0.30	0.9435	0.9435	0.9435
10	0.35	0.9328	0.9328	0.9328
10	0.40	0.9194	0.9194	0.9194
10	0.45	0.8817	0.8817	0.8817
10	0.50	0.8280	0.8280	0.8280
10	0.55	0.7688	0.7688	0.7688
10	0.60	0.6882	0.6882	0.6882
10	0.65	0.6022	0.6022	0.6022
10	0.70	0.5376	0.5376	0.5376
10	0.75	0.4489	0.4489	0.4489
10	0.80	0.3333	0.3333	0.3333
10	0.85	0.2016	0.2016	0.2016
10	0.90	0.0538	0.0538	0.0538
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.9489	0.9489	0.9489
11	0.05	0.9489	0.9489	0.9489
11	0.10	0.9462	0.9462	0.9462
11	0.15	0.9462	0.9462	0.9462
11	0.20	0.9462	0.9462	0.9462
11	0.25	0.9462	0.9462	0.9462
11	0.30	0.9435	0.9435	0.9435
11	0.35	0.9328	0.9328	0.9328
11	0.40	0.9194	0.9194	0.9194
11	0.45	0.8817	0.8817	0.8817
11	0.50	0.8280	0.8280	0.8280
11	0.55	0.7688	0.7688	0.7688
11	0.60	0.6882	0.6882	0.6882
11	0.65	0.6022	0.6022	0.6022
11	0.70	0.5376	0.5376	0.5376
11	0.75	0.4489	0.4489	0.4489
11	0.80	0.3333	0.3333	0.3333
11	0.85	0.2016	0.2016	0.2016
11	0.90	0.0538	0.0538	0.0538
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.9489	0.9489	0.9489
12	0.05	0.9489	0.9489	0.9489
12	0.10	0.9462	0.9462	0.9462
12	0.15	0.9462	0.9462	0.9462
12	0.20	0.9462	0.9462	0.9462
12	0.25	0.9462	0.9462	0.9462
12	0.30	0.9435	0.9435	0.9435
12	0.35	0.9328	0.9328	0.9328
12	0.40	0.9194	0.9194	0.9194
12	0.45	0.8817	0.8817	0.8817
12	0.50	0.8280	0.8280	0.8280
12	0.55	0.7688	0.7688	0.7688
12	0.60	0.6882	0.6882	0.6882
12	0.65	0.6022	0.6022	0.6022
12	0.70	0.5376	0.5376	0.5376
12	0.75	0.4489	0.4489	0.4489
12	0.80	0.3333	0.3333	0.3333
12	0.85	0.2016	0.2016	0.2016
12	0.90	0.0538	0.0538	0.0538
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.9489	0.9489	0.9489
13	0.05	0.9489	0.9489	0.9489
13	0.10	0.9462	0.9462	0.9462
13	0.15	0.9462	0.9462	0.9462
13	0.20	0.9462	0.9462	0.9462
13	0.25	0.9462	0.9462	0.9462
13	0.30	0.9435	0.9435	0.9435
13	0.35	0.9328	0.9328	0.9328
13	0.40	0.9194	0.9194	0.9194
13	0.45	0.8817	0.8817	0.8817
13	0.50	0.8280	0.8280	0.8280
13	0.55	0.7688	0.7688	0.7688
13	0.60	0.6882	0.6882	0.6882
13	0.65	0.6022	0.6022	0.6022
13	0.70	0.5376	0.5376	0.5376
13	0.75	0.4489	0.4489	0.4489
13	0.80	0.3333	0.3333	0.3333
13	0.85	0.2016	0.2016	0.2016
13	0.90	0.0538	0.0538	0.0538
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.9489	0.9489	0.9489
14	0.05	0.9489	0.9489	0.9489
14	0.10	0.9462	0.9462	0.9462
14	0.15	0.9462	0.9462	0.9462
14	0.20	0.9462	0.9462	0.9462
14	0.25	0.9462	0.9462	0.9462
14	0.30	0.9435	0.9435	0.9435
14	0.35	0.9328	0.9328	0.9328
14	0.40	0.9194	0.9194	0.9194
14	0.45	0.8817	0.8817	0.8817
14	0.50	0.8280	0.8280	0.8280
14	0.55	0.7688	0.7688	0.7688
14	0.60	0.6882	0.6882	0.6882
14	0.65	0.6022	0.6022	0.6022
14	0.70	0.5376	0.5376	0.5376
14	0.75	0.4489	0.4489	0.4489
14	0.80	0.3333	0.3333	0.3333
14	0.85	0.2016	0.2016	0.2016
14	0.90	0.0538	0.0538	0.0538
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.9489	0.9489	0.9489
15	0.05	0.9489	0.9489	0.9489
15	0.10	0.9462	0.9462	0.9462
15	0.15	0.9462	0.9462	0.9462
15	0.20	0.9462	0.9462	0.9462
15	0.25	0.9462	0.9462	0.9462
15	0.30	0.9435	0.9435	0.9435
15	0.35	0.9328	0.9328	0.9328
15	0.40	0.9194	0.9194	0.9194
15	0.45	0.8817	0.8817	0.8817
15	0.50	0.8280	0.8280	0.8280
15	0.55	0.7688	0.7688	0.7688
15	0.60	0.6882	0.6882	0.6882
15	0.65	0.6022	0.6022	0.6022
15	0.70	0.5376	0.5376	0.5376
15	0.75	0.4489	0.4489	0.4489
15	0.80	0.3333	0.3333	0.3333
15	0.85	0.2016	0.2016	0.2016
15	0.90	0.0538	0.0538	0.0538
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.9489	Limit: 15	Threshold: 0.05
Best    Recall (doc avg): 0.9489	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.9489	Limit: 15	Threshold: 0.05
Best              NDCG@5: 0.9812	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.9812	Limit: 15	Threshold: 0.05
Documents evaluated:	372
