Limit	Thresh.	Prec.	Rec.	F1
3	0.35	0.3188	0.6877	0.4184
3	0.40	0.3188	0.6851	0.4180
3	0.45	0.3141	0.6568	0.4064
3	0.50	0.3021	0.6290	0.3904
3	0.55	0.2935	0.5955	0.3755
3	0.60	0.2858	0.5583	0.3585
3	0.65	0.2768	0.5073	0.3375
3	0.70	0.2541	0.4479	0.3029
3	0.75	0.2232	0.3813	0.2648
3	0.80	0.2065	0.3063	0.2283
3	0.85	0.1697	0.2069	0.1735
3	0.90	0.0844	0.0707	0.0724
3	0.95	0.0257	0.0159	0.0184
4	0.00	0.2629	0.7562	0.3761
4	0.05	0.2629	0.7562	0.3761
4	0.10	0.2629	0.7562	0.3761
4	0.15	0.2629	0.7562	0.3761
4	0.20	0.2629	0.7562	0.3761
4	0.25	0.2629	0.7562	0.3761
4	0.30	0.2631	0.7562	0.3764
4	0.35	0.2624	0.7536	0.3753
4	0.40	0.2624	0.7498	0.3748
4	0.45	0.2607	0.7189	0.3662
4	0.50	0.2494	0.6872	0.3504
4	0.55	0.2423	0.6435	0.3361
4	0.60	0.2363	0.5977	0.3194
4	0.65	0.2339	0.5441	0.3048
4	0.70	0.2155	0.4788	0.2734
4	0.75	0.1896	0.3993	0.2383
4	0.80	0.1821	0.3153	0.2089
4	0.85	0.1587	0.2134	0.1665
4	0.90	0.0833	0.0707	0.0717
4	0.95	0.0257	0.0159	0.0184
5	0.00	0.2257	0.8119	0.3416
5	0.05	0.2257	0.8119	0.3416
5	0.10	0.2257	0.8119	0.3416
5	0.15	0.2257	0.8119	0.3416
5	0.20	0.2257	0.8119	0.3416
5	0.25	0.2257	0.8119	0.3416
5	0.30	0.2260	0.8119	0.3421
5	0.35	0.2255	0.8093	0.3412
5	0.40	0.2257	0.8042	0.3408
5	0.45	0.2252	0.7682	0.3332
5	0.50	0.2145	0.7314	0.3177
5	0.55	0.2087	0.6799	0.3044
5	0.60	0.2048	0.6281	0.2894
5	0.65	0.2044	0.5673	0.2762
5	0.70	0.1893	0.4985	0.2483
5	0.75	0.1698	0.4190	0.2205
5	0.80	0.1664	0.3205	0.1941
5	0.85	0.1506	0.2159	0.1597
5	0.90	0.0829	0.0707	0.0714
5	0.95	0.0257	0.0159	0.0184
6	0.00	0.2257	0.8119	0.3416
6	0.05	0.2257	0.8119	0.3416
6	0.10	0.2257	0.8119	0.3416
6	0.15	0.2257	0.8119	0.3416
6	0.20	0.2257	0.8119	0.3416
6	0.25	0.2257	0.8119	0.3416
6	0.30	0.2260	0.8119	0.3421
6	0.35	0.2255	0.8093	0.3412
6	0.40	0.2257	0.8042	0.3408
6	0.45	0.2252	0.7682	0.3332
6	0.50	0.2145	0.7314	0.3177
6	0.55	0.2087	0.6799	0.3044
6	0.60	0.2048	0.6281	0.2894
6	0.65	0.2044	0.5673	0.2762
6	0.70	0.1893	0.4985	0.2483
6	0.75	0.1698	0.4190	0.2205
6	0.80	0.1664	0.3205	0.1941
6	0.85	0.1506	0.2159	0.1597
6	0.90	0.0829	0.0707	0.0714
6	0.95	0.0257	0.0159	0.0184
7	0.00	0.2257	0.8119	0.3416
7	0.05	0.2257	0.8119	0.3416
7	0.10	0.2257	0.8119	0.3416
7	0.15	0.2257	0.8119	0.3416
7	0.20	0.2257	0.8119	0.3416
7	0.25	0.2257	0.8119	0.3416
7	0.30	0.2260	0.8119	0.3421
7	0.35	0.2255	0.8093	0.3412
7	0.40	0.2257	0.8042	0.3408
7	0.45	0.2252	0.7682	0.3332
7	0.50	0.2145	0.7314	0.3177
7	0.55	0.2087	0.6799	0.3044
7	0.60	0.2048	0.6281	0.2894
7	0.65	0.2044	0.5673	0.2762
7	0.70	0.1893	0.4985	0.2483
7	0.75	0.1698	0.4190	0.2205
7	0.80	0.1664	0.3205	0.1941
7	0.85	0.1506	0.2159	0.1597
7	0.90	0.0829	0.0707	0.0714
7	0.95	0.0257	0.0159	0.0184
8	0.00	0.2257	0.8119	0.3416
8	0.05	0.2257	0.8119	0.3416
8	0.10	0.2257	0.8119	0.3416
8	0.15	0.2257	0.8119	0.3416
8	0.20	0.2257	0.8119	0.3416
8	0.25	0.2257	0.8119	0.3416
8	0.30	0.2260	0.8119	0.3421
8	0.35	0.2255	0.8093	0.3412
8	0.40	0.2257	0.8042	0.3408
8	0.45	0.2252	0.7682	0.3332
8	0.50	0.2145	0.7314	0.3177
8	0.55	0.2087	0.6799	0.3044
8	0.60	0.2048	0.6281	0.2894
8	0.65	0.2044	0.5673	0.2762
8	0.70	0.1893	0.4985	0.2483
8	0.75	0.1698	0.4190	0.2205
8	0.80	0.1664	0.3205	0.1941
8	0.85	0.1506	0.2159	0.1597
8	0.90	0.0829	0.0707	0.0714
8	0.95	0.0257	0.0159	0.0184
9	0.00	0.2257	0.8119	0.3416
9	0.05	0.2257	0.8119	0.3416
9	0.10	0.2257	0.8119	0.3416
9	0.15	0.2257	0.8119	0.3416
9	0.20	0.2257	0.8119	0.3416
9	0.25	0.2257	0.8119	0.3416
9	0.30	0.2260	0.8119	0.3421
9	0.35	0.2255	0.8093	0.3412
9	0.40	0.2257	0.8042	0.3408
9	0.45	0.2252	0.7682	0.3332
9	0.50	0.2145	0.7314	0.3177
9	0.55	0.2087	0.6799	0.3044
9	0.60	0.2048	0.6281	0.2894
9	0.65	0.2044	0.5673	0.2762
9	0.70	0.1893	0.4985	0.2483
9	0.75	0.1698	0.4190	0.2205
9	0.80	0.1664	0.3205	0.1941
9	0.85	0.1506	0.2159	0.1597
9	0.90	0.0829	0.0707	0.0714
9	0.95	0.0257	0.0159	0.0184
10	0.00	0.2257	0.8119	0.3416
10	0.05	0.2257	0.8119	0.3416
10	0.10	0.2257	0.8119	0.3416
10	0.15	0.2257	0.8119	0.3416
10	0.20	0.2257	0.8119	0.3416
10	0.25	0.2257	0.8119	0.3416
10	0.30	0.2260	0.8119	0.3421
10	0.35	0.2255	0.8093	0.3412
10	0.40	0.2257	0.8042	0.3408
10	0.45	0.2252	0.7682	0.3332
10	0.50	0.2145	0.7314	0.3177
10	0.55	0.2087	0.6799	0.3044
10	0.60	0.2048	0.6281	0.2894
10	0.65	0.2044	0.5673	0.2762
10	0.70	0.1893	0.4985	0.2483
10	0.75	0.1698	0.4190	0.2205
10	0.80	0.1664	0.3205	0.1941
10	0.85	0.1506	0.2159	0.1597
10	0.90	0.0829	0.0707	0.0714
10	0.95	0.0257	0.0159	0.0184
11	0.00	0.2257	0.8119	0.3416
11	0.05	0.2257	0.8119	0.3416
11	0.10	0.2257	0.8119	0.3416
11	0.15	0.2257	0.8119	0.3416
11	0.20	0.2257	0.8119	0.3416
11	0.25	0.2257	0.8119	0.3416
11	0.30	0.2260	0.8119	0.3421
11	0.35	0.2255	0.8093	0.3412
11	0.40	0.2257	0.8042	0.3408
11	0.45	0.2252	0.7682	0.3332
11	0.50	0.2145	0.7314	0.3177
11	0.55	0.2087	0.6799	0.3044
11	0.60	0.2048	0.6281	0.2894
11	0.65	0.2044	0.5673	0.2762
11	0.70	0.1893	0.4985	0.2483
11	0.75	0.1698	0.4190	0.2205
11	0.80	0.1664	0.3205	0.1941
11	0.85	0.1506	0.2159	0.1597
11	0.90	0.0829	0.0707	0.0714
11	0.95	0.0257	0.0159	0.0184
12	0.00	0.2257	0.8119	0.3416
12	0.05	0.2257	0.8119	0.3416
12	0.10	0.2257	0.8119	0.3416
12	0.15	0.2257	0.8119	0.3416
12	0.20	0.2257	0.8119	0.3416
12	0.25	0.2257	0.8119	0.3416
12	0.30	0.2260	0.8119	0.3421
12	0.35	0.2255	0.8093	0.3412
12	0.40	0.2257	0.8042	0.3408
12	0.45	0.2252	0.7682	0.3332
12	0.50	0.2145	0.7314	0.3177
12	0.55	0.2087	0.6799	0.3044
12	0.60	0.2048	0.6281	0.2894
12	0.65	0.2044	0.5673	0.2762
12	0.70	0.1893	0.4985	0.2483
12	0.75	0.1698	0.4190	0.2205
12	0.80	0.1664	0.3205	0.1941
12	0.85	0.1506	0.2159	0.1597
12	0.90	0.0829	0.0707	0.0714
12	0.95	0.0257	0.0159	0.0184
13	0.00	0.2257	0.8119	0.3416
13	0.05	0.2257	0.8119	0.3416
13	0.10	0.2257	0.8119	0.3416
13	0.15	0.2257	0.8119	0.3416
13	0.20	0.2257	0.8119	0.3416
13	0.25	0.2257	0.8119	0.3416
13	0.30	0.2260	0.8119	0.3421
13	0.35	0.2255	0.8093	0.3412
13	0.40	0.2257	0.8042	0.3408
13	0.45	0.2252	0.7682	0.3332
13	0.50	0.2145	0.7314	0.3177
13	0.55	0.2087	0.6799	0.3044
13	0.60	0.2048	0.6281	0.2894
13	0.65	0.2044	0.5673	0.2762
13	0.70	0.1893	0.4985	0.2483
13	0.75	0.1698	0.4190	0.2205
13	0.80	0.1664	0.3205	0.1941
13	0.85	0.1506	0.2159	0.1597
13	0.90	0.0829	0.0707	0.0714
13	0.95	0.0257	0.0159	0.0184
14	0.00	0.2257	0.8119	0.3416
14	0.05	0.2257	0.8119	0.3416
14	0.10	0.2257	0.8119	0.3416
14	0.15	0.2257	0.8119	0.3416
14	0.20	0.2257	0.8119	0.3416
14	0.25	0.2257	0.8119	0.3416
14	0.30	0.2260	0.8119	0.3421
14	0.35	0.2255	0.8093	0.3412
14	0.40	0.2257	0.8042	0.3408
14	0.45	0.2252	0.7682	0.3332
14	0.50	0.2145	0.7314	0.3177
14	0.55	0.2087	0.6799	0.3044
14	0.60	0.2048	0.6281	0.2894
14	0.65	0.2044	0.5673	0.2762
14	0.70	0.1893	0.4985	0.2483
14	0.75	0.1698	0.4190	0.2205
14	0.80	0.1664	0.3205	0.1941
14	0.85	0.1506	0.2159	0.1597
14	0.90	0.0829	0.0707	0.0714
14	0.95	0.0257	0.0159	0.0184
15	0.00	0.2257	0.8119	0.3416
15	0.05	0.2257	0.8119	0.3416
15	0.10	0.2257	0.8119	0.3416
15	0.15	0.2257	0.8119	0.3416
15	0.20	0.2257	0.8119	0.3416
15	0.25	0.2257	0.8119	0.3416
15	0.30	0.2260	0.8119	0.3421
15	0.35	0.2255	0.8093	0.3412
15	0.40	0.2257	0.8042	0.3408
15	0.45	0.2252	0.7682	0.3332
15	0.50	0.2145	0.7314	0.3177
15	0.55	0.2087	0.6799	0.3044
15	0.60	0.2048	0.6281	0.2894
15	0.65	0.2044	0.5673	0.2762
15	0.70	0.1893	0.4985	0.2483
15	0.75	0.1698	0.4190	0.2205
15	0.80	0.1664	0.3205	0.1941
15	0.85	0.1506	0.2159	0.1597
15	0.90	0.0829	0.0707	0.0714
15	0.95	0.0257	0.0159	0.0184

Best Precision (doc avg): 0.5501	Limit: 1	Threshold: 0.30
Best    Recall (doc avg): 0.8119	Limit: 15	Threshold: 0.30
Best  F1 score (doc avg): 0.4616	Limit: 1	Threshold: 0.30
Best              NDCG@5: 0.7199	Limit: 15	Threshold: 0.30
Best             NDCG@10: 0.7199	Limit: 15	Threshold: 0.30
Documents evaluated:	389
