Limit	Thresh.	Prec.	Rec.	F1
11	0.65	0.3709	0.5131	0.3927
11	0.70	0.3786	0.4685	0.3834
11	0.75	0.3539	0.4009	0.3479
11	0.80	0.3778	0.3639	0.3516
11	0.85	0.3449	0.2949	0.3102
11	0.90	0.2468	0.2003	0.2152
11	0.95	0.2031	0.1653	0.1766
12	0.00	0.2514	0.6342	0.3189
12	0.05	0.2514	0.6342	0.3189
12	0.10	0.2522	0.6342	0.3198
12	0.15	0.2535	0.6342	0.3206
12	0.20	0.2509	0.6316	0.3181
12	0.25	0.2510	0.6316	0.3182
12	0.30	0.2537	0.6316	0.3206
12	0.35	0.2647	0.6316	0.3307
12	0.40	0.2755	0.6265	0.3388
12	0.45	0.2961	0.6162	0.3539
12	0.50	0.3163	0.6042	0.3682
12	0.55	0.3311	0.5798	0.3755
12	0.60	0.3477	0.5442	0.3815
12	0.65	0.3709	0.5131	0.3927
12	0.70	0.3786	0.4685	0.3834
12	0.75	0.3539	0.4009	0.3479
12	0.80	0.3778	0.3639	0.3516
12	0.85	0.3449	0.2949	0.3102
12	0.90	0.2468	0.2003	0.2152
12	0.95	0.2031	0.1653	0.1766
13	0.00	0.2514	0.6342	0.3189
13	0.05	0.2514	0.6342	0.3189
13	0.10	0.2522	0.6342	0.3198
13	0.15	0.2535	0.6342	0.3206
13	0.20	0.2509	0.6316	0.3181
13	0.25	0.2510	0.6316	0.3182
13	0.30	0.2537	0.6316	0.3206
13	0.35	0.2647	0.6316	0.3307
13	0.40	0.2755	0.6265	0.3388
13	0.45	0.2961	0.6162	0.3539
13	0.50	0.3163	0.6042	0.3682
13	0.55	0.3311	0.5798	0.3755
13	0.60	0.3477	0.5442	0.3815
13	0.65	0.3709	0.5131	0.3927
13	0.70	0.3786	0.4685	0.3834
13	0.75	0.3539	0.4009	0.3479
13	0.80	0.3778	0.3639	0.3516
13	0.85	0.3449	0.2949	0.3102
13	0.90	0.2468	0.2003	0.2152
13	0.95	0.2031	0.1653	0.1766
14	0.00	0.2514	0.6342	0.3189
14	0.05	0.2514	0.6342	0.3189
14	0.10	0.2522	0.6342	0.3198
14	0.15	0.2535	0.6342	0.3206
14	0.20	0.2509	0.6316	0.3181
14	0.25	0.2510	0.6316	0.3182
14	0.30	0.2537	0.6316	0.3206
14	0.35	0.2647	0.6316	0.3307
14	0.40	0.2755	0.6265	0.3388
14	0.45	0.2961	0.6162	0.3539
14	0.50	0.3163	0.6042	0.3682
14	0.55	0.3311	0.5798	0.3755
14	0.60	0.3477	0.5442	0.3815
14	0.65	0.3709	0.5131	0.3927
14	0.70	0.3786	0.4685	0.3834
14	0.75	0.3539	0.4009	0.3479
14	0.80	0.3778	0.3639	0.3516
14	0.85	0.3449	0.2949	0.3102
14	0.90	0.2468	0.2003	0.2152
14	0.95	0.2031	0.1653	0.1766
15	0.00	0.2514	0.6342	0.3189
15	0.05	0.2514	0.6342	0.3189
15	0.10	0.2522	0.6342	0.3198
15	0.15	0.2535	0.6342	0.3206
15	0.20	0.2509	0.6316	0.3181
15	0.25	0.2510	0.6316	0.3182
15	0.30	0.2537	0.6316	0.3206
15	0.35	0.2647	0.6316	0.3307
15	0.40	0.2755	0.6265	0.3388
15	0.45	0.2961	0.6162	0.3539
15	0.50	0.3163	0.6042	0.3682
15	0.55	0.3311	0.5798	0.3755
15	0.60	0.3477	0.5442	0.3815
15	0.65	0.3709	0.5131	0.3927
15	0.70	0.3786	0.4685	0.3834
15	0.75	0.3539	0.4009	0.3479
15	0.80	0.3778	0.3639	0.3516
15	0.85	0.3449	0.2949	0.3102
15	0.90	0.2468	0.2003	0.2152
15	0.95	0.2031	0.1653	0.1766

Best Precision (doc avg): 0.6375	Limit: 1	Threshold: 0.15
Best    Recall (doc avg): 0.6342	Limit: 15	Threshold: 0.15
Best  F1 score (doc avg): 0.4978	Limit: 1	Threshold: 0.15
Best              NDCG@5: 0.8971	Limit: 15	Threshold: 0.15
Best             NDCG@10: 0.8823	Limit: 15	Threshold: 0.15
Documents evaluated:	389
