Limit	Thresh.	Prec.	Rec.	F1
4	0.00	0.2597	0.7496	0.3723
4	0.05	0.2597	0.7496	0.3723
4	0.10	0.2597	0.7496	0.3723
4	0.15	0.2597	0.7496	0.3723
4	0.20	0.2597	0.7496	0.3723
4	0.25	0.2597	0.7496	0.3723
4	0.30	0.2599	0.7496	0.3725
4	0.35	0.2590	0.7457	0.3711
4	0.40	0.2575	0.7405	0.3688
4	0.45	0.2575	0.7186	0.3637
4	0.50	0.2459	0.6881	0.3484
4	0.55	0.2485	0.6469	0.3398
4	0.60	0.2313	0.5881	0.3128
4	0.65	0.2292	0.5352	0.2979
4	0.70	0.2186	0.4766	0.2733
4	0.75	0.1791	0.3879	0.2271
4	0.80	0.1731	0.3080	0.1992
4	0.85	0.1553	0.2105	0.1615
4	0.90	0.0831	0.0722	0.0723
4	0.95	0.0206	0.0142	0.0159
5	0.00	0.2247	0.8157	0.3414
5	0.05	0.2247	0.8157	0.3414
5	0.10	0.2247	0.8157	0.3414
5	0.15	0.2247	0.8157	0.3414
5	0.20	0.2247	0.8157	0.3414
5	0.25	0.2247	0.8157	0.3414
5	0.30	0.2251	0.8157	0.3418
5	0.35	0.2245	0.8119	0.3406
5	0.40	0.2223	0.8003	0.3370
5	0.45	0.2218	0.7680	0.3303
5	0.50	0.2109	0.7311	0.3152
5	0.55	0.2137	0.6744	0.3054
5	0.60	0.1995	0.6108	0.2813
5	0.65	0.1995	0.5541	0.2688
5	0.70	0.1933	0.4929	0.2486
5	0.75	0.1591	0.4016	0.2083
5	0.80	0.1600	0.3166	0.1872
5	0.85	0.1485	0.2139	0.1557
5	0.90	0.0827	0.0722	0.0720
5	0.95	0.0206	0.0142	0.0159
6	0.00	0.2247	0.8157	0.3414
6	0.05	0.2247	0.8157	0.3414
6	0.10	0.2247	0.8157	0.3414
6	0.15	0.2247	0.8157	0.3414
6	0.20	0.2247	0.8157	0.3414
6	0.25	0.2247	0.8157	0.3414
6	0.30	0.2251	0.8157	0.3418
6	0.35	0.2245	0.8119	0.3406
6	0.40	0.2223	0.8003	0.3370
6	0.45	0.2218	0.7680	0.3303
6	0.50	0.2109	0.7311	0.3152
6	0.55	0.2137	0.6744	0.3054
6	0.60	0.1995	0.6108	0.2813
6	0.65	0.1995	0.5541	0.2688
6	0.70	0.1933	0.4929	0.2486
6	0.75	0.1591	0.4016	0.2083
6	0.80	0.1600	0.3166	0.1872
6	0.85	0.1485	0.2139	0.1557
6	0.90	0.0827	0.0722	0.0720
6	0.95	0.0206	0.0142	0.0159
7	0.00	0.2247	0.8157	0.3414
7	0.05	0.2247	0.8157	0.3414
7	0.10	0.2247	0.8157	0.3414
7	0.15	0.2247	0.8157	0.3414
7	0.20	0.2247	0.8157	0.3414
7	0.25	0.2247	0.8157	0.3414
7	0.30	0.2251	0.8157	0.3418
7	0.35	0.2245	0.8119	0.3406
7	0.40	0.2223	0.8003	0.3370
7	0.45	0.2218	0.7680	0.3303
7	0.50	0.2109	0.7311	0.3152
7	0.55	0.2137	0.6744	0.3054
7	0.60	0.1995	0.6108	0.2813
7	0.65	0.1995	0.5541	0.2688
7	0.70	0.1933	0.4929	0.2486
7	0.75	0.1591	0.4016	0.2083
7	0.80	0.1600	0.3166	0.1872
7	0.85	0.1485	0.2139	0.1557
7	0.90	0.0827	0.0722	0.0720
7	0.95	0.0206	0.0142	0.0159
8	0.00	0.2247	0.8157	0.3414
8	0.05	0.2247	0.8157	0.3414
8	0.10	0.2247	0.8157	0.3414
8	0.15	0.2247	0.8157	0.3414
8	0.20	0.2247	0.8157	0.3414
8	0.25	0.2247	0.8157	0.3414
8	0.30	0.2251	0.8157	0.3418
8	0.35	0.2245	0.8119	0.3406
8	0.40	0.2223	0.8003	0.3370
8	0.45	0.2218	0.7680	0.3303
8	0.50	0.2109	0.7311	0.3152
8	0.55	0.2137	0.6744	0.3054
8	0.60	0.1995	0.6108	0.2813
8	0.65	0.1995	0.5541	0.2688
8	0.70	0.1933	0.4929	0.2486
8	0.75	0.1591	0.4016	0.2083
8	0.80	0.1600	0.3166	0.1872
8	0.85	0.1485	0.2139	0.1557
8	0.90	0.0827	0.0722	0.0720
8	0.95	0.0206	0.0142	0.0159
9	0.00	0.2247	0.8157	0.3414
9	0.05	0.2247	0.8157	0.3414
9	0.10	0.2247	0.8157	0.3414
9	0.15	0.2247	0.8157	0.3414
9	0.20	0.2247	0.8157	0.3414
9	0.25	0.2247	0.8157	0.3414
9	0.30	0.2251	0.8157	0.3418
9	0.35	0.2245	0.8119	0.3406
9	0.40	0.2223	0.8003	0.3370
9	0.45	0.2218	0.7680	0.3303
9	0.50	0.2109	0.7311	0.3152
9	0.55	0.2137	0.6744	0.3054
9	0.60	0.1995	0.6108	0.2813
9	0.65	0.1995	0.5541	0.2688
9	0.70	0.1933	0.4929	0.2486
9	0.75	0.1591	0.4016	0.2083
9	0.80	0.1600	0.3166	0.1872
9	0.85	0.1485	0.2139	0.1557
9	0.90	0.0827	0.0722	0.0720
9	0.95	0.0206	0.0142	0.0159
10	0.00	0.2247	0.8157	0.3414
10	0.05	0.2247	0.8157	0.3414
10	0.10	0.2247	0.8157	0.3414
10	0.15	0.2247	0.8157	0.3414
10	0.20	0.2247	0.8157	0.3414
10	0.25	0.2247	0.8157	0.3414
10	0.30	0.2251	0.8157	0.3418
10	0.35	0.2245	0.8119	0.3406
10	0.40	0.2223	0.8003	0.3370
10	0.45	0.2218	0.7680	0.3303
10	0.50	0.2109	0.7311	0.3152
10	0.55	0.2137	0.6744	0.3054
10	0.60	0.1995	0.6108	0.2813
10	0.65	0.1995	0.5541	0.2688
10	0.70	0.1933	0.4929	0.2486
10	0.75	0.1591	0.4016	0.2083
10	0.80	0.1600	0.3166	0.1872
10	0.85	0.1485	0.2139	0.1557
10	0.90	0.0827	0.0722	0.0720
10	0.95	0.0206	0.0142	0.0159
11	0.00	0.2247	0.8157	0.3414
11	0.05	0.2247	0.8157	0.3414
11	0.10	0.2247	0.8157	0.3414
11	0.15	0.2247	0.8157	0.3414
11	0.20	0.2247	0.8157	0.3414
11	0.25	0.2247	0.8157	0.3414
11	0.30	0.2251	0.8157	0.3418
11	0.35	0.2245	0.8119	0.3406
11	0.40	0.2223	0.8003	0.3370
11	0.45	0.2218	0.7680	0.3303
11	0.50	0.2109	0.7311	0.3152
11	0.55	0.2137	0.6744	0.3054
11	0.60	0.1995	0.6108	0.2813
11	0.65	0.1995	0.5541	0.2688
11	0.70	0.1933	0.4929	0.2486
11	0.75	0.1591	0.4016	0.2083
11	0.80	0.1600	0.3166	0.1872
11	0.85	0.1485	0.2139	0.1557
11	0.90	0.0827	0.0722	0.0720
11	0.95	0.0206	0.0142	0.0159
12	0.00	0.2247	0.8157	0.3414
12	0.05	0.2247	0.8157	0.3414
12	0.10	0.2247	0.8157	0.3414
12	0.15	0.2247	0.8157	0.3414
12	0.20	0.2247	0.8157	0.3414
12	0.25	0.2247	0.8157	0.3414
12	0.30	0.2251	0.8157	0.3418
12	0.35	0.2245	0.8119	0.3406
12	0.40	0.2223	0.8003	0.3370
12	0.45	0.2218	0.7680	0.3303
12	0.50	0.2109	0.7311	0.3152
12	0.55	0.2137	0.6744	0.3054
12	0.60	0.1995	0.6108	0.2813
12	0.65	0.1995	0.5541	0.2688
12	0.70	0.1933	0.4929	0.2486
12	0.75	0.1591	0.4016	0.2083
12	0.80	0.1600	0.3166	0.1872
12	0.85	0.1485	0.2139	0.1557
12	0.90	0.0827	0.0722	0.0720
12	0.95	0.0206	0.0142	0.0159
13	0.00	0.2247	0.8157	0.3414
13	0.05	0.2247	0.8157	0.3414
13	0.10	0.2247	0.8157	0.3414
13	0.15	0.2247	0.8157	0.3414
13	0.20	0.2247	0.8157	0.3414
13	0.25	0.2247	0.8157	0.3414
13	0.30	0.2251	0.8157	0.3418
13	0.35	0.2245	0.8119	0.3406
13	0.40	0.2223	0.8003	0.3370
13	0.45	0.2218	0.7680	0.3303
13	0.50	0.2109	0.7311	0.3152
13	0.55	0.2137	0.6744	0.3054
13	0.60	0.1995	0.6108	0.2813
13	0.65	0.1995	0.5541	0.2688
13	0.70	0.1933	0.4929	0.2486
13	0.75	0.1591	0.4016	0.2083
13	0.80	0.1600	0.3166	0.1872
13	0.85	0.1485	0.2139	0.1557
13	0.90	0.0827	0.0722	0.0720
13	0.95	0.0206	0.0142	0.0159
14	0.00	0.2247	0.8157	0.3414
14	0.05	0.2247	0.8157	0.3414
14	0.10	0.2247	0.8157	0.3414
14	0.15	0.2247	0.8157	0.3414
14	0.20	0.2247	0.8157	0.3414
14	0.25	0.2247	0.8157	0.3414
14	0.30	0.2251	0.8157	0.3418
14	0.35	0.2245	0.8119	0.3406
14	0.40	0.2223	0.8003	0.3370
14	0.45	0.2218	0.7680	0.3303
14	0.50	0.2109	0.7311	0.3152
14	0.55	0.2137	0.6744	0.3054
14	0.60	0.1995	0.6108	0.2813
14	0.65	0.1995	0.5541	0.2688
14	0.70	0.1933	0.4929	0.2486
14	0.75	0.1591	0.4016	0.2083
14	0.80	0.1600	0.3166	0.1872
14	0.85	0.1485	0.2139	0.1557
14	0.90	0.0827	0.0722	0.0720
14	0.95	0.0206	0.0142	0.0159
15	0.00	0.2247	0.8157	0.3414
15	0.05	0.2247	0.8157	0.3414
15	0.10	0.2247	0.8157	0.3414
15	0.15	0.2247	0.8157	0.3414
15	0.20	0.2247	0.8157	0.3414
15	0.25	0.2247	0.8157	0.3414
15	0.30	0.2251	0.8157	0.3418
15	0.35	0.2245	0.8119	0.3406
15	0.40	0.2223	0.8003	0.3370
15	0.45	0.2218	0.7680	0.3303
15	0.50	0.2109	0.7311	0.3152
15	0.55	0.2137	0.6744	0.3054
15	0.60	0.1995	0.6108	0.2813
15	0.65	0.1995	0.5541	0.2688
15	0.70	0.1933	0.4929	0.2486
15	0.75	0.1591	0.4016	0.2083
15	0.80	0.1600	0.3166	0.1872
15	0.85	0.1485	0.2139	0.1557
15	0.90	0.0827	0.0722	0.0720
15	0.95	0.0206	0.0142	0.0159

Best Precision (doc avg): 0.5490	Limit: 1	Threshold: 0.30
Best    Recall (doc avg): 0.8157	Limit: 15	Threshold: 0.30
Best  F1 score (doc avg): 0.4760	Limit: 2	Threshold: 0.30
Best              NDCG@5: 0.7290	Limit: 15	Threshold: 0.30
Best             NDCG@10: 0.7290	Limit: 15	Threshold: 0.30
Documents evaluated:	388
