Limit	Thresh.	Prec.	Rec.	F1
3	0.55	0.2890	0.5846	0.3677
3	0.60	0.2776	0.5518	0.3500
3	0.65	0.2671	0.4974	0.3265
3	0.70	0.2474	0.4390	0.2946
3	0.75	0.2193	0.3680	0.2562
3	0.80	0.2009	0.2978	0.2212
3	0.85	0.1636	0.2057	0.1685
3	0.90	0.0873	0.0750	0.0757
3	0.95	0.0289	0.0189	0.0215
4	0.00	0.2579	0.7294	0.3668
4	0.05	0.2579	0.7294	0.3668
4	0.10	0.2579	0.7294	0.3668
4	0.15	0.2579	0.7294	0.3668
4	0.20	0.2579	0.7294	0.3668
4	0.25	0.2579	0.7294	0.3668
4	0.30	0.2579	0.7294	0.3668
4	0.35	0.2572	0.7268	0.3657
4	0.40	0.2561	0.7241	0.3642
4	0.45	0.2577	0.7057	0.3612
4	0.50	0.2456	0.6768	0.3449
4	0.55	0.2390	0.6320	0.3290
4	0.60	0.2311	0.5930	0.3137
4	0.65	0.2248	0.5311	0.2935
4	0.70	0.2107	0.4711	0.2673
4	0.75	0.1879	0.3895	0.2326
4	0.80	0.1770	0.3105	0.2036
4	0.85	0.1496	0.2118	0.1593
4	0.90	0.0860	0.0750	0.0747
4	0.95	0.0289	0.0189	0.0215
5	0.00	0.2221	0.7846	0.3343
5	0.05	0.2221	0.7846	0.3343
5	0.10	0.2221	0.7846	0.3343
5	0.15	0.2221	0.7846	0.3343
5	0.20	0.2221	0.7846	0.3343
5	0.25	0.2221	0.7846	0.3343
5	0.30	0.2222	0.7846	0.3345
5	0.35	0.2211	0.7807	0.3327
5	0.40	0.2182	0.7702	0.3284
5	0.45	0.2208	0.7465	0.3261
5	0.50	0.2088	0.7096	0.3090
5	0.55	0.2054	0.6636	0.2967
5	0.60	0.1998	0.6224	0.2839
5	0.65	0.1969	0.5553	0.2671
5	0.70	0.1863	0.4925	0.2445
5	0.75	0.1685	0.4061	0.2151
5	0.80	0.1618	0.3175	0.1898
5	0.85	0.1414	0.2162	0.1529
5	0.90	0.0856	0.0750	0.0744
5	0.95	0.0289	0.0189	0.0215
6	0.00	0.2221	0.7846	0.3343
6	0.05	0.2221	0.7846	0.3343
6	0.10	0.2221	0.7846	0.3343
6	0.15	0.2221	0.7846	0.3343
6	0.20	0.2221	0.7846	0.3343
6	0.25	0.2221	0.7846	0.3343
6	0.30	0.2222	0.7846	0.3345
6	0.35	0.2211	0.7807	0.3327
6	0.40	0.2182	0.7702	0.3284
6	0.45	0.2208	0.7465	0.3261
6	0.50	0.2088	0.7096	0.3090
6	0.55	0.2054	0.6636	0.2967
6	0.60	0.1998	0.6224	0.2839
6	0.65	0.1969	0.5553	0.2671
6	0.70	0.1863	0.4925	0.2445
6	0.75	0.1685	0.4061	0.2151
6	0.80	0.1618	0.3175	0.1898
6	0.85	0.1414	0.2162	0.1529
6	0.90	0.0856	0.0750	0.0744
6	0.95	0.0289	0.0189	0.0215
7	0.00	0.2221	0.7846	0.3343
7	0.05	0.2221	0.7846	0.3343
7	0.10	0.2221	0.7846	0.3343
7	0.15	0.2221	0.7846	0.3343
7	0.20	0.2221	0.7846	0.3343
7	0.25	0.2221	0.7846	0.3343
7	0.30	0.2222	0.7846	0.3345
7	0.35	0.2211	0.7807	0.3327
7	0.40	0.2182	0.7702	0.3284
7	0.45	0.2208	0.7465	0.3261
7	0.50	0.2088	0.7096	0.3090
7	0.55	0.2054	0.6636	0.2967
7	0.60	0.1998	0.6224	0.2839
7	0.65	0.1969	0.5553	0.2671
7	0.70	0.1863	0.4925	0.2445
7	0.75	0.1685	0.4061	0.2151
7	0.80	0.1618	0.3175	0.1898
7	0.85	0.1414	0.2162	0.1529
7	0.90	0.0856	0.0750	0.0744
7	0.95	0.0289	0.0189	0.0215
8	0.00	0.2221	0.7846	0.3343
8	0.05	0.2221	0.7846	0.3343
8	0.10	0.2221	0.7846	0.3343
8	0.15	0.2221	0.7846	0.3343
8	0.20	0.2221	0.7846	0.3343
8	0.25	0.2221	0.7846	0.3343
8	0.30	0.2222	0.7846	0.3345
8	0.35	0.2211	0.7807	0.3327
8	0.40	0.2182	0.7702	0.3284
8	0.45	0.2208	0.7465	0.3261
8	0.50	0.2088	0.7096	0.3090
8	0.55	0.2054	0.6636	0.2967
8	0.60	0.1998	0.6224	0.2839
8	0.65	0.1969	0.5553	0.2671
8	0.70	0.1863	0.4925	0.2445
8	0.75	0.1685	0.4061	0.2151
8	0.80	0.1618	0.3175	0.1898
8	0.85	0.1414	0.2162	0.1529
8	0.90	0.0856	0.0750	0.0744
8	0.95	0.0289	0.0189	0.0215
9	0.00	0.2221	0.7846	0.3343
9	0.05	0.2221	0.7846	0.3343
9	0.10	0.2221	0.7846	0.3343
9	0.15	0.2221	0.7846	0.3343
9	0.20	0.2221	0.7846	0.3343
9	0.25	0.2221	0.7846	0.3343
9	0.30	0.2222	0.7846	0.3345
9	0.35	0.2211	0.7807	0.3327
9	0.40	0.2182	0.7702	0.3284
9	0.45	0.2208	0.7465	0.3261
9	0.50	0.2088	0.7096	0.3090
9	0.55	0.2054	0.6636	0.2967
9	0.60	0.1998	0.6224	0.2839
9	0.65	0.1969	0.5553	0.2671
9	0.70	0.1863	0.4925	0.2445
9	0.75	0.1685	0.4061	0.2151
9	0.80	0.1618	0.3175	0.1898
9	0.85	0.1414	0.2162	0.1529
9	0.90	0.0856	0.0750	0.0744
9	0.95	0.0289	0.0189	0.0215
10	0.00	0.2221	0.7846	0.3343
10	0.05	0.2221	0.7846	0.3343
10	0.10	0.2221	0.7846	0.3343
10	0.15	0.2221	0.7846	0.3343
10	0.20	0.2221	0.7846	0.3343
10	0.25	0.2221	0.7846	0.3343
10	0.30	0.2222	0.7846	0.3345
10	0.35	0.2211	0.7807	0.3327
10	0.40	0.2182	0.7702	0.3284
10	0.45	0.2208	0.7465	0.3261
10	0.50	0.2088	0.7096	0.3090
10	0.55	0.2054	0.6636	0.2967
10	0.60	0.1998	0.6224	0.2839
10	0.65	0.1969	0.5553	0.2671
10	0.70	0.1863	0.4925	0.2445
10	0.75	0.1685	0.4061	0.2151
10	0.80	0.1618	0.3175	0.1898
10	0.85	0.1414	0.2162	0.1529
10	0.90	0.0856	0.0750	0.0744
10	0.95	0.0289	0.0189	0.0215
11	0.00	0.2221	0.7846	0.3343
11	0.05	0.2221	0.7846	0.3343
11	0.10	0.2221	0.7846	0.3343
11	0.15	0.2221	0.7846	0.3343
11	0.20	0.2221	0.7846	0.3343
11	0.25	0.2221	0.7846	0.3343
11	0.30	0.2222	0.7846	0.3345
11	0.35	0.2211	0.7807	0.3327
11	0.40	0.2182	0.7702	0.3284
11	0.45	0.2208	0.7465	0.3261
11	0.50	0.2088	0.7096	0.3090
11	0.55	0.2054	0.6636	0.2967
11	0.60	0.1998	0.6224	0.2839
11	0.65	0.1969	0.5553	0.2671
11	0.70	0.1863	0.4925	0.2445
11	0.75	0.1685	0.4061	0.2151
11	0.80	0.1618	0.3175	0.1898
11	0.85	0.1414	0.2162	0.1529
11	0.90	0.0856	0.0750	0.0744
11	0.95	0.0289	0.0189	0.0215
12	0.00	0.2221	0.7846	0.3343
12	0.05	0.2221	0.7846	0.3343
12	0.10	0.2221	0.7846	0.3343
12	0.15	0.2221	0.7846	0.3343
12	0.20	0.2221	0.7846	0.3343
12	0.25	0.2221	0.7846	0.3343
12	0.30	0.2222	0.7846	0.3345
12	0.35	0.2211	0.7807	0.3327
12	0.40	0.2182	0.7702	0.3284
12	0.45	0.2208	0.7465	0.3261
12	0.50	0.2088	0.7096	0.3090
12	0.55	0.2054	0.6636	0.2967
12	0.60	0.1998	0.6224	0.2839
12	0.65	0.1969	0.5553	0.2671
12	0.70	0.1863	0.4925	0.2445
12	0.75	0.1685	0.4061	0.2151
12	0.80	0.1618	0.3175	0.1898
12	0.85	0.1414	0.2162	0.1529
12	0.90	0.0856	0.0750	0.0744
12	0.95	0.0289	0.0189	0.0215
13	0.00	0.2221	0.7846	0.3343
13	0.05	0.2221	0.7846	0.3343
13	0.10	0.2221	0.7846	0.3343
13	0.15	0.2221	0.7846	0.3343
13	0.20	0.2221	0.7846	0.3343
13	0.25	0.2221	0.7846	0.3343
13	0.30	0.2222	0.7846	0.3345
13	0.35	0.2211	0.7807	0.3327
13	0.40	0.2182	0.7702	0.3284
13	0.45	0.2208	0.7465	0.3261
13	0.50	0.2088	0.7096	0.3090
13	0.55	0.2054	0.6636	0.2967
13	0.60	0.1998	0.6224	0.2839
13	0.65	0.1969	0.5553	0.2671
13	0.70	0.1863	0.4925	0.2445
13	0.75	0.1685	0.4061	0.2151
13	0.80	0.1618	0.3175	0.1898
13	0.85	0.1414	0.2162	0.1529
13	0.90	0.0856	0.0750	0.0744
13	0.95	0.0289	0.0189	0.0215
14	0.00	0.2221	0.7846	0.3343
14	0.05	0.2221	0.7846	0.3343
14	0.10	0.2221	0.7846	0.3343
14	0.15	0.2221	0.7846	0.3343
14	0.20	0.2221	0.7846	0.3343
14	0.25	0.2221	0.7846	0.3343
14	0.30	0.2222	0.7846	0.3345
14	0.35	0.2211	0.7807	0.3327
14	0.40	0.2182	0.7702	0.3284
14	0.45	0.2208	0.7465	0.3261
14	0.50	0.2088	0.7096	0.3090
14	0.55	0.2054	0.6636	0.2967
14	0.60	0.1998	0.6224	0.2839
14	0.65	0.1969	0.5553	0.2671
14	0.70	0.1863	0.4925	0.2445
14	0.75	0.1685	0.4061	0.2151
14	0.80	0.1618	0.3175	0.1898
14	0.85	0.1414	0.2162	0.1529
14	0.90	0.0856	0.0750	0.0744
14	0.95	0.0289	0.0189	0.0215
15	0.00	0.2221	0.7846	0.3343
15	0.05	0.2221	0.7846	0.3343
15	0.10	0.2221	0.7846	0.3343
15	0.15	0.2221	0.7846	0.3343
15	0.20	0.2221	0.7846	0.3343
15	0.25	0.2221	0.7846	0.3343
15	0.30	0.2222	0.7846	0.3345
15	0.35	0.2211	0.7807	0.3327
15	0.40	0.2182	0.7702	0.3284
15	0.45	0.2208	0.7465	0.3261
15	0.50	0.2088	0.7096	0.3090
15	0.55	0.2054	0.6636	0.2967
15	0.60	0.1998	0.6224	0.2839
15	0.65	0.1969	0.5553	0.2671
15	0.70	0.1863	0.4925	0.2445
15	0.75	0.1685	0.4061	0.2151
15	0.80	0.1618	0.3175	0.1898
15	0.85	0.1414	0.2162	0.1529
15	0.90	0.0856	0.0750	0.0744
15	0.95	0.0289	0.0189	0.0215

Best Precision (doc avg): 0.5289	Limit: 1	Threshold: 0.30
Best    Recall (doc avg): 0.7846	Limit: 15	Threshold: 0.30
Best  F1 score (doc avg): 0.4452	Limit: 1	Threshold: 0.30
Best              NDCG@5: 0.7015	Limit: 15	Threshold: 0.30
Best             NDCG@10: 0.7015	Limit: 15	Threshold: 0.30
Documents evaluated:	380
