Limit	Thresh.	Prec.	Rec.	F1
11	0.15	0.9409	0.9409	0.9409
11	0.20	0.9409	0.9409	0.9409
11	0.25	0.9409	0.9409	0.9409
11	0.30	0.9383	0.9383	0.9383
11	0.35	0.9306	0.9306	0.9306
11	0.40	0.9177	0.9177	0.9177
11	0.45	0.8792	0.8792	0.8792
11	0.50	0.8252	0.8252	0.8252
11	0.55	0.7815	0.7815	0.7815
11	0.60	0.6941	0.6941	0.6941
11	0.65	0.6118	0.6118	0.6118
11	0.70	0.5501	0.5501	0.5501
11	0.75	0.4653	0.4653	0.4653
11	0.80	0.3445	0.3445	0.3445
11	0.85	0.1954	0.1954	0.1954
11	0.90	0.0463	0.0463	0.0463
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.9434	0.9434	0.9434
12	0.05	0.9434	0.9434	0.9434
12	0.10	0.9409	0.9409	0.9409
12	0.15	0.9409	0.9409	0.9409
12	0.20	0.9409	0.9409	0.9409
12	0.25	0.9409	0.9409	0.9409
12	0.30	0.9383	0.9383	0.9383
12	0.35	0.9306	0.9306	0.9306
12	0.40	0.9177	0.9177	0.9177
12	0.45	0.8792	0.8792	0.8792
12	0.50	0.8252	0.8252	0.8252
12	0.55	0.7815	0.7815	0.7815
12	0.60	0.6941	0.6941	0.6941
12	0.65	0.6118	0.6118	0.6118
12	0.70	0.5501	0.5501	0.5501
12	0.75	0.4653	0.4653	0.4653
12	0.80	0.3445	0.3445	0.3445
12	0.85	0.1954	0.1954	0.1954
12	0.90	0.0463	0.0463	0.0463
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.9434	0.9434	0.9434
13	0.05	0.9434	0.9434	0.9434
13	0.10	0.9409	0.9409	0.9409
13	0.15	0.9409	0.9409	0.9409
13	0.20	0.9409	0.9409	0.9409
13	0.25	0.9409	0.9409	0.9409
13	0.30	0.9383	0.9383	0.9383
13	0.35	0.9306	0.9306	0.9306
13	0.40	0.9177	0.9177	0.9177
13	0.45	0.8792	0.8792	0.8792
13	0.50	0.8252	0.8252	0.8252
13	0.55	0.7815	0.7815	0.7815
13	0.60	0.6941	0.6941	0.6941
13	0.65	0.6118	0.6118	0.6118
13	0.70	0.5501	0.5501	0.5501
13	0.75	0.4653	0.4653	0.4653
13	0.80	0.3445	0.3445	0.3445
13	0.85	0.1954	0.1954	0.1954
13	0.90	0.0463	0.0463	0.0463
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.9434	0.9434	0.9434
14	0.05	0.9434	0.9434	0.9434
14	0.10	0.9409	0.9409	0.9409
14	0.15	0.9409	0.9409	0.9409
14	0.20	0.9409	0.9409	0.9409
14	0.25	0.9409	0.9409	0.9409
14	0.30	0.9383	0.9383	0.9383
14	0.35	0.9306	0.9306	0.9306
14	0.40	0.9177	0.9177	0.9177
14	0.45	0.8792	0.8792	0.8792
14	0.50	0.8252	0.8252	0.8252
14	0.55	0.7815	0.7815	0.7815
14	0.60	0.6941	0.6941	0.6941
14	0.65	0.6118	0.6118	0.6118
14	0.70	0.5501	0.5501	0.5501
14	0.75	0.4653	0.4653	0.4653
14	0.80	0.3445	0.3445	0.3445
14	0.85	0.1954	0.1954	0.1954
14	0.90	0.0463	0.0463	0.0463
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.9434	0.9434	0.9434
15	0.05	0.9434	0.9434	0.9434
15	0.10	0.9409	0.9409	0.9409
15	0.15	0.9409	0.9409	0.9409
15	0.20	0.9409	0.9409	0.9409
15	0.25	0.9409	0.9409	0.9409
15	0.30	0.9383	0.9383	0.9383
15	0.35	0.9306	0.9306	0.9306
15	0.40	0.9177	0.9177	0.9177
15	0.45	0.8792	0.8792	0.8792
15	0.50	0.8252	0.8252	0.8252
15	0.55	0.7815	0.7815	0.7815
15	0.60	0.6941	0.6941	0.6941
15	0.65	0.6118	0.6118	0.6118
15	0.70	0.5501	0.5501	0.5501
15	0.75	0.4653	0.4653	0.4653
15	0.80	0.3445	0.3445	0.3445
15	0.85	0.1954	0.1954	0.1954
15	0.90	0.0463	0.0463	0.0463
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.9434	Limit: 15	Threshold: 0.05
Best    Recall (doc avg): 0.9434	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.9434	Limit: 15	Threshold: 0.05
Best              NDCG@5: 0.9769	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.9769	Limit: 15	Threshold: 0.05
Documents evaluated:	389
