Limit	Thresh.	Prec.	Rec.	F1
10	0.45	0.2543	0.7305	0.3457
10	0.50	0.2664	0.7033	0.3515
10	0.55	0.2694	0.6680	0.3468
10	0.60	0.2881	0.6361	0.3553
10	0.65	0.2961	0.5723	0.3499
10	0.70	0.2989	0.4947	0.3300
10	0.75	0.2694	0.4006	0.2820
10	0.80	0.2594	0.3317	0.2640
10	0.85	0.2384	0.2426	0.2268
10	0.90	0.1684	0.1451	0.1526
10	0.95	0.0791	0.0588	0.0652
11	0.00	0.2459	0.7581	0.3459
11	0.05	0.2459	0.7581	0.3459
11	0.10	0.2459	0.7581	0.3459
11	0.15	0.2459	0.7581	0.3459
11	0.20	0.2459	0.7581	0.3459
11	0.25	0.2459	0.7581	0.3459
11	0.30	0.2463	0.7581	0.3463
11	0.35	0.2480	0.7581	0.3476
11	0.40	0.2541	0.7530	0.3519
11	0.45	0.2543	0.7305	0.3457
11	0.50	0.2664	0.7033	0.3515
11	0.55	0.2694	0.6680	0.3468
11	0.60	0.2881	0.6361	0.3553
11	0.65	0.2961	0.5723	0.3499
11	0.70	0.2989	0.4947	0.3300
11	0.75	0.2694	0.4006	0.2820
11	0.80	0.2594	0.3317	0.2640
11	0.85	0.2384	0.2426	0.2268
11	0.90	0.1684	0.1451	0.1526
11	0.95	0.0791	0.0588	0.0652
12	0.00	0.2459	0.7581	0.3459
12	0.05	0.2459	0.7581	0.3459
12	0.10	0.2459	0.7581	0.3459
12	0.15	0.2459	0.7581	0.3459
12	0.20	0.2459	0.7581	0.3459
12	0.25	0.2459	0.7581	0.3459
12	0.30	0.2463	0.7581	0.3463
12	0.35	0.2480	0.7581	0.3476
12	0.40	0.2541	0.7530	0.3519
12	0.45	0.2543	0.7305	0.3457
12	0.50	0.2664	0.7033	0.3515
12	0.55	0.2694	0.6680	0.3468
12	0.60	0.2881	0.6361	0.3553
12	0.65	0.2961	0.5723	0.3499
12	0.70	0.2989	0.4947	0.3300
12	0.75	0.2694	0.4006	0.2820
12	0.80	0.2594	0.3317	0.2640
12	0.85	0.2384	0.2426	0.2268
12	0.90	0.1684	0.1451	0.1526
12	0.95	0.0791	0.0588	0.0652
13	0.00	0.2459	0.7581	0.3459
13	0.05	0.2459	0.7581	0.3459
13	0.10	0.2459	0.7581	0.3459
13	0.15	0.2459	0.7581	0.3459
13	0.20	0.2459	0.7581	0.3459
13	0.25	0.2459	0.7581	0.3459
13	0.30	0.2463	0.7581	0.3463
13	0.35	0.2480	0.7581	0.3476
13	0.40	0.2541	0.7530	0.3519
13	0.45	0.2543	0.7305	0.3457
13	0.50	0.2664	0.7033	0.3515
13	0.55	0.2694	0.6680	0.3468
13	0.60	0.2881	0.6361	0.3553
13	0.65	0.2961	0.5723	0.3499
13	0.70	0.2989	0.4947	0.3300
13	0.75	0.2694	0.4006	0.2820
13	0.80	0.2594	0.3317	0.2640
13	0.85	0.2384	0.2426	0.2268
13	0.90	0.1684	0.1451	0.1526
13	0.95	0.0791	0.0588	0.0652
14	0.00	0.2459	0.7581	0.3459
14	0.05	0.2459	0.7581	0.3459
14	0.10	0.2459	0.7581	0.3459
14	0.15	0.2459	0.7581	0.3459
14	0.20	0.2459	0.7581	0.3459
14	0.25	0.2459	0.7581	0.3459
14	0.30	0.2463	0.7581	0.3463
14	0.35	0.2480	0.7581	0.3476
14	0.40	0.2541	0.7530	0.3519
14	0.45	0.2543	0.7305	0.3457
14	0.50	0.2664	0.7033	0.3515
14	0.55	0.2694	0.6680	0.3468
14	0.60	0.2881	0.6361	0.3553
14	0.65	0.2961	0.5723	0.3499
14	0.70	0.2989	0.4947	0.3300
14	0.75	0.2694	0.4006	0.2820
14	0.80	0.2594	0.3317	0.2640
14	0.85	0.2384	0.2426	0.2268
14	0.90	0.1684	0.1451	0.1526
14	0.95	0.0791	0.0588	0.0652
15	0.00	0.2459	0.7581	0.3459
15	0.05	0.2459	0.7581	0.3459
15	0.10	0.2459	0.7581	0.3459
15	0.15	0.2459	0.7581	0.3459
15	0.20	0.2459	0.7581	0.3459
15	0.25	0.2459	0.7581	0.3459
15	0.30	0.2463	0.7581	0.3463
15	0.35	0.2480	0.7581	0.3476
15	0.40	0.2541	0.7530	0.3519
15	0.45	0.2543	0.7305	0.3457
15	0.50	0.2664	0.7033	0.3515
15	0.55	0.2694	0.6680	0.3468
15	0.60	0.2881	0.6361	0.3553
15	0.65	0.2961	0.5723	0.3499
15	0.70	0.2989	0.4947	0.3300
15	0.75	0.2694	0.4006	0.2820
15	0.80	0.2594	0.3317	0.2640
15	0.85	0.2384	0.2426	0.2268
15	0.90	0.1684	0.1451	0.1526
15	0.95	0.0791	0.0588	0.0652

Best Precision (doc avg): 0.6607	Limit: 1	Threshold: 0.35
Best    Recall (doc avg): 0.7581	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.5441	Limit: 1	Threshold: 0.35
Best              NDCG@5: 0.7446	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7442	Limit: 15	Threshold: 0.35
Documents evaluated:	392
