Limit	Thresh.	Prec.	Rec.	F1
6	0.55	0.7732	0.7732	0.7732
6	0.60	0.6856	0.6856	0.6856
6	0.65	0.6005	0.6005	0.6005
6	0.70	0.5438	0.5438	0.5438
6	0.75	0.4459	0.4459	0.4459
6	0.80	0.3299	0.3299	0.3299
6	0.85	0.1959	0.1959	0.1959
6	0.90	0.0490	0.0490	0.0490
6	0.95	0.0000	0.0000	0.0000
7	0.00	0.9433	0.9433	0.9433
7	0.05	0.9433	0.9433	0.9433
7	0.10	0.9407	0.9407	0.9407
7	0.15	0.9407	0.9407	0.9407
7	0.20	0.9407	0.9407	0.9407
7	0.25	0.9407	0.9407	0.9407
7	0.30	0.9381	0.9381	0.9381
7	0.35	0.9304	0.9304	0.9304
7	0.40	0.9175	0.9175	0.9175
7	0.45	0.8840	0.8840	0.8840
7	0.50	0.8247	0.8247	0.8247
7	0.55	0.7732	0.7732	0.7732
7	0.60	0.6856	0.6856	0.6856
7	0.65	0.6005	0.6005	0.6005
7	0.70	0.5438	0.5438	0.5438
7	0.75	0.4459	0.4459	0.4459
7	0.80	0.3299	0.3299	0.3299
7	0.85	0.1959	0.1959	0.1959
7	0.90	0.0490	0.0490	0.0490
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.9433	0.9433	0.9433
8	0.05	0.9433	0.9433	0.9433
8	0.10	0.9407	0.9407	0.9407
8	0.15	0.9407	0.9407	0.9407
8	0.20	0.9407	0.9407	0.9407
8	0.25	0.9407	0.9407	0.9407
8	0.30	0.9381	0.9381	0.9381
8	0.35	0.9304	0.9304	0.9304
8	0.40	0.9175	0.9175	0.9175
8	0.45	0.8840	0.8840	0.8840
8	0.50	0.8247	0.8247	0.8247
8	0.55	0.7732	0.7732	0.7732
8	0.60	0.6856	0.6856	0.6856
8	0.65	0.6005	0.6005	0.6005
8	0.70	0.5438	0.5438	0.5438
8	0.75	0.4459	0.4459	0.4459
8	0.80	0.3299	0.3299	0.3299
8	0.85	0.1959	0.1959	0.1959
8	0.90	0.0490	0.0490	0.0490
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.9433	0.9433	0.9433
9	0.05	0.9433	0.9433	0.9433
9	0.10	0.9407	0.9407	0.9407
9	0.15	0.9407	0.9407	0.9407
9	0.20	0.9407	0.9407	0.9407
9	0.25	0.9407	0.9407	0.9407
9	0.30	0.9381	0.9381	0.9381
9	0.35	0.9304	0.9304	0.9304
9	0.40	0.9175	0.9175	0.9175
9	0.45	0.8840	0.8840	0.8840
9	0.50	0.8247	0.8247	0.8247
9	0.55	0.7732	0.7732	0.7732
9	0.60	0.6856	0.6856	0.6856
9	0.65	0.6005	0.6005	0.6005
9	0.70	0.5438	0.5438	0.5438
9	0.75	0.4459	0.4459	0.4459
9	0.80	0.3299	0.3299	0.3299
9	0.85	0.1959	0.1959	0.1959
9	0.90	0.0490	0.0490	0.0490
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.9433	0.9433	0.9433
10	0.05	0.9433	0.9433	0.9433
10	0.10	0.9407	0.9407	0.9407
10	0.15	0.9407	0.9407	0.9407
10	0.20	0.9407	0.9407	0.9407
10	0.25	0.9407	0.9407	0.9407
10	0.30	0.9381	0.9381	0.9381
10	0.35	0.9304	0.9304	0.9304
10	0.40	0.9175	0.9175	0.9175
10	0.45	0.8840	0.8840	0.8840
10	0.50	0.8247	0.8247	0.8247
10	0.55	0.7732	0.7732	0.7732
10	0.60	0.6856	0.6856	0.6856
10	0.65	0.6005	0.6005	0.6005
10	0.70	0.5438	0.5438	0.5438
10	0.75	0.4459	0.4459	0.4459
10	0.80	0.3299	0.3299	0.3299
10	0.85	0.1959	0.1959	0.1959
10	0.90	0.0490	0.0490	0.0490
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.9433	0.9433	0.9433
11	0.05	0.9433	0.9433	0.9433
11	0.10	0.9407	0.9407	0.9407
11	0.15	0.9407	0.9407	0.9407
11	0.20	0.9407	0.9407	0.9407
11	0.25	0.9407	0.9407	0.9407
11	0.30	0.9381	0.9381	0.9381
11	0.35	0.9304	0.9304	0.9304
11	0.40	0.9175	0.9175	0.9175
11	0.45	0.8840	0.8840	0.8840
11	0.50	0.8247	0.8247	0.8247
11	0.55	0.7732	0.7732	0.7732
11	0.60	0.6856	0.6856	0.6856
11	0.65	0.6005	0.6005	0.6005
11	0.70	0.5438	0.5438	0.5438
11	0.75	0.4459	0.4459	0.4459
11	0.80	0.3299	0.3299	0.3299
11	0.85	0.1959	0.1959	0.1959
11	0.90	0.0490	0.0490	0.0490
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.9433	0.9433	0.9433
12	0.05	0.9433	0.9433	0.9433
12	0.10	0.9407	0.9407	0.9407
12	0.15	0.9407	0.9407	0.9407
12	0.20	0.9407	0.9407	0.9407
12	0.25	0.9407	0.9407	0.9407
12	0.30	0.9381	0.9381	0.9381
12	0.35	0.9304	0.9304	0.9304
12	0.40	0.9175	0.9175	0.9175
12	0.45	0.8840	0.8840	0.8840
12	0.50	0.8247	0.8247	0.8247
12	0.55	0.7732	0.7732	0.7732
12	0.60	0.6856	0.6856	0.6856
12	0.65	0.6005	0.6005	0.6005
12	0.70	0.5438	0.5438	0.5438
12	0.75	0.4459	0.4459	0.4459
12	0.80	0.3299	0.3299	0.3299
12	0.85	0.1959	0.1959	0.1959
12	0.90	0.0490	0.0490	0.0490
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.9433	0.9433	0.9433
13	0.05	0.9433	0.9433	0.9433
13	0.10	0.9407	0.9407	0.9407
13	0.15	0.9407	0.9407	0.9407
13	0.20	0.9407	0.9407	0.9407
13	0.25	0.9407	0.9407	0.9407
13	0.30	0.9381	0.9381	0.9381
13	0.35	0.9304	0.9304	0.9304
13	0.40	0.9175	0.9175	0.9175
13	0.45	0.8840	0.8840	0.8840
13	0.50	0.8247	0.8247	0.8247
13	0.55	0.7732	0.7732	0.7732
13	0.60	0.6856	0.6856	0.6856
13	0.65	0.6005	0.6005	0.6005
13	0.70	0.5438	0.5438	0.5438
13	0.75	0.4459	0.4459	0.4459
13	0.80	0.3299	0.3299	0.3299
13	0.85	0.1959	0.1959	0.1959
13	0.90	0.0490	0.0490	0.0490
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.9433	0.9433	0.9433
14	0.05	0.9433	0.9433	0.9433
14	0.10	0.9407	0.9407	0.9407
14	0.15	0.9407	0.9407	0.9407
14	0.20	0.9407	0.9407	0.9407
14	0.25	0.9407	0.9407	0.9407
14	0.30	0.9381	0.9381	0.9381
14	0.35	0.9304	0.9304	0.9304
14	0.40	0.9175	0.9175	0.9175
14	0.45	0.8840	0.8840	0.8840
14	0.50	0.8247	0.8247	0.8247
14	0.55	0.7732	0.7732	0.7732
14	0.60	0.6856	0.6856	0.6856
14	0.65	0.6005	0.6005	0.6005
14	0.70	0.5438	0.5438	0.5438
14	0.75	0.4459	0.4459	0.4459
14	0.80	0.3299	0.3299	0.3299
14	0.85	0.1959	0.1959	0.1959
14	0.90	0.0490	0.0490	0.0490
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.9433	0.9433	0.9433
15	0.05	0.9433	0.9433	0.9433
15	0.10	0.9407	0.9407	0.9407
15	0.15	0.9407	0.9407	0.9407
15	0.20	0.9407	0.9407	0.9407
15	0.25	0.9407	0.9407	0.9407
15	0.30	0.9381	0.9381	0.9381
15	0.35	0.9304	0.9304	0.9304
15	0.40	0.9175	0.9175	0.9175
15	0.45	0.8840	0.8840	0.8840
15	0.50	0.8247	0.8247	0.8247
15	0.55	0.7732	0.7732	0.7732
15	0.60	0.6856	0.6856	0.6856
15	0.65	0.6005	0.6005	0.6005
15	0.70	0.5438	0.5438	0.5438
15	0.75	0.4459	0.4459	0.4459
15	0.80	0.3299	0.3299	0.3299
15	0.85	0.1959	0.1959	0.1959
15	0.90	0.0490	0.0490	0.0490
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.9433	Limit: 15	Threshold: 0.05
Best    Recall (doc avg): 0.9433	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.9433	Limit: 15	Threshold: 0.05
Best              NDCG@5: 0.9768	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.9768	Limit: 15	Threshold: 0.05
Documents evaluated:	388
