Limit	Thresh.	Prec.	Rec.	F1
5	0.15	0.2387	0.7550	0.3398
5	0.20	0.2387	0.7550	0.3398
5	0.25	0.2387	0.7550	0.3398
5	0.30	0.2394	0.7550	0.3407
5	0.35	0.2407	0.7550	0.3415
5	0.40	0.2460	0.7499	0.3451
5	0.45	0.2541	0.7348	0.3487
5	0.50	0.2640	0.7099	0.3513
5	0.55	0.2642	0.6777	0.3438
5	0.60	0.2703	0.6330	0.3407
5	0.65	0.2782	0.5780	0.3375
5	0.70	0.2897	0.5035	0.3249
5	0.75	0.2648	0.4230	0.2873
5	0.80	0.2641	0.3416	0.2667
5	0.85	0.2493	0.2548	0.2351
5	0.90	0.1778	0.1488	0.1562
5	0.95	0.0928	0.0707	0.0775
6	0.00	0.2387	0.7550	0.3398
6	0.05	0.2387	0.7550	0.3398
6	0.10	0.2387	0.7550	0.3398
6	0.15	0.2387	0.7550	0.3398
6	0.20	0.2387	0.7550	0.3398
6	0.25	0.2387	0.7550	0.3398
6	0.30	0.2394	0.7550	0.3407
6	0.35	0.2407	0.7550	0.3415
6	0.40	0.2460	0.7499	0.3451
6	0.45	0.2541	0.7348	0.3487
6	0.50	0.2640	0.7099	0.3513
6	0.55	0.2642	0.6777	0.3438
6	0.60	0.2703	0.6330	0.3407
6	0.65	0.2782	0.5780	0.3375
6	0.70	0.2897	0.5035	0.3249
6	0.75	0.2648	0.4230	0.2873
6	0.80	0.2641	0.3416	0.2667
6	0.85	0.2493	0.2548	0.2351
6	0.90	0.1778	0.1488	0.1562
6	0.95	0.0928	0.0707	0.0775
7	0.00	0.2387	0.7550	0.3398
7	0.05	0.2387	0.7550	0.3398
7	0.10	0.2387	0.7550	0.3398
7	0.15	0.2387	0.7550	0.3398
7	0.20	0.2387	0.7550	0.3398
7	0.25	0.2387	0.7550	0.3398
7	0.30	0.2394	0.7550	0.3407
7	0.35	0.2407	0.7550	0.3415
7	0.40	0.2460	0.7499	0.3451
7	0.45	0.2541	0.7348	0.3487
7	0.50	0.2640	0.7099	0.3513
7	0.55	0.2642	0.6777	0.3438
7	0.60	0.2703	0.6330	0.3407
7	0.65	0.2782	0.5780	0.3375
7	0.70	0.2897	0.5035	0.3249
7	0.75	0.2648	0.4230	0.2873
7	0.80	0.2641	0.3416	0.2667
7	0.85	0.2493	0.2548	0.2351
7	0.90	0.1778	0.1488	0.1562
7	0.95	0.0928	0.0707	0.0775
8	0.00	0.2387	0.7550	0.3398
8	0.05	0.2387	0.7550	0.3398
8	0.10	0.2387	0.7550	0.3398
8	0.15	0.2387	0.7550	0.3398
8	0.20	0.2387	0.7550	0.3398
8	0.25	0.2387	0.7550	0.3398
8	0.30	0.2394	0.7550	0.3407
8	0.35	0.2407	0.7550	0.3415
8	0.40	0.2460	0.7499	0.3451
8	0.45	0.2541	0.7348	0.3487
8	0.50	0.2640	0.7099	0.3513
8	0.55	0.2642	0.6777	0.3438
8	0.60	0.2703	0.6330	0.3407
8	0.65	0.2782	0.5780	0.3375
8	0.70	0.2897	0.5035	0.3249
8	0.75	0.2648	0.4230	0.2873
8	0.80	0.2641	0.3416	0.2667
8	0.85	0.2493	0.2548	0.2351
8	0.90	0.1778	0.1488	0.1562
8	0.95	0.0928	0.0707	0.0775
9	0.00	0.2387	0.7550	0.3398
9	0.05	0.2387	0.7550	0.3398
9	0.10	0.2387	0.7550	0.3398
9	0.15	0.2387	0.7550	0.3398
9	0.20	0.2387	0.7550	0.3398
9	0.25	0.2387	0.7550	0.3398
9	0.30	0.2394	0.7550	0.3407
9	0.35	0.2407	0.7550	0.3415
9	0.40	0.2460	0.7499	0.3451
9	0.45	0.2541	0.7348	0.3487
9	0.50	0.2640	0.7099	0.3513
9	0.55	0.2642	0.6777	0.3438
9	0.60	0.2703	0.6330	0.3407
9	0.65	0.2782	0.5780	0.3375
9	0.70	0.2897	0.5035	0.3249
9	0.75	0.2648	0.4230	0.2873
9	0.80	0.2641	0.3416	0.2667
9	0.85	0.2493	0.2548	0.2351
9	0.90	0.1778	0.1488	0.1562
9	0.95	0.0928	0.0707	0.0775
10	0.00	0.2387	0.7550	0.3398
10	0.05	0.2387	0.7550	0.3398
10	0.10	0.2387	0.7550	0.3398
10	0.15	0.2387	0.7550	0.3398
10	0.20	0.2387	0.7550	0.3398
10	0.25	0.2387	0.7550	0.3398
10	0.30	0.2394	0.7550	0.3407
10	0.35	0.2407	0.7550	0.3415
10	0.40	0.2460	0.7499	0.3451
10	0.45	0.2541	0.7348	0.3487
10	0.50	0.2640	0.7099	0.3513
10	0.55	0.2642	0.6777	0.3438
10	0.60	0.2703	0.6330	0.3407
10	0.65	0.2782	0.5780	0.3375
10	0.70	0.2897	0.5035	0.3249
10	0.75	0.2648	0.4230	0.2873
10	0.80	0.2641	0.3416	0.2667
10	0.85	0.2493	0.2548	0.2351
10	0.90	0.1778	0.1488	0.1562
10	0.95	0.0928	0.0707	0.0775
11	0.00	0.2387	0.7550	0.3398
11	0.05	0.2387	0.7550	0.3398
11	0.10	0.2387	0.7550	0.3398
11	0.15	0.2387	0.7550	0.3398
11	0.20	0.2387	0.7550	0.3398
11	0.25	0.2387	0.7550	0.3398
11	0.30	0.2394	0.7550	0.3407
11	0.35	0.2407	0.7550	0.3415
11	0.40	0.2460	0.7499	0.3451
11	0.45	0.2541	0.7348	0.3487
11	0.50	0.2640	0.7099	0.3513
11	0.55	0.2642	0.6777	0.3438
11	0.60	0.2703	0.6330	0.3407
11	0.65	0.2782	0.5780	0.3375
11	0.70	0.2897	0.5035	0.3249
11	0.75	0.2648	0.4230	0.2873
11	0.80	0.2641	0.3416	0.2667
11	0.85	0.2493	0.2548	0.2351
11	0.90	0.1778	0.1488	0.1562
11	0.95	0.0928	0.0707	0.0775
12	0.00	0.2387	0.7550	0.3398
12	0.05	0.2387	0.7550	0.3398
12	0.10	0.2387	0.7550	0.3398
12	0.15	0.2387	0.7550	0.3398
12	0.20	0.2387	0.7550	0.3398
12	0.25	0.2387	0.7550	0.3398
12	0.30	0.2394	0.7550	0.3407
12	0.35	0.2407	0.7550	0.3415
12	0.40	0.2460	0.7499	0.3451
12	0.45	0.2541	0.7348	0.3487
12	0.50	0.2640	0.7099	0.3513
12	0.55	0.2642	0.6777	0.3438
12	0.60	0.2703	0.6330	0.3407
12	0.65	0.2782	0.5780	0.3375
12	0.70	0.2897	0.5035	0.3249
12	0.75	0.2648	0.4230	0.2873
12	0.80	0.2641	0.3416	0.2667
12	0.85	0.2493	0.2548	0.2351
12	0.90	0.1778	0.1488	0.1562
12	0.95	0.0928	0.0707	0.0775
13	0.00	0.2387	0.7550	0.3398
13	0.05	0.2387	0.7550	0.3398
13	0.10	0.2387	0.7550	0.3398
13	0.15	0.2387	0.7550	0.3398
13	0.20	0.2387	0.7550	0.3398
13	0.25	0.2387	0.7550	0.3398
13	0.30	0.2394	0.7550	0.3407
13	0.35	0.2407	0.7550	0.3415
13	0.40	0.2460	0.7499	0.3451
13	0.45	0.2541	0.7348	0.3487
13	0.50	0.2640	0.7099	0.3513
13	0.55	0.2642	0.6777	0.3438
13	0.60	0.2703	0.6330	0.3407
13	0.65	0.2782	0.5780	0.3375
13	0.70	0.2897	0.5035	0.3249
13	0.75	0.2648	0.4230	0.2873
13	0.80	0.2641	0.3416	0.2667
13	0.85	0.2493	0.2548	0.2351
13	0.90	0.1778	0.1488	0.1562
13	0.95	0.0928	0.0707	0.0775
14	0.00	0.2387	0.7550	0.3398
14	0.05	0.2387	0.7550	0.3398
14	0.10	0.2387	0.7550	0.3398
14	0.15	0.2387	0.7550	0.3398
14	0.20	0.2387	0.7550	0.3398
14	0.25	0.2387	0.7550	0.3398
14	0.30	0.2394	0.7550	0.3407
14	0.35	0.2407	0.7550	0.3415
14	0.40	0.2460	0.7499	0.3451
14	0.45	0.2541	0.7348	0.3487
14	0.50	0.2640	0.7099	0.3513
14	0.55	0.2642	0.6777	0.3438
14	0.60	0.2703	0.6330	0.3407
14	0.65	0.2782	0.5780	0.3375
14	0.70	0.2897	0.5035	0.3249
14	0.75	0.2648	0.4230	0.2873
14	0.80	0.2641	0.3416	0.2667
14	0.85	0.2493	0.2548	0.2351
14	0.90	0.1778	0.1488	0.1562
14	0.95	0.0928	0.0707	0.0775
15	0.00	0.2387	0.7550	0.3398
15	0.05	0.2387	0.7550	0.3398
15	0.10	0.2387	0.7550	0.3398
15	0.15	0.2387	0.7550	0.3398
15	0.20	0.2387	0.7550	0.3398
15	0.25	0.2387	0.7550	0.3398
15	0.30	0.2394	0.7550	0.3407
15	0.35	0.2407	0.7550	0.3415
15	0.40	0.2460	0.7499	0.3451
15	0.45	0.2541	0.7348	0.3487
15	0.50	0.2640	0.7099	0.3513
15	0.55	0.2642	0.6777	0.3438
15	0.60	0.2703	0.6330	0.3407
15	0.65	0.2782	0.5780	0.3375
15	0.70	0.2897	0.5035	0.3249
15	0.75	0.2648	0.4230	0.2873
15	0.80	0.2641	0.3416	0.2667
15	0.85	0.2493	0.2548	0.2351
15	0.90	0.1778	0.1488	0.1562
15	0.95	0.0928	0.0707	0.0775

Best Precision (doc avg): 0.6675	Limit: 1	Threshold: 0.35
Best    Recall (doc avg): 0.7550	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.5569	Limit: 1	Threshold: 0.35
Best              NDCG@5: 0.7502	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7498	Limit: 15	Threshold: 0.35
Documents evaluated:	388
