Limit	Thresh.	Prec.	Rec.	F1
12	0.35	0.2623	0.6106	0.3247
12	0.40	0.2754	0.6079	0.3342
12	0.45	0.3073	0.6039	0.3593
12	0.50	0.3094	0.5792	0.3573
12	0.55	0.3268	0.5577	0.3663
12	0.60	0.3509	0.5342	0.3823
12	0.65	0.3561	0.4849	0.3730
12	0.70	0.3610	0.4435	0.3640
12	0.75	0.3448	0.3933	0.3396
12	0.80	0.3481	0.3438	0.3252
12	0.85	0.3253	0.2735	0.2878
12	0.90	0.2392	0.1968	0.2105
12	0.95	0.1801	0.1448	0.1554
13	0.00	0.2559	0.6160	0.3194
13	0.05	0.2559	0.6160	0.3194
13	0.10	0.2581	0.6160	0.3212
13	0.15	0.2581	0.6160	0.3212
13	0.20	0.2581	0.6160	0.3212
13	0.25	0.2561	0.6133	0.3194
13	0.30	0.2605	0.6133	0.3230
13	0.35	0.2623	0.6106	0.3247
13	0.40	0.2754	0.6079	0.3342
13	0.45	0.3073	0.6039	0.3593
13	0.50	0.3094	0.5792	0.3573
13	0.55	0.3268	0.5577	0.3663
13	0.60	0.3509	0.5342	0.3823
13	0.65	0.3561	0.4849	0.3730
13	0.70	0.3610	0.4435	0.3640
13	0.75	0.3448	0.3933	0.3396
13	0.80	0.3481	0.3438	0.3252
13	0.85	0.3253	0.2735	0.2878
13	0.90	0.2392	0.1968	0.2105
13	0.95	0.1801	0.1448	0.1554
14	0.00	0.2559	0.6160	0.3194
14	0.05	0.2559	0.6160	0.3194
14	0.10	0.2581	0.6160	0.3212
14	0.15	0.2581	0.6160	0.3212
14	0.20	0.2581	0.6160	0.3212
14	0.25	0.2561	0.6133	0.3194
14	0.30	0.2605	0.6133	0.3230
14	0.35	0.2623	0.6106	0.3247
14	0.40	0.2754	0.6079	0.3342
14	0.45	0.3073	0.6039	0.3593
14	0.50	0.3094	0.5792	0.3573
14	0.55	0.3268	0.5577	0.3663
14	0.60	0.3509	0.5342	0.3823
14	0.65	0.3561	0.4849	0.3730
14	0.70	0.3610	0.4435	0.3640
14	0.75	0.3448	0.3933	0.3396
14	0.80	0.3481	0.3438	0.3252
14	0.85	0.3253	0.2735	0.2878
14	0.90	0.2392	0.1968	0.2105
14	0.95	0.1801	0.1448	0.1554
15	0.00	0.2559	0.6160	0.3194
15	0.05	0.2559	0.6160	0.3194
15	0.10	0.2581	0.6160	0.3212
15	0.15	0.2581	0.6160	0.3212
15	0.20	0.2581	0.6160	0.3212
15	0.25	0.2561	0.6133	0.3194
15	0.30	0.2605	0.6133	0.3230
15	0.35	0.2623	0.6106	0.3247
15	0.40	0.2754	0.6079	0.3342
15	0.45	0.3073	0.6039	0.3593
15	0.50	0.3094	0.5792	0.3573
15	0.55	0.3268	0.5577	0.3663
15	0.60	0.3509	0.5342	0.3823
15	0.65	0.3561	0.4849	0.3730
15	0.70	0.3610	0.4435	0.3640
15	0.75	0.3448	0.3933	0.3396
15	0.80	0.3481	0.3438	0.3252
15	0.85	0.3253	0.2735	0.2878
15	0.90	0.2392	0.1968	0.2105
15	0.95	0.1801	0.1448	0.1554

Best Precision (doc avg): 0.6183	Limit: 1	Threshold: 0.20
Best    Recall (doc avg): 0.6160	Limit: 15	Threshold: 0.20
Best  F1 score (doc avg): 0.4711	Limit: 1	Threshold: 0.20
Best              NDCG@5: 0.9090	Limit: 15	Threshold: 0.20
Best             NDCG@10: 0.8933	Limit: 15	Threshold: 0.20
Documents evaluated:	372
