Limit	Thresh.	Prec.	Rec.	F1
5	0.35	0.9362	0.9362	0.9362
5	0.40	0.9286	0.9286	0.9286
5	0.45	0.8954	0.8954	0.8954
5	0.50	0.8342	0.8342	0.8342
5	0.55	0.7857	0.7857	0.7857
5	0.60	0.7015	0.7015	0.7015
5	0.65	0.6071	0.6071	0.6071
5	0.70	0.5485	0.5485	0.5485
5	0.75	0.4566	0.4566	0.4566
5	0.80	0.3316	0.3316	0.3316
5	0.85	0.1990	0.1990	0.1990
5	0.90	0.0459	0.0459	0.0459
5	0.95	0.0000	0.0000	0.0000
6	0.00	0.9490	0.9490	0.9490
6	0.05	0.9490	0.9490	0.9490
6	0.10	0.9464	0.9464	0.9464
6	0.15	0.9464	0.9464	0.9464
6	0.20	0.9464	0.9464	0.9464
6	0.25	0.9464	0.9464	0.9464
6	0.30	0.9464	0.9464	0.9464
6	0.35	0.9362	0.9362	0.9362
6	0.40	0.9286	0.9286	0.9286
6	0.45	0.8954	0.8954	0.8954
6	0.50	0.8342	0.8342	0.8342
6	0.55	0.7857	0.7857	0.7857
6	0.60	0.7015	0.7015	0.7015
6	0.65	0.6071	0.6071	0.6071
6	0.70	0.5485	0.5485	0.5485
6	0.75	0.4566	0.4566	0.4566
6	0.80	0.3316	0.3316	0.3316
6	0.85	0.1990	0.1990	0.1990
6	0.90	0.0459	0.0459	0.0459
6	0.95	0.0000	0.0000	0.0000
7	0.00	0.9490	0.9490	0.9490
7	0.05	0.9490	0.9490	0.9490
7	0.10	0.9464	0.9464	0.9464
7	0.15	0.9464	0.9464	0.9464
7	0.20	0.9464	0.9464	0.9464
7	0.25	0.9464	0.9464	0.9464
7	0.30	0.9464	0.9464	0.9464
7	0.35	0.9362	0.9362	0.9362
7	0.40	0.9286	0.9286	0.9286
7	0.45	0.8954	0.8954	0.8954
7	0.50	0.8342	0.8342	0.8342
7	0.55	0.7857	0.7857	0.7857
7	0.60	0.7015	0.7015	0.7015
7	0.65	0.6071	0.6071	0.6071
7	0.70	0.5485	0.5485	0.5485
7	0.75	0.4566	0.4566	0.4566
7	0.80	0.3316	0.3316	0.3316
7	0.85	0.1990	0.1990	0.1990
7	0.90	0.0459	0.0459	0.0459
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.9490	0.9490	0.9490
8	0.05	0.9490	0.9490	0.9490
8	0.10	0.9464	0.9464	0.9464
8	0.15	0.9464	0.9464	0.9464
8	0.20	0.9464	0.9464	0.9464
8	0.25	0.9464	0.9464	0.9464
8	0.30	0.9464	0.9464	0.9464
8	0.35	0.9362	0.9362	0.9362
8	0.40	0.9286	0.9286	0.9286
8	0.45	0.8954	0.8954	0.8954
8	0.50	0.8342	0.8342	0.8342
8	0.55	0.7857	0.7857	0.7857
8	0.60	0.7015	0.7015	0.7015
8	0.65	0.6071	0.6071	0.6071
8	0.70	0.5485	0.5485	0.5485
8	0.75	0.4566	0.4566	0.4566
8	0.80	0.3316	0.3316	0.3316
8	0.85	0.1990	0.1990	0.1990
8	0.90	0.0459	0.0459	0.0459
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.9490	0.9490	0.9490
9	0.05	0.9490	0.9490	0.9490
9	0.10	0.9464	0.9464	0.9464
9	0.15	0.9464	0.9464	0.9464
9	0.20	0.9464	0.9464	0.9464
9	0.25	0.9464	0.9464	0.9464
9	0.30	0.9464	0.9464	0.9464
9	0.35	0.9362	0.9362	0.9362
9	0.40	0.9286	0.9286	0.9286
9	0.45	0.8954	0.8954	0.8954
9	0.50	0.8342	0.8342	0.8342
9	0.55	0.7857	0.7857	0.7857
9	0.60	0.7015	0.7015	0.7015
9	0.65	0.6071	0.6071	0.6071
9	0.70	0.5485	0.5485	0.5485
9	0.75	0.4566	0.4566	0.4566
9	0.80	0.3316	0.3316	0.3316
9	0.85	0.1990	0.1990	0.1990
9	0.90	0.0459	0.0459	0.0459
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.9490	0.9490	0.9490
10	0.05	0.9490	0.9490	0.9490
10	0.10	0.9464	0.9464	0.9464
10	0.15	0.9464	0.9464	0.9464
10	0.20	0.9464	0.9464	0.9464
10	0.25	0.9464	0.9464	0.9464
10	0.30	0.9464	0.9464	0.9464
10	0.35	0.9362	0.9362	0.9362
10	0.40	0.9286	0.9286	0.9286
10	0.45	0.8954	0.8954	0.8954
10	0.50	0.8342	0.8342	0.8342
10	0.55	0.7857	0.7857	0.7857
10	0.60	0.7015	0.7015	0.7015
10	0.65	0.6071	0.6071	0.6071
10	0.70	0.5485	0.5485	0.5485
10	0.75	0.4566	0.4566	0.4566
10	0.80	0.3316	0.3316	0.3316
10	0.85	0.1990	0.1990	0.1990
10	0.90	0.0459	0.0459	0.0459
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.9490	0.9490	0.9490
11	0.05	0.9490	0.9490	0.9490
11	0.10	0.9464	0.9464	0.9464
11	0.15	0.9464	0.9464	0.9464
11	0.20	0.9464	0.9464	0.9464
11	0.25	0.9464	0.9464	0.9464
11	0.30	0.9464	0.9464	0.9464
11	0.35	0.9362	0.9362	0.9362
11	0.40	0.9286	0.9286	0.9286
11	0.45	0.8954	0.8954	0.8954
11	0.50	0.8342	0.8342	0.8342
11	0.55	0.7857	0.7857	0.7857
11	0.60	0.7015	0.7015	0.7015
11	0.65	0.6071	0.6071	0.6071
11	0.70	0.5485	0.5485	0.5485
11	0.75	0.4566	0.4566	0.4566
11	0.80	0.3316	0.3316	0.3316
11	0.85	0.1990	0.1990	0.1990
11	0.90	0.0459	0.0459	0.0459
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.9490	0.9490	0.9490
12	0.05	0.9490	0.9490	0.9490
12	0.10	0.9464	0.9464	0.9464
12	0.15	0.9464	0.9464	0.9464
12	0.20	0.9464	0.9464	0.9464
12	0.25	0.9464	0.9464	0.9464
12	0.30	0.9464	0.9464	0.9464
12	0.35	0.9362	0.9362	0.9362
12	0.40	0.9286	0.9286	0.9286
12	0.45	0.8954	0.8954	0.8954
12	0.50	0.8342	0.8342	0.8342
12	0.55	0.7857	0.7857	0.7857
12	0.60	0.7015	0.7015	0.7015
12	0.65	0.6071	0.6071	0.6071
12	0.70	0.5485	0.5485	0.5485
12	0.75	0.4566	0.4566	0.4566
12	0.80	0.3316	0.3316	0.3316
12	0.85	0.1990	0.1990	0.1990
12	0.90	0.0459	0.0459	0.0459
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.9490	0.9490	0.9490
13	0.05	0.9490	0.9490	0.9490
13	0.10	0.9464	0.9464	0.9464
13	0.15	0.9464	0.9464	0.9464
13	0.20	0.9464	0.9464	0.9464
13	0.25	0.9464	0.9464	0.9464
13	0.30	0.9464	0.9464	0.9464
13	0.35	0.9362	0.9362	0.9362
13	0.40	0.9286	0.9286	0.9286
13	0.45	0.8954	0.8954	0.8954
13	0.50	0.8342	0.8342	0.8342
13	0.55	0.7857	0.7857	0.7857
13	0.60	0.7015	0.7015	0.7015
13	0.65	0.6071	0.6071	0.6071
13	0.70	0.5485	0.5485	0.5485
13	0.75	0.4566	0.4566	0.4566
13	0.80	0.3316	0.3316	0.3316
13	0.85	0.1990	0.1990	0.1990
13	0.90	0.0459	0.0459	0.0459
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.9490	0.9490	0.9490
14	0.05	0.9490	0.9490	0.9490
14	0.10	0.9464	0.9464	0.9464
14	0.15	0.9464	0.9464	0.9464
14	0.20	0.9464	0.9464	0.9464
14	0.25	0.9464	0.9464	0.9464
14	0.30	0.9464	0.9464	0.9464
14	0.35	0.9362	0.9362	0.9362
14	0.40	0.9286	0.9286	0.9286
14	0.45	0.8954	0.8954	0.8954
14	0.50	0.8342	0.8342	0.8342
14	0.55	0.7857	0.7857	0.7857
14	0.60	0.7015	0.7015	0.7015
14	0.65	0.6071	0.6071	0.6071
14	0.70	0.5485	0.5485	0.5485
14	0.75	0.4566	0.4566	0.4566
14	0.80	0.3316	0.3316	0.3316
14	0.85	0.1990	0.1990	0.1990
14	0.90	0.0459	0.0459	0.0459
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.9490	0.9490	0.9490
15	0.05	0.9490	0.9490	0.9490
15	0.10	0.9464	0.9464	0.9464
15	0.15	0.9464	0.9464	0.9464
15	0.20	0.9464	0.9464	0.9464
15	0.25	0.9464	0.9464	0.9464
15	0.30	0.9464	0.9464	0.9464
15	0.35	0.9362	0.9362	0.9362
15	0.40	0.9286	0.9286	0.9286
15	0.45	0.8954	0.8954	0.8954
15	0.50	0.8342	0.8342	0.8342
15	0.55	0.7857	0.7857	0.7857
15	0.60	0.7015	0.7015	0.7015
15	0.65	0.6071	0.6071	0.6071
15	0.70	0.5485	0.5485	0.5485
15	0.75	0.4566	0.4566	0.4566
15	0.80	0.3316	0.3316	0.3316
15	0.85	0.1990	0.1990	0.1990
15	0.90	0.0459	0.0459	0.0459
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.9490	Limit: 15	Threshold: 0.05
Best    Recall (doc avg): 0.9490	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.9490	Limit: 15	Threshold: 0.05
Best              NDCG@5: 0.9821	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.9821	Limit: 15	Threshold: 0.05
Documents evaluated:	392
