Limit	Thresh.	Prec.	Rec.	F1
6	0.90	0.0466	0.0659	0.0512
6	0.95	0.0027	0.0013	0.0018
7	0.00	0.2366	0.9570	0.3728
7	0.05	0.2366	0.9570	0.3728
7	0.10	0.2355	0.9516	0.3710
7	0.15	0.2355	0.9516	0.3710
7	0.20	0.2355	0.9516	0.3710
7	0.25	0.2359	0.9516	0.3714
7	0.30	0.2366	0.9462	0.3710
7	0.35	0.2383	0.9355	0.3705
7	0.40	0.2363	0.9220	0.3679
7	0.45	0.2351	0.8817	0.3588
7	0.50	0.2235	0.8212	0.3389
7	0.55	0.2092	0.7554	0.3161
7	0.60	0.1924	0.6868	0.2914
7	0.65	0.1725	0.5941	0.2546
7	0.70	0.1463	0.5228	0.2195
7	0.75	0.1370	0.4462	0.1996
7	0.80	0.1149	0.3360	0.1582
7	0.85	0.0946	0.2124	0.1180
7	0.90	0.0466	0.0659	0.0512
7	0.95	0.0027	0.0013	0.0018
8	0.00	0.2366	0.9570	0.3728
8	0.05	0.2366	0.9570	0.3728
8	0.10	0.2355	0.9516	0.3710
8	0.15	0.2355	0.9516	0.3710
8	0.20	0.2355	0.9516	0.3710
8	0.25	0.2359	0.9516	0.3714
8	0.30	0.2366	0.9462	0.3710
8	0.35	0.2383	0.9355	0.3705
8	0.40	0.2363	0.9220	0.3679
8	0.45	0.2351	0.8817	0.3588
8	0.50	0.2235	0.8212	0.3389
8	0.55	0.2092	0.7554	0.3161
8	0.60	0.1924	0.6868	0.2914
8	0.65	0.1725	0.5941	0.2546
8	0.70	0.1463	0.5228	0.2195
8	0.75	0.1370	0.4462	0.1996
8	0.80	0.1149	0.3360	0.1582
8	0.85	0.0946	0.2124	0.1180
8	0.90	0.0466	0.0659	0.0512
8	0.95	0.0027	0.0013	0.0018
9	0.00	0.2366	0.9570	0.3728
9	0.05	0.2366	0.9570	0.3728
9	0.10	0.2355	0.9516	0.3710
9	0.15	0.2355	0.9516	0.3710
9	0.20	0.2355	0.9516	0.3710
9	0.25	0.2359	0.9516	0.3714
9	0.30	0.2366	0.9462	0.3710
9	0.35	0.2383	0.9355	0.3705
9	0.40	0.2363	0.9220	0.3679
9	0.45	0.2351	0.8817	0.3588
9	0.50	0.2235	0.8212	0.3389
9	0.55	0.2092	0.7554	0.3161
9	0.60	0.1924	0.6868	0.2914
9	0.65	0.1725	0.5941	0.2546
9	0.70	0.1463	0.5228	0.2195
9	0.75	0.1370	0.4462	0.1996
9	0.80	0.1149	0.3360	0.1582
9	0.85	0.0946	0.2124	0.1180
9	0.90	0.0466	0.0659	0.0512
9	0.95	0.0027	0.0013	0.0018
10	0.00	0.2366	0.9570	0.3728
10	0.05	0.2366	0.9570	0.3728
10	0.10	0.2355	0.9516	0.3710
10	0.15	0.2355	0.9516	0.3710
10	0.20	0.2355	0.9516	0.3710
10	0.25	0.2359	0.9516	0.3714
10	0.30	0.2366	0.9462	0.3710
10	0.35	0.2383	0.9355	0.3705
10	0.40	0.2363	0.9220	0.3679
10	0.45	0.2351	0.8817	0.3588
10	0.50	0.2235	0.8212	0.3389
10	0.55	0.2092	0.7554	0.3161
10	0.60	0.1924	0.6868	0.2914
10	0.65	0.1725	0.5941	0.2546
10	0.70	0.1463	0.5228	0.2195
10	0.75	0.1370	0.4462	0.1996
10	0.80	0.1149	0.3360	0.1582
10	0.85	0.0946	0.2124	0.1180
10	0.90	0.0466	0.0659	0.0512
10	0.95	0.0027	0.0013	0.0018
11	0.00	0.2366	0.9570	0.3728
11	0.05	0.2366	0.9570	0.3728
11	0.10	0.2355	0.9516	0.3710
11	0.15	0.2355	0.9516	0.3710
11	0.20	0.2355	0.9516	0.3710
11	0.25	0.2359	0.9516	0.3714
11	0.30	0.2366	0.9462	0.3710
11	0.35	0.2383	0.9355	0.3705
11	0.40	0.2363	0.9220	0.3679
11	0.45	0.2351	0.8817	0.3588
11	0.50	0.2235	0.8212	0.3389
11	0.55	0.2092	0.7554	0.3161
11	0.60	0.1924	0.6868	0.2914
11	0.65	0.1725	0.5941	0.2546
11	0.70	0.1463	0.5228	0.2195
11	0.75	0.1370	0.4462	0.1996
11	0.80	0.1149	0.3360	0.1582
11	0.85	0.0946	0.2124	0.1180
11	0.90	0.0466	0.0659	0.0512
11	0.95	0.0027	0.0013	0.0018
12	0.00	0.2366	0.9570	0.3728
12	0.05	0.2366	0.9570	0.3728
12	0.10	0.2355	0.9516	0.3710
12	0.15	0.2355	0.9516	0.3710
12	0.20	0.2355	0.9516	0.3710
12	0.25	0.2359	0.9516	0.3714
12	0.30	0.2366	0.9462	0.3710
12	0.35	0.2383	0.9355	0.3705
12	0.40	0.2363	0.9220	0.3679
12	0.45	0.2351	0.8817	0.3588
12	0.50	0.2235	0.8212	0.3389
12	0.55	0.2092	0.7554	0.3161
12	0.60	0.1924	0.6868	0.2914
12	0.65	0.1725	0.5941	0.2546
12	0.70	0.1463	0.5228	0.2195
12	0.75	0.1370	0.4462	0.1996
12	0.80	0.1149	0.3360	0.1582
12	0.85	0.0946	0.2124	0.1180
12	0.90	0.0466	0.0659	0.0512
12	0.95	0.0027	0.0013	0.0018
13	0.00	0.2366	0.9570	0.3728
13	0.05	0.2366	0.9570	0.3728
13	0.10	0.2355	0.9516	0.3710
13	0.15	0.2355	0.9516	0.3710
13	0.20	0.2355	0.9516	0.3710
13	0.25	0.2359	0.9516	0.3714
13	0.30	0.2366	0.9462	0.3710
13	0.35	0.2383	0.9355	0.3705
13	0.40	0.2363	0.9220	0.3679
13	0.45	0.2351	0.8817	0.3588
13	0.50	0.2235	0.8212	0.3389
13	0.55	0.2092	0.7554	0.3161
13	0.60	0.1924	0.6868	0.2914
13	0.65	0.1725	0.5941	0.2546
13	0.70	0.1463	0.5228	0.2195
13	0.75	0.1370	0.4462	0.1996
13	0.80	0.1149	0.3360	0.1582
13	0.85	0.0946	0.2124	0.1180
13	0.90	0.0466	0.0659	0.0512
13	0.95	0.0027	0.0013	0.0018
14	0.00	0.2366	0.9570	0.3728
14	0.05	0.2366	0.9570	0.3728
14	0.10	0.2355	0.9516	0.3710
14	0.15	0.2355	0.9516	0.3710
14	0.20	0.2355	0.9516	0.3710
14	0.25	0.2359	0.9516	0.3714
14	0.30	0.2366	0.9462	0.3710
14	0.35	0.2383	0.9355	0.3705
14	0.40	0.2363	0.9220	0.3679
14	0.45	0.2351	0.8817	0.3588
14	0.50	0.2235	0.8212	0.3389
14	0.55	0.2092	0.7554	0.3161
14	0.60	0.1924	0.6868	0.2914
14	0.65	0.1725	0.5941	0.2546
14	0.70	0.1463	0.5228	0.2195
14	0.75	0.1370	0.4462	0.1996
14	0.80	0.1149	0.3360	0.1582
14	0.85	0.0946	0.2124	0.1180
14	0.90	0.0466	0.0659	0.0512
14	0.95	0.0027	0.0013	0.0018
15	0.00	0.2366	0.9570	0.3728
15	0.05	0.2366	0.9570	0.3728
15	0.10	0.2355	0.9516	0.3710
15	0.15	0.2355	0.9516	0.3710
15	0.20	0.2355	0.9516	0.3710
15	0.25	0.2359	0.9516	0.3714
15	0.30	0.2366	0.9462	0.3710
15	0.35	0.2383	0.9355	0.3705
15	0.40	0.2363	0.9220	0.3679
15	0.45	0.2351	0.8817	0.3588
15	0.50	0.2235	0.8212	0.3389
15	0.55	0.2092	0.7554	0.3161
15	0.60	0.1924	0.6868	0.2914
15	0.65	0.1725	0.5941	0.2546
15	0.70	0.1463	0.5228	0.2195
15	0.75	0.1370	0.4462	0.1996
15	0.80	0.1149	0.3360	0.1582
15	0.85	0.0946	0.2124	0.1180
15	0.90	0.0466	0.0659	0.0512
15	0.95	0.0027	0.0013	0.0018

Best Precision (doc avg): 0.4382	Limit: 1	Threshold: 0.25
Best    Recall (doc avg): 0.9570	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.5255	Limit: 2	Threshold: 0.05
Best              NDCG@5: 0.7721	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7721	Limit: 15	Threshold: 0.05
Documents evaluated:	372
