Limit	Thresh.	Prec.	Rec.	F1
4	0.70	0.1794	0.5289	0.2583
4	0.75	0.1586	0.4434	0.2213
4	0.80	0.1320	0.3368	0.1758
4	0.85	0.1031	0.2132	0.1273
4	0.90	0.0454	0.0658	0.0497
4	0.95	0.0026	0.0013	0.0018
5	0.00	0.2347	0.9553	0.3704
5	0.05	0.2347	0.9553	0.3704
5	0.10	0.2337	0.9500	0.3687
5	0.15	0.2337	0.9500	0.3687
5	0.20	0.2337	0.9500	0.3687
5	0.25	0.2341	0.9500	0.3691
5	0.30	0.2339	0.9447	0.3682
5	0.35	0.2341	0.9342	0.3662
5	0.40	0.2332	0.9263	0.3656
5	0.45	0.2317	0.8868	0.3584
5	0.50	0.2246	0.8224	0.3397
5	0.55	0.2069	0.7645	0.3164
5	0.60	0.1952	0.6908	0.2928
5	0.65	0.1779	0.6105	0.2619
5	0.70	0.1525	0.5316	0.2272
5	0.75	0.1389	0.4447	0.1988
5	0.80	0.1208	0.3382	0.1631
5	0.85	0.1006	0.2132	0.1246
5	0.90	0.0454	0.0658	0.0497
5	0.95	0.0026	0.0013	0.0018
6	0.00	0.2347	0.9553	0.3704
6	0.05	0.2347	0.9553	0.3704
6	0.10	0.2337	0.9500	0.3687
6	0.15	0.2337	0.9500	0.3687
6	0.20	0.2337	0.9500	0.3687
6	0.25	0.2341	0.9500	0.3691
6	0.30	0.2339	0.9447	0.3682
6	0.35	0.2341	0.9342	0.3662
6	0.40	0.2332	0.9263	0.3656
6	0.45	0.2317	0.8868	0.3584
6	0.50	0.2246	0.8224	0.3397
6	0.55	0.2069	0.7645	0.3164
6	0.60	0.1952	0.6908	0.2928
6	0.65	0.1779	0.6105	0.2619
6	0.70	0.1525	0.5316	0.2272
6	0.75	0.1389	0.4447	0.1988
6	0.80	0.1208	0.3382	0.1631
6	0.85	0.1006	0.2132	0.1246
6	0.90	0.0454	0.0658	0.0497
6	0.95	0.0026	0.0013	0.0018
7	0.00	0.2347	0.9553	0.3704
7	0.05	0.2347	0.9553	0.3704
7	0.10	0.2337	0.9500	0.3687
7	0.15	0.2337	0.9500	0.3687
7	0.20	0.2337	0.9500	0.3687
7	0.25	0.2341	0.9500	0.3691
7	0.30	0.2339	0.9447	0.3682
7	0.35	0.2341	0.9342	0.3662
7	0.40	0.2332	0.9263	0.3656
7	0.45	0.2317	0.8868	0.3584
7	0.50	0.2246	0.8224	0.3397
7	0.55	0.2069	0.7645	0.3164
7	0.60	0.1952	0.6908	0.2928
7	0.65	0.1779	0.6105	0.2619
7	0.70	0.1525	0.5316	0.2272
7	0.75	0.1389	0.4447	0.1988
7	0.80	0.1208	0.3382	0.1631
7	0.85	0.1006	0.2132	0.1246
7	0.90	0.0454	0.0658	0.0497
7	0.95	0.0026	0.0013	0.0018
8	0.00	0.2347	0.9553	0.3704
8	0.05	0.2347	0.9553	0.3704
8	0.10	0.2337	0.9500	0.3687
8	0.15	0.2337	0.9500	0.3687
8	0.20	0.2337	0.9500	0.3687
8	0.25	0.2341	0.9500	0.3691
8	0.30	0.2339	0.9447	0.3682
8	0.35	0.2341	0.9342	0.3662
8	0.40	0.2332	0.9263	0.3656
8	0.45	0.2317	0.8868	0.3584
8	0.50	0.2246	0.8224	0.3397
8	0.55	0.2069	0.7645	0.3164
8	0.60	0.1952	0.6908	0.2928
8	0.65	0.1779	0.6105	0.2619
8	0.70	0.1525	0.5316	0.2272
8	0.75	0.1389	0.4447	0.1988
8	0.80	0.1208	0.3382	0.1631
8	0.85	0.1006	0.2132	0.1246
8	0.90	0.0454	0.0658	0.0497
8	0.95	0.0026	0.0013	0.0018
9	0.00	0.2347	0.9553	0.3704
9	0.05	0.2347	0.9553	0.3704
9	0.10	0.2337	0.9500	0.3687
9	0.15	0.2337	0.9500	0.3687
9	0.20	0.2337	0.9500	0.3687
9	0.25	0.2341	0.9500	0.3691
9	0.30	0.2339	0.9447	0.3682
9	0.35	0.2341	0.9342	0.3662
9	0.40	0.2332	0.9263	0.3656
9	0.45	0.2317	0.8868	0.3584
9	0.50	0.2246	0.8224	0.3397
9	0.55	0.2069	0.7645	0.3164
9	0.60	0.1952	0.6908	0.2928
9	0.65	0.1779	0.6105	0.2619
9	0.70	0.1525	0.5316	0.2272
9	0.75	0.1389	0.4447	0.1988
9	0.80	0.1208	0.3382	0.1631
9	0.85	0.1006	0.2132	0.1246
9	0.90	0.0454	0.0658	0.0497
9	0.95	0.0026	0.0013	0.0018
10	0.00	0.2347	0.9553	0.3704
10	0.05	0.2347	0.9553	0.3704
10	0.10	0.2337	0.9500	0.3687
10	0.15	0.2337	0.9500	0.3687
10	0.20	0.2337	0.9500	0.3687
10	0.25	0.2341	0.9500	0.3691
10	0.30	0.2339	0.9447	0.3682
10	0.35	0.2341	0.9342	0.3662
10	0.40	0.2332	0.9263	0.3656
10	0.45	0.2317	0.8868	0.3584
10	0.50	0.2246	0.8224	0.3397
10	0.55	0.2069	0.7645	0.3164
10	0.60	0.1952	0.6908	0.2928
10	0.65	0.1779	0.6105	0.2619
10	0.70	0.1525	0.5316	0.2272
10	0.75	0.1389	0.4447	0.1988
10	0.80	0.1208	0.3382	0.1631
10	0.85	0.1006	0.2132	0.1246
10	0.90	0.0454	0.0658	0.0497
10	0.95	0.0026	0.0013	0.0018
11	0.00	0.2347	0.9553	0.3704
11	0.05	0.2347	0.9553	0.3704
11	0.10	0.2337	0.9500	0.3687
11	0.15	0.2337	0.9500	0.3687
11	0.20	0.2337	0.9500	0.3687
11	0.25	0.2341	0.9500	0.3691
11	0.30	0.2339	0.9447	0.3682
11	0.35	0.2341	0.9342	0.3662
11	0.40	0.2332	0.9263	0.3656
11	0.45	0.2317	0.8868	0.3584
11	0.50	0.2246	0.8224	0.3397
11	0.55	0.2069	0.7645	0.3164
11	0.60	0.1952	0.6908	0.2928
11	0.65	0.1779	0.6105	0.2619
11	0.70	0.1525	0.5316	0.2272
11	0.75	0.1389	0.4447	0.1988
11	0.80	0.1208	0.3382	0.1631
11	0.85	0.1006	0.2132	0.1246
11	0.90	0.0454	0.0658	0.0497
11	0.95	0.0026	0.0013	0.0018
12	0.00	0.2347	0.9553	0.3704
12	0.05	0.2347	0.9553	0.3704
12	0.10	0.2337	0.9500	0.3687
12	0.15	0.2337	0.9500	0.3687
12	0.20	0.2337	0.9500	0.3687
12	0.25	0.2341	0.9500	0.3691
12	0.30	0.2339	0.9447	0.3682
12	0.35	0.2341	0.9342	0.3662
12	0.40	0.2332	0.9263	0.3656
12	0.45	0.2317	0.8868	0.3584
12	0.50	0.2246	0.8224	0.3397
12	0.55	0.2069	0.7645	0.3164
12	0.60	0.1952	0.6908	0.2928
12	0.65	0.1779	0.6105	0.2619
12	0.70	0.1525	0.5316	0.2272
12	0.75	0.1389	0.4447	0.1988
12	0.80	0.1208	0.3382	0.1631
12	0.85	0.1006	0.2132	0.1246
12	0.90	0.0454	0.0658	0.0497
12	0.95	0.0026	0.0013	0.0018
13	0.00	0.2347	0.9553	0.3704
13	0.05	0.2347	0.9553	0.3704
13	0.10	0.2337	0.9500	0.3687
13	0.15	0.2337	0.9500	0.3687
13	0.20	0.2337	0.9500	0.3687
13	0.25	0.2341	0.9500	0.3691
13	0.30	0.2339	0.9447	0.3682
13	0.35	0.2341	0.9342	0.3662
13	0.40	0.2332	0.9263	0.3656
13	0.45	0.2317	0.8868	0.3584
13	0.50	0.2246	0.8224	0.3397
13	0.55	0.2069	0.7645	0.3164
13	0.60	0.1952	0.6908	0.2928
13	0.65	0.1779	0.6105	0.2619
13	0.70	0.1525	0.5316	0.2272
13	0.75	0.1389	0.4447	0.1988
13	0.80	0.1208	0.3382	0.1631
13	0.85	0.1006	0.2132	0.1246
13	0.90	0.0454	0.0658	0.0497
13	0.95	0.0026	0.0013	0.0018
14	0.00	0.2347	0.9553	0.3704
14	0.05	0.2347	0.9553	0.3704
14	0.10	0.2337	0.9500	0.3687
14	0.15	0.2337	0.9500	0.3687
14	0.20	0.2337	0.9500	0.3687
14	0.25	0.2341	0.9500	0.3691
14	0.30	0.2339	0.9447	0.3682
14	0.35	0.2341	0.9342	0.3662
14	0.40	0.2332	0.9263	0.3656
14	0.45	0.2317	0.8868	0.3584
14	0.50	0.2246	0.8224	0.3397
14	0.55	0.2069	0.7645	0.3164
14	0.60	0.1952	0.6908	0.2928
14	0.65	0.1779	0.6105	0.2619
14	0.70	0.1525	0.5316	0.2272
14	0.75	0.1389	0.4447	0.1988
14	0.80	0.1208	0.3382	0.1631
14	0.85	0.1006	0.2132	0.1246
14	0.90	0.0454	0.0658	0.0497
14	0.95	0.0026	0.0013	0.0018
15	0.00	0.2347	0.9553	0.3704
15	0.05	0.2347	0.9553	0.3704
15	0.10	0.2337	0.9500	0.3687
15	0.15	0.2337	0.9500	0.3687
15	0.20	0.2337	0.9500	0.3687
15	0.25	0.2341	0.9500	0.3691
15	0.30	0.2339	0.9447	0.3682
15	0.35	0.2341	0.9342	0.3662
15	0.40	0.2332	0.9263	0.3656
15	0.45	0.2317	0.8868	0.3584
15	0.50	0.2246	0.8224	0.3397
15	0.55	0.2069	0.7645	0.3164
15	0.60	0.1952	0.6908	0.2928
15	0.65	0.1779	0.6105	0.2619
15	0.70	0.1525	0.5316	0.2272
15	0.75	0.1389	0.4447	0.1988
15	0.80	0.1208	0.3382	0.1631
15	0.85	0.1006	0.2132	0.1246
15	0.90	0.0454	0.0658	0.0497
15	0.95	0.0026	0.0013	0.0018

Best Precision (doc avg): 0.4342	Limit: 1	Threshold: 0.25
Best    Recall (doc avg): 0.9553	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.5101	Limit: 2	Threshold: 0.25
Best              NDCG@5: 0.7693	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7693	Limit: 15	Threshold: 0.05
Documents evaluated:	380
