Limit	Thresh.	Prec.	Rec.	F1
15	0.65	0.2797	0.5745	0.3365
15	0.70	0.2797	0.5009	0.3180
15	0.75	0.2723	0.4229	0.2910
15	0.80	0.2844	0.3624	0.2888
15	0.85	0.2459	0.2481	0.2322
15	0.90	0.1785	0.1503	0.1576
15	0.95	0.0997	0.0751	0.0828

Best Precision (doc avg): 0.6522	Limit: 1	Threshold: 0.35
Best    Recall (doc avg): 0.7520	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.5370	Limit: 1	Threshold: 0.35
Best              NDCG@5: 0.7359	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7356	Limit: 15	Threshold: 0.35
Documents evaluated:	391
