Limit	Thresh.	Prec.	Rec.	F1
4	0.00	0.2634	0.7491	0.3752
4	0.05	0.2634	0.7491	0.3752
4	0.10	0.2634	0.7491	0.3752
4	0.15	0.2634	0.7491	0.3752
4	0.20	0.2634	0.7491	0.3752
4	0.25	0.2634	0.7491	0.3752
4	0.30	0.2636	0.7491	0.3755
4	0.35	0.2628	0.7466	0.3742
4	0.40	0.2619	0.7428	0.3728
4	0.45	0.2638	0.7236	0.3699
4	0.50	0.2545	0.6935	0.3561
4	0.55	0.2540	0.6450	0.3446
4	0.60	0.2438	0.5906	0.3228
4	0.65	0.2338	0.5370	0.3023
4	0.70	0.2183	0.4726	0.2737
4	0.75	0.1911	0.3873	0.2353
4	0.80	0.1739	0.2959	0.1970
4	0.85	0.1616	0.2151	0.1683
4	0.90	0.0891	0.0719	0.0746
4	0.95	0.0230	0.0132	0.0157
5	0.00	0.2265	0.8036	0.3413
5	0.05	0.2265	0.8036	0.3413
5	0.10	0.2265	0.8036	0.3413
5	0.15	0.2265	0.8036	0.3413
5	0.20	0.2265	0.8036	0.3413
5	0.25	0.2265	0.8036	0.3413
5	0.30	0.2269	0.8036	0.3417
5	0.35	0.2261	0.8010	0.3406
5	0.40	0.2257	0.7972	0.3397
5	0.45	0.2276	0.7679	0.3359
5	0.50	0.2186	0.7338	0.3222
5	0.55	0.2207	0.6777	0.3131
5	0.60	0.2134	0.6173	0.2938
5	0.65	0.2045	0.5553	0.2741
5	0.70	0.1932	0.4858	0.2494
5	0.75	0.1712	0.3984	0.2169
5	0.80	0.1605	0.3027	0.1851
5	0.85	0.1545	0.2198	0.1631
5	0.90	0.0891	0.0719	0.0746
5	0.95	0.0230	0.0132	0.0157
6	0.00	0.2265	0.8036	0.3413
6	0.05	0.2265	0.8036	0.3413
6	0.10	0.2265	0.8036	0.3413
6	0.15	0.2265	0.8036	0.3413
6	0.20	0.2265	0.8036	0.3413
6	0.25	0.2265	0.8036	0.3413
6	0.30	0.2269	0.8036	0.3417
6	0.35	0.2261	0.8010	0.3406
6	0.40	0.2257	0.7972	0.3397
6	0.45	0.2276	0.7679	0.3359
6	0.50	0.2186	0.7338	0.3222
6	0.55	0.2207	0.6777	0.3131
6	0.60	0.2134	0.6173	0.2938
6	0.65	0.2045	0.5553	0.2741
6	0.70	0.1932	0.4858	0.2494
6	0.75	0.1712	0.3984	0.2169
6	0.80	0.1605	0.3027	0.1851
6	0.85	0.1545	0.2198	0.1631
6	0.90	0.0891	0.0719	0.0746
6	0.95	0.0230	0.0132	0.0157
7	0.00	0.2265	0.8036	0.3413
7	0.05	0.2265	0.8036	0.3413
7	0.10	0.2265	0.8036	0.3413
7	0.15	0.2265	0.8036	0.3413
7	0.20	0.2265	0.8036	0.3413
7	0.25	0.2265	0.8036	0.3413
7	0.30	0.2269	0.8036	0.3417
7	0.35	0.2261	0.8010	0.3406
7	0.40	0.2257	0.7972	0.3397
7	0.45	0.2276	0.7679	0.3359
7	0.50	0.2186	0.7338	0.3222
7	0.55	0.2207	0.6777	0.3131
7	0.60	0.2134	0.6173	0.2938
7	0.65	0.2045	0.5553	0.2741
7	0.70	0.1932	0.4858	0.2494
7	0.75	0.1712	0.3984	0.2169
7	0.80	0.1605	0.3027	0.1851
7	0.85	0.1545	0.2198	0.1631
7	0.90	0.0891	0.0719	0.0746
7	0.95	0.0230	0.0132	0.0157
8	0.00	0.2265	0.8036	0.3413
8	0.05	0.2265	0.8036	0.3413
8	0.10	0.2265	0.8036	0.3413
8	0.15	0.2265	0.8036	0.3413
8	0.20	0.2265	0.8036	0.3413
8	0.25	0.2265	0.8036	0.3413
8	0.30	0.2269	0.8036	0.3417
8	0.35	0.2261	0.8010	0.3406
8	0.40	0.2257	0.7972	0.3397
8	0.45	0.2276	0.7679	0.3359
8	0.50	0.2186	0.7338	0.3222
8	0.55	0.2207	0.6777	0.3131
8	0.60	0.2134	0.6173	0.2938
8	0.65	0.2045	0.5553	0.2741
8	0.70	0.1932	0.4858	0.2494
8	0.75	0.1712	0.3984	0.2169
8	0.80	0.1605	0.3027	0.1851
8	0.85	0.1545	0.2198	0.1631
8	0.90	0.0891	0.0719	0.0746
8	0.95	0.0230	0.0132	0.0157
9	0.00	0.2265	0.8036	0.3413
9	0.05	0.2265	0.8036	0.3413
9	0.10	0.2265	0.8036	0.3413
9	0.15	0.2265	0.8036	0.3413
9	0.20	0.2265	0.8036	0.3413
9	0.25	0.2265	0.8036	0.3413
9	0.30	0.2269	0.8036	0.3417
9	0.35	0.2261	0.8010	0.3406
9	0.40	0.2257	0.7972	0.3397
9	0.45	0.2276	0.7679	0.3359
9	0.50	0.2186	0.7338	0.3222
9	0.55	0.2207	0.6777	0.3131
9	0.60	0.2134	0.6173	0.2938
9	0.65	0.2045	0.5553	0.2741
9	0.70	0.1932	0.4858	0.2494
9	0.75	0.1712	0.3984	0.2169
9	0.80	0.1605	0.3027	0.1851
9	0.85	0.1545	0.2198	0.1631
9	0.90	0.0891	0.0719	0.0746
9	0.95	0.0230	0.0132	0.0157
10	0.00	0.2265	0.8036	0.3413
10	0.05	0.2265	0.8036	0.3413
10	0.10	0.2265	0.8036	0.3413
10	0.15	0.2265	0.8036	0.3413
10	0.20	0.2265	0.8036	0.3413
10	0.25	0.2265	0.8036	0.3413
10	0.30	0.2269	0.8036	0.3417
10	0.35	0.2261	0.8010	0.3406
10	0.40	0.2257	0.7972	0.3397
10	0.45	0.2276	0.7679	0.3359
10	0.50	0.2186	0.7338	0.3222
10	0.55	0.2207	0.6777	0.3131
10	0.60	0.2134	0.6173	0.2938
10	0.65	0.2045	0.5553	0.2741
10	0.70	0.1932	0.4858	0.2494
10	0.75	0.1712	0.3984	0.2169
10	0.80	0.1605	0.3027	0.1851
10	0.85	0.1545	0.2198	0.1631
10	0.90	0.0891	0.0719	0.0746
10	0.95	0.0230	0.0132	0.0157
11	0.00	0.2265	0.8036	0.3413
11	0.05	0.2265	0.8036	0.3413
11	0.10	0.2265	0.8036	0.3413
11	0.15	0.2265	0.8036	0.3413
11	0.20	0.2265	0.8036	0.3413
11	0.25	0.2265	0.8036	0.3413
11	0.30	0.2269	0.8036	0.3417
11	0.35	0.2261	0.8010	0.3406
11	0.40	0.2257	0.7972	0.3397
11	0.45	0.2276	0.7679	0.3359
11	0.50	0.2186	0.7338	0.3222
11	0.55	0.2207	0.6777	0.3131
11	0.60	0.2134	0.6173	0.2938
11	0.65	0.2045	0.5553	0.2741
11	0.70	0.1932	0.4858	0.2494
11	0.75	0.1712	0.3984	0.2169
11	0.80	0.1605	0.3027	0.1851
11	0.85	0.1545	0.2198	0.1631
11	0.90	0.0891	0.0719	0.0746
11	0.95	0.0230	0.0132	0.0157
12	0.00	0.2265	0.8036	0.3413
12	0.05	0.2265	0.8036	0.3413
12	0.10	0.2265	0.8036	0.3413
12	0.15	0.2265	0.8036	0.3413
12	0.20	0.2265	0.8036	0.3413
12	0.25	0.2265	0.8036	0.3413
12	0.30	0.2269	0.8036	0.3417
12	0.35	0.2261	0.8010	0.3406
12	0.40	0.2257	0.7972	0.3397
12	0.45	0.2276	0.7679	0.3359
12	0.50	0.2186	0.7338	0.3222
12	0.55	0.2207	0.6777	0.3131
12	0.60	0.2134	0.6173	0.2938
12	0.65	0.2045	0.5553	0.2741
12	0.70	0.1932	0.4858	0.2494
12	0.75	0.1712	0.3984	0.2169
12	0.80	0.1605	0.3027	0.1851
12	0.85	0.1545	0.2198	0.1631
12	0.90	0.0891	0.0719	0.0746
12	0.95	0.0230	0.0132	0.0157
13	0.00	0.2265	0.8036	0.3413
13	0.05	0.2265	0.8036	0.3413
13	0.10	0.2265	0.8036	0.3413
13	0.15	0.2265	0.8036	0.3413
13	0.20	0.2265	0.8036	0.3413
13	0.25	0.2265	0.8036	0.3413
13	0.30	0.2269	0.8036	0.3417
13	0.35	0.2261	0.8010	0.3406
13	0.40	0.2257	0.7972	0.3397
13	0.45	0.2276	0.7679	0.3359
13	0.50	0.2186	0.7338	0.3222
13	0.55	0.2207	0.6777	0.3131
13	0.60	0.2134	0.6173	0.2938
13	0.65	0.2045	0.5553	0.2741
13	0.70	0.1932	0.4858	0.2494
13	0.75	0.1712	0.3984	0.2169
13	0.80	0.1605	0.3027	0.1851
13	0.85	0.1545	0.2198	0.1631
13	0.90	0.0891	0.0719	0.0746
13	0.95	0.0230	0.0132	0.0157
14	0.00	0.2265	0.8036	0.3413
14	0.05	0.2265	0.8036	0.3413
14	0.10	0.2265	0.8036	0.3413
14	0.15	0.2265	0.8036	0.3413
14	0.20	0.2265	0.8036	0.3413
14	0.25	0.2265	0.8036	0.3413
14	0.30	0.2269	0.8036	0.3417
14	0.35	0.2261	0.8010	0.3406
14	0.40	0.2257	0.7972	0.3397
14	0.45	0.2276	0.7679	0.3359
14	0.50	0.2186	0.7338	0.3222
14	0.55	0.2207	0.6777	0.3131
14	0.60	0.2134	0.6173	0.2938
14	0.65	0.2045	0.5553	0.2741
14	0.70	0.1932	0.4858	0.2494
14	0.75	0.1712	0.3984	0.2169
14	0.80	0.1605	0.3027	0.1851
14	0.85	0.1545	0.2198	0.1631
14	0.90	0.0891	0.0719	0.0746
14	0.95	0.0230	0.0132	0.0157
15	0.00	0.2265	0.8036	0.3413
15	0.05	0.2265	0.8036	0.3413
15	0.10	0.2265	0.8036	0.3413
15	0.15	0.2265	0.8036	0.3413
15	0.20	0.2265	0.8036	0.3413
15	0.25	0.2265	0.8036	0.3413
15	0.30	0.2269	0.8036	0.3417
15	0.35	0.2261	0.8010	0.3406
15	0.40	0.2257	0.7972	0.3397
15	0.45	0.2276	0.7679	0.3359
15	0.50	0.2186	0.7338	0.3222
15	0.55	0.2207	0.6777	0.3131
15	0.60	0.2134	0.6173	0.2938
15	0.65	0.2045	0.5553	0.2741
15	0.70	0.1932	0.4858	0.2494
15	0.75	0.1712	0.3984	0.2169
15	0.80	0.1605	0.3027	0.1851
15	0.85	0.1545	0.2198	0.1631
15	0.90	0.0891	0.0719	0.0746
15	0.95	0.0230	0.0132	0.0157

Best Precision (doc avg): 0.4974	Limit: 1	Threshold: 0.45
Best    Recall (doc avg): 0.8036	Limit: 15	Threshold: 0.30
Best  F1 score (doc avg): 0.4491	Limit: 2	Threshold: 0.30
Best              NDCG@5: 0.6949	Limit: 15	Threshold: 0.30
Best             NDCG@10: 0.6949	Limit: 15	Threshold: 0.30
Documents evaluated:	392
