Limit	Thresh.	Prec.	Rec.	F1
4	0.05	0.2914	0.7311	0.3872
4	0.10	0.2914	0.7311	0.3872
4	0.15	0.2914	0.7311	0.3872
4	0.20	0.2914	0.7311	0.3872
4	0.25	0.2914	0.7311	0.3872
4	0.30	0.2914	0.7311	0.3872
4	0.35	0.2934	0.7311	0.3888
4	0.40	0.2976	0.7232	0.3901
4	0.45	0.3033	0.7100	0.3891
4	0.50	0.3026	0.6837	0.3842
4	0.55	0.3029	0.6534	0.3770
4	0.60	0.3110	0.6210	0.3758
4	0.65	0.3154	0.5591	0.3656
4	0.70	0.3237	0.5004	0.3536
4	0.75	0.2974	0.4122	0.3105
4	0.80	0.2838	0.3425	0.2831
4	0.85	0.2489	0.2479	0.2341
4	0.90	0.1704	0.1460	0.1525
4	0.95	0.0947	0.0722	0.0795
5	0.00	0.2426	0.7554	0.3427
5	0.05	0.2426	0.7554	0.3427
5	0.10	0.2426	0.7554	0.3427
5	0.15	0.2426	0.7554	0.3427
5	0.20	0.2426	0.7554	0.3427
5	0.25	0.2426	0.7554	0.3427
5	0.30	0.2428	0.7554	0.3429
5	0.35	0.2447	0.7554	0.3444
5	0.40	0.2502	0.7475	0.3473
5	0.45	0.2564	0.7304	0.3464
5	0.50	0.2580	0.7040	0.3443
5	0.55	0.2607	0.6711	0.3398
5	0.60	0.2737	0.6334	0.3436
5	0.65	0.2818	0.5709	0.3381
5	0.70	0.2949	0.5073	0.3304
5	0.75	0.2742	0.4192	0.2933
5	0.80	0.2668	0.3488	0.2723
5	0.85	0.2423	0.2515	0.2316
5	0.90	0.1692	0.1475	0.1527
5	0.95	0.0947	0.0722	0.0795
6	0.00	0.2426	0.7554	0.3427
6	0.05	0.2426	0.7554	0.3427
6	0.10	0.2426	0.7554	0.3427
6	0.15	0.2426	0.7554	0.3427
6	0.20	0.2426	0.7554	0.3427
6	0.25	0.2426	0.7554	0.3427
6	0.30	0.2428	0.7554	0.3429
6	0.35	0.2447	0.7554	0.3444
6	0.40	0.2502	0.7475	0.3473
6	0.45	0.2564	0.7304	0.3464
6	0.50	0.2580	0.7040	0.3443
6	0.55	0.2607	0.6711	0.3398
6	0.60	0.2737	0.6334	0.3436
6	0.65	0.2818	0.5709	0.3381
6	0.70	0.2949	0.5073	0.3304
6	0.75	0.2742	0.4192	0.2933
6	0.80	0.2668	0.3488	0.2723
6	0.85	0.2423	0.2515	0.2316
6	0.90	0.1692	0.1475	0.1527
6	0.95	0.0947	0.0722	0.0795
7	0.00	0.2426	0.7554	0.3427
7	0.05	0.2426	0.7554	0.3427
7	0.10	0.2426	0.7554	0.3427
7	0.15	0.2426	0.7554	0.3427
7	0.20	0.2426	0.7554	0.3427
7	0.25	0.2426	0.7554	0.3427
7	0.30	0.2428	0.7554	0.3429
7	0.35	0.2447	0.7554	0.3444
7	0.40	0.2502	0.7475	0.3473
7	0.45	0.2564	0.7304	0.3464
7	0.50	0.2580	0.7040	0.3443
7	0.55	0.2607	0.6711	0.3398
7	0.60	0.2737	0.6334	0.3436
7	0.65	0.2818	0.5709	0.3381
7	0.70	0.2949	0.5073	0.3304
7	0.75	0.2742	0.4192	0.2933
7	0.80	0.2668	0.3488	0.2723
7	0.85	0.2423	0.2515	0.2316
7	0.90	0.1692	0.1475	0.1527
7	0.95	0.0947	0.0722	0.0795
8	0.00	0.2426	0.7554	0.3427
8	0.05	0.2426	0.7554	0.3427
8	0.10	0.2426	0.7554	0.3427
8	0.15	0.2426	0.7554	0.3427
8	0.20	0.2426	0.7554	0.3427
8	0.25	0.2426	0.7554	0.3427
8	0.30	0.2428	0.7554	0.3429
8	0.35	0.2447	0.7554	0.3444
8	0.40	0.2502	0.7475	0.3473
8	0.45	0.2564	0.7304	0.3464
8	0.50	0.2580	0.7040	0.3443
8	0.55	0.2607	0.6711	0.3398
8	0.60	0.2737	0.6334	0.3436
8	0.65	0.2818	0.5709	0.3381
8	0.70	0.2949	0.5073	0.3304
8	0.75	0.2742	0.4192	0.2933
8	0.80	0.2668	0.3488	0.2723
8	0.85	0.2423	0.2515	0.2316
8	0.90	0.1692	0.1475	0.1527
8	0.95	0.0947	0.0722	0.0795
9	0.00	0.2426	0.7554	0.3427
9	0.05	0.2426	0.7554	0.3427
9	0.10	0.2426	0.7554	0.3427
9	0.15	0.2426	0.7554	0.3427
9	0.20	0.2426	0.7554	0.3427
9	0.25	0.2426	0.7554	0.3427
9	0.30	0.2428	0.7554	0.3429
9	0.35	0.2447	0.7554	0.3444
9	0.40	0.2502	0.7475	0.3473
9	0.45	0.2564	0.7304	0.3464
9	0.50	0.2580	0.7040	0.3443
9	0.55	0.2607	0.6711	0.3398
9	0.60	0.2737	0.6334	0.3436
9	0.65	0.2818	0.5709	0.3381
9	0.70	0.2949	0.5073	0.3304
9	0.75	0.2742	0.4192	0.2933
9	0.80	0.2668	0.3488	0.2723
9	0.85	0.2423	0.2515	0.2316
9	0.90	0.1692	0.1475	0.1527
9	0.95	0.0947	0.0722	0.0795
10	0.00	0.2426	0.7554	0.3427
10	0.05	0.2426	0.7554	0.3427
10	0.10	0.2426	0.7554	0.3427
10	0.15	0.2426	0.7554	0.3427
10	0.20	0.2426	0.7554	0.3427
10	0.25	0.2426	0.7554	0.3427
10	0.30	0.2428	0.7554	0.3429
10	0.35	0.2447	0.7554	0.3444
10	0.40	0.2502	0.7475	0.3473
10	0.45	0.2564	0.7304	0.3464
10	0.50	0.2580	0.7040	0.3443
10	0.55	0.2607	0.6711	0.3398
10	0.60	0.2737	0.6334	0.3436
10	0.65	0.2818	0.5709	0.3381
10	0.70	0.2949	0.5073	0.3304
10	0.75	0.2742	0.4192	0.2933
10	0.80	0.2668	0.3488	0.2723
10	0.85	0.2423	0.2515	0.2316
10	0.90	0.1692	0.1475	0.1527
10	0.95	0.0947	0.0722	0.0795
11	0.00	0.2426	0.7554	0.3427
11	0.05	0.2426	0.7554	0.3427
11	0.10	0.2426	0.7554	0.3427
11	0.15	0.2426	0.7554	0.3427
11	0.20	0.2426	0.7554	0.3427
11	0.25	0.2426	0.7554	0.3427
11	0.30	0.2428	0.7554	0.3429
11	0.35	0.2447	0.7554	0.3444
11	0.40	0.2502	0.7475	0.3473
11	0.45	0.2564	0.7304	0.3464
11	0.50	0.2580	0.7040	0.3443
11	0.55	0.2607	0.6711	0.3398
11	0.60	0.2737	0.6334	0.3436
11	0.65	0.2818	0.5709	0.3381
11	0.70	0.2949	0.5073	0.3304
11	0.75	0.2742	0.4192	0.2933
11	0.80	0.2668	0.3488	0.2723
11	0.85	0.2423	0.2515	0.2316
11	0.90	0.1692	0.1475	0.1527
11	0.95	0.0947	0.0722	0.0795
12	0.00	0.2426	0.7554	0.3427
12	0.05	0.2426	0.7554	0.3427
12	0.10	0.2426	0.7554	0.3427
12	0.15	0.2426	0.7554	0.3427
12	0.20	0.2426	0.7554	0.3427
12	0.25	0.2426	0.7554	0.3427
12	0.30	0.2428	0.7554	0.3429
12	0.35	0.2447	0.7554	0.3444
12	0.40	0.2502	0.7475	0.3473
12	0.45	0.2564	0.7304	0.3464
12	0.50	0.2580	0.7040	0.3443
12	0.55	0.2607	0.6711	0.3398
12	0.60	0.2737	0.6334	0.3436
12	0.65	0.2818	0.5709	0.3381
12	0.70	0.2949	0.5073	0.3304
12	0.75	0.2742	0.4192	0.2933
12	0.80	0.2668	0.3488	0.2723
12	0.85	0.2423	0.2515	0.2316
12	0.90	0.1692	0.1475	0.1527
12	0.95	0.0947	0.0722	0.0795
13	0.00	0.2426	0.7554	0.3427
13	0.05	0.2426	0.7554	0.3427
13	0.10	0.2426	0.7554	0.3427
13	0.15	0.2426	0.7554	0.3427
13	0.20	0.2426	0.7554	0.3427
13	0.25	0.2426	0.7554	0.3427
13	0.30	0.2428	0.7554	0.3429
13	0.35	0.2447	0.7554	0.3444
13	0.40	0.2502	0.7475	0.3473
13	0.45	0.2564	0.7304	0.3464
13	0.50	0.2580	0.7040	0.3443
13	0.55	0.2607	0.6711	0.3398
13	0.60	0.2737	0.6334	0.3436
13	0.65	0.2818	0.5709	0.3381
13	0.70	0.2949	0.5073	0.3304
13	0.75	0.2742	0.4192	0.2933
13	0.80	0.2668	0.3488	0.2723
13	0.85	0.2423	0.2515	0.2316
13	0.90	0.1692	0.1475	0.1527
13	0.95	0.0947	0.0722	0.0795
14	0.00	0.2426	0.7554	0.3427
14	0.05	0.2426	0.7554	0.3427
14	0.10	0.2426	0.7554	0.3427
14	0.15	0.2426	0.7554	0.3427
14	0.20	0.2426	0.7554	0.3427
14	0.25	0.2426	0.7554	0.3427
14	0.30	0.2428	0.7554	0.3429
14	0.35	0.2447	0.7554	0.3444
14	0.40	0.2502	0.7475	0.3473
14	0.45	0.2564	0.7304	0.3464
14	0.50	0.2580	0.7040	0.3443
14	0.55	0.2607	0.6711	0.3398
14	0.60	0.2737	0.6334	0.3436
14	0.65	0.2818	0.5709	0.3381
14	0.70	0.2949	0.5073	0.3304
14	0.75	0.2742	0.4192	0.2933
14	0.80	0.2668	0.3488	0.2723
14	0.85	0.2423	0.2515	0.2316
14	0.90	0.1692	0.1475	0.1527
14	0.95	0.0947	0.0722	0.0795
15	0.00	0.2426	0.7554	0.3427
15	0.05	0.2426	0.7554	0.3427
15	0.10	0.2426	0.7554	0.3427
15	0.15	0.2426	0.7554	0.3427
15	0.20	0.2426	0.7554	0.3427
15	0.25	0.2426	0.7554	0.3427
15	0.30	0.2428	0.7554	0.3429
15	0.35	0.2447	0.7554	0.3444
15	0.40	0.2502	0.7475	0.3473
15	0.45	0.2564	0.7304	0.3464
15	0.50	0.2580	0.7040	0.3443
15	0.55	0.2607	0.6711	0.3398
15	0.60	0.2737	0.6334	0.3436
15	0.65	0.2818	0.5709	0.3381
15	0.70	0.2949	0.5073	0.3304
15	0.75	0.2742	0.4192	0.2933
15	0.80	0.2668	0.3488	0.2723
15	0.85	0.2423	0.2515	0.2316
15	0.90	0.1692	0.1475	0.1527
15	0.95	0.0947	0.0722	0.0795

Best Precision (doc avg): 0.6500	Limit: 1	Threshold: 0.35
Best    Recall (doc avg): 0.7554	Limit: 15	Threshold: 0.35
Best  F1 score (doc avg): 0.5376	Limit: 1	Threshold: 0.35
Best              NDCG@5: 0.7444	Limit: 15	Threshold: 0.35
Best             NDCG@10: 0.7442	Limit: 15	Threshold: 0.35
Documents evaluated:	380
