Limit	Thresh.	Prec.	Rec.	F1
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.2383	0.9673	0.3758
8	0.05	0.2383	0.9673	0.3758
8	0.10	0.2373	0.9622	0.3741
8	0.15	0.2373	0.9622	0.3741
8	0.20	0.2373	0.9622	0.3741
8	0.25	0.2375	0.9622	0.3744
8	0.30	0.2376	0.9572	0.3733
8	0.35	0.2377	0.9496	0.3726
8	0.40	0.2374	0.9370	0.3709
8	0.45	0.2428	0.9018	0.3697
8	0.50	0.2181	0.8224	0.3349
8	0.55	0.2110	0.7746	0.3221
8	0.60	0.1950	0.6914	0.2938
8	0.65	0.1760	0.6121	0.2619
8	0.70	0.1497	0.5378	0.2261
8	0.75	0.1432	0.4509	0.2026
8	0.80	0.1115	0.3325	0.1545
8	0.85	0.0913	0.2015	0.1119
8	0.90	0.0377	0.0554	0.0424
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.2383	0.9673	0.3758
9	0.05	0.2383	0.9673	0.3758
9	0.10	0.2373	0.9622	0.3741
9	0.15	0.2373	0.9622	0.3741
9	0.20	0.2373	0.9622	0.3741
9	0.25	0.2375	0.9622	0.3744
9	0.30	0.2376	0.9572	0.3733
9	0.35	0.2377	0.9496	0.3726
9	0.40	0.2374	0.9370	0.3709
9	0.45	0.2428	0.9018	0.3697
9	0.50	0.2181	0.8224	0.3349
9	0.55	0.2110	0.7746	0.3221
9	0.60	0.1950	0.6914	0.2938
9	0.65	0.1760	0.6121	0.2619
9	0.70	0.1497	0.5378	0.2261
9	0.75	0.1432	0.4509	0.2026
9	0.80	0.1115	0.3325	0.1545
9	0.85	0.0913	0.2015	0.1119
9	0.90	0.0377	0.0554	0.0424
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.2383	0.9673	0.3758
10	0.05	0.2383	0.9673	0.3758
10	0.10	0.2373	0.9622	0.3741
10	0.15	0.2373	0.9622	0.3741
10	0.20	0.2373	0.9622	0.3741
10	0.25	0.2375	0.9622	0.3744
10	0.30	0.2376	0.9572	0.3733
10	0.35	0.2377	0.9496	0.3726
10	0.40	0.2374	0.9370	0.3709
10	0.45	0.2428	0.9018	0.3697
10	0.50	0.2181	0.8224	0.3349
10	0.55	0.2110	0.7746	0.3221
10	0.60	0.1950	0.6914	0.2938
10	0.65	0.1760	0.6121	0.2619
10	0.70	0.1497	0.5378	0.2261
10	0.75	0.1432	0.4509	0.2026
10	0.80	0.1115	0.3325	0.1545
10	0.85	0.0913	0.2015	0.1119
10	0.90	0.0377	0.0554	0.0424
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.2383	0.9673	0.3758
11	0.05	0.2383	0.9673	0.3758
11	0.10	0.2373	0.9622	0.3741
11	0.15	0.2373	0.9622	0.3741
11	0.20	0.2373	0.9622	0.3741
11	0.25	0.2375	0.9622	0.3744
11	0.30	0.2376	0.9572	0.3733
11	0.35	0.2377	0.9496	0.3726
11	0.40	0.2374	0.9370	0.3709
11	0.45	0.2428	0.9018	0.3697
11	0.50	0.2181	0.8224	0.3349
11	0.55	0.2110	0.7746	0.3221
11	0.60	0.1950	0.6914	0.2938
11	0.65	0.1760	0.6121	0.2619
11	0.70	0.1497	0.5378	0.2261
11	0.75	0.1432	0.4509	0.2026
11	0.80	0.1115	0.3325	0.1545
11	0.85	0.0913	0.2015	0.1119
11	0.90	0.0377	0.0554	0.0424
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.2383	0.9673	0.3758
12	0.05	0.2383	0.9673	0.3758
12	0.10	0.2373	0.9622	0.3741
12	0.15	0.2373	0.9622	0.3741
12	0.20	0.2373	0.9622	0.3741
12	0.25	0.2375	0.9622	0.3744
12	0.30	0.2376	0.9572	0.3733
12	0.35	0.2377	0.9496	0.3726
12	0.40	0.2374	0.9370	0.3709
12	0.45	0.2428	0.9018	0.3697
12	0.50	0.2181	0.8224	0.3349
12	0.55	0.2110	0.7746	0.3221
12	0.60	0.1950	0.6914	0.2938
12	0.65	0.1760	0.6121	0.2619
12	0.70	0.1497	0.5378	0.2261
12	0.75	0.1432	0.4509	0.2026
12	0.80	0.1115	0.3325	0.1545
12	0.85	0.0913	0.2015	0.1119
12	0.90	0.0377	0.0554	0.0424
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.2383	0.9673	0.3758
13	0.05	0.2383	0.9673	0.3758
13	0.10	0.2373	0.9622	0.3741
13	0.15	0.2373	0.9622	0.3741
13	0.20	0.2373	0.9622	0.3741
13	0.25	0.2375	0.9622	0.3744
13	0.30	0.2376	0.9572	0.3733
13	0.35	0.2377	0.9496	0.3726
13	0.40	0.2374	0.9370	0.3709
13	0.45	0.2428	0.9018	0.3697
13	0.50	0.2181	0.8224	0.3349
13	0.55	0.2110	0.7746	0.3221
13	0.60	0.1950	0.6914	0.2938
13	0.65	0.1760	0.6121	0.2619
13	0.70	0.1497	0.5378	0.2261
13	0.75	0.1432	0.4509	0.2026
13	0.80	0.1115	0.3325	0.1545
13	0.85	0.0913	0.2015	0.1119
13	0.90	0.0377	0.0554	0.0424
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.2383	0.9673	0.3758
14	0.05	0.2383	0.9673	0.3758
14	0.10	0.2373	0.9622	0.3741
14	0.15	0.2373	0.9622	0.3741
14	0.20	0.2373	0.9622	0.3741
14	0.25	0.2375	0.9622	0.3744
14	0.30	0.2376	0.9572	0.3733
14	0.35	0.2377	0.9496	0.3726
14	0.40	0.2374	0.9370	0.3709
14	0.45	0.2428	0.9018	0.3697
14	0.50	0.2181	0.8224	0.3349
14	0.55	0.2110	0.7746	0.3221
14	0.60	0.1950	0.6914	0.2938
14	0.65	0.1760	0.6121	0.2619
14	0.70	0.1497	0.5378	0.2261
14	0.75	0.1432	0.4509	0.2026
14	0.80	0.1115	0.3325	0.1545
14	0.85	0.0913	0.2015	0.1119
14	0.90	0.0377	0.0554	0.0424
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.2383	0.9673	0.3758
15	0.05	0.2383	0.9673	0.3758
15	0.10	0.2373	0.9622	0.3741
15	0.15	0.2373	0.9622	0.3741
15	0.20	0.2373	0.9622	0.3741
15	0.25	0.2375	0.9622	0.3744
15	0.30	0.2376	0.9572	0.3733
15	0.35	0.2377	0.9496	0.3726
15	0.40	0.2374	0.9370	0.3709
15	0.45	0.2428	0.9018	0.3697
15	0.50	0.2181	0.8224	0.3349
15	0.55	0.2110	0.7746	0.3221
15	0.60	0.1950	0.6914	0.2938
15	0.65	0.1760	0.6121	0.2619
15	0.70	0.1497	0.5378	0.2261
15	0.75	0.1432	0.4509	0.2026
15	0.80	0.1115	0.3325	0.1545
15	0.85	0.0913	0.2015	0.1119
15	0.90	0.0377	0.0554	0.0424
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.4395	Limit: 2	Threshold: 0.25
Best    Recall (doc avg): 0.9673	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.5319	Limit: 2	Threshold: 0.25
Best              NDCG@5: 0.7660	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7660	Limit: 15	Threshold: 0.05
Documents evaluated:	397
