Limit	Thresh.	Prec.	Rec.	F1
14	0.00	0.2432	0.6218	0.3100
14	0.05	0.2432	0.6218	0.3100
14	0.10	0.2453	0.6218	0.3117
14	0.15	0.2453	0.6218	0.3117
14	0.20	0.2453	0.6218	0.3117
14	0.25	0.2431	0.6191	0.3097
14	0.30	0.2489	0.6191	0.3143
14	0.35	0.2550	0.6165	0.3198
14	0.40	0.2650	0.6112	0.3275
14	0.45	0.2886	0.6007	0.3433
14	0.50	0.3018	0.5836	0.3519
14	0.55	0.3112	0.5599	0.3549
14	0.60	0.3376	0.5293	0.3703
14	0.65	0.3543	0.5007	0.3785
14	0.70	0.3514	0.4515	0.3619
14	0.75	0.3360	0.3965	0.3378
14	0.80	0.3386	0.3484	0.3241
14	0.85	0.3236	0.2778	0.2896
14	0.90	0.2289	0.1924	0.2040
14	0.95	0.1816	0.1506	0.1599
15	0.00	0.2432	0.6218	0.3100
15	0.05	0.2432	0.6218	0.3100
15	0.10	0.2453	0.6218	0.3117
15	0.15	0.2453	0.6218	0.3117
15	0.20	0.2453	0.6218	0.3117
15	0.25	0.2431	0.6191	0.3097
15	0.30	0.2489	0.6191	0.3143
15	0.35	0.2550	0.6165	0.3198
15	0.40	0.2650	0.6112	0.3275
15	0.45	0.2886	0.6007	0.3433
15	0.50	0.3018	0.5836	0.3519
15	0.55	0.3112	0.5599	0.3549
15	0.60	0.3376	0.5293	0.3703
15	0.65	0.3543	0.5007	0.3785
15	0.70	0.3514	0.4515	0.3619
15	0.75	0.3360	0.3965	0.3378
15	0.80	0.3386	0.3484	0.3241
15	0.85	0.3236	0.2778	0.2896
15	0.90	0.2289	0.1924	0.2040
15	0.95	0.1816	0.1506	0.1599

Best Precision (doc avg): 0.6237	Limit: 1	Threshold: 0.20
Best    Recall (doc avg): 0.6218	Limit: 15	Threshold: 0.20
Best  F1 score (doc avg): 0.4919	Limit: 1	Threshold: 0.20
Best              NDCG@5: 0.9156	Limit: 15	Threshold: 0.20
Best             NDCG@10: 0.9018	Limit: 15	Threshold: 0.20
Documents evaluated:	380
