Limit	Thresh.	Prec.	Rec.	F1
7	0.55	0.3116	0.5584	0.3545
7	0.60	0.3370	0.5259	0.3703
7	0.65	0.3473	0.4836	0.3679
7	0.70	0.3481	0.4404	0.3567
7	0.75	0.3326	0.3881	0.3322
7	0.80	0.3455	0.3420	0.3241
7	0.85	0.3255	0.2756	0.2896
7	0.90	0.2423	0.1965	0.2111
7	0.95	0.1684	0.1348	0.1450
8	0.00	0.2439	0.6226	0.3107
8	0.05	0.2439	0.6226	0.3107
8	0.10	0.2459	0.6226	0.3124
8	0.15	0.2459	0.6226	0.3124
8	0.20	0.2434	0.6201	0.3098
8	0.25	0.2440	0.6201	0.3107
8	0.30	0.2482	0.6201	0.3141
8	0.35	0.2556	0.6175	0.3204
8	0.40	0.2627	0.6099	0.3253
8	0.45	0.2879	0.6035	0.3444
8	0.50	0.3000	0.5827	0.3506
8	0.55	0.3116	0.5584	0.3545
8	0.60	0.3370	0.5259	0.3703
8	0.65	0.3473	0.4836	0.3679
8	0.70	0.3481	0.4404	0.3567
8	0.75	0.3326	0.3881	0.3322
8	0.80	0.3455	0.3420	0.3241
8	0.85	0.3255	0.2756	0.2896
8	0.90	0.2423	0.1965	0.2111
8	0.95	0.1684	0.1348	0.1450
9	0.00	0.2439	0.6226	0.3107
9	0.05	0.2439	0.6226	0.3107
9	0.10	0.2459	0.6226	0.3124
9	0.15	0.2459	0.6226	0.3124
9	0.20	0.2434	0.6201	0.3098
9	0.25	0.2440	0.6201	0.3107
9	0.30	0.2482	0.6201	0.3141
9	0.35	0.2556	0.6175	0.3204
9	0.40	0.2627	0.6099	0.3253
9	0.45	0.2879	0.6035	0.3444
9	0.50	0.3000	0.5827	0.3506
9	0.55	0.3116	0.5584	0.3545
9	0.60	0.3370	0.5259	0.3703
9	0.65	0.3473	0.4836	0.3679
9	0.70	0.3481	0.4404	0.3567
9	0.75	0.3326	0.3881	0.3322
9	0.80	0.3455	0.3420	0.3241
9	0.85	0.3255	0.2756	0.2896
9	0.90	0.2423	0.1965	0.2111
9	0.95	0.1684	0.1348	0.1450
10	0.00	0.2439	0.6226	0.3107
10	0.05	0.2439	0.6226	0.3107
10	0.10	0.2459	0.6226	0.3124
10	0.15	0.2459	0.6226	0.3124
10	0.20	0.2434	0.6201	0.3098
10	0.25	0.2440	0.6201	0.3107
10	0.30	0.2482	0.6201	0.3141
10	0.35	0.2556	0.6175	0.3204
10	0.40	0.2627	0.6099	0.3253
10	0.45	0.2879	0.6035	0.3444
10	0.50	0.3000	0.5827	0.3506
10	0.55	0.3116	0.5584	0.3545
10	0.60	0.3370	0.5259	0.3703
10	0.65	0.3473	0.4836	0.3679
10	0.70	0.3481	0.4404	0.3567
10	0.75	0.3326	0.3881	0.3322
10	0.80	0.3455	0.3420	0.3241
10	0.85	0.3255	0.2756	0.2896
10	0.90	0.2423	0.1965	0.2111
10	0.95	0.1684	0.1348	0.1450
11	0.00	0.2439	0.6226	0.3107
11	0.05	0.2439	0.6226	0.3107
11	0.10	0.2459	0.6226	0.3124
11	0.15	0.2459	0.6226	0.3124
11	0.20	0.2434	0.6201	0.3098
11	0.25	0.2440	0.6201	0.3107
11	0.30	0.2482	0.6201	0.3141
11	0.35	0.2556	0.6175	0.3204
11	0.40	0.2627	0.6099	0.3253
11	0.45	0.2879	0.6035	0.3444
11	0.50	0.3000	0.5827	0.3506
11	0.55	0.3116	0.5584	0.3545
11	0.60	0.3370	0.5259	0.3703
11	0.65	0.3473	0.4836	0.3679
11	0.70	0.3481	0.4404	0.3567
11	0.75	0.3326	0.3881	0.3322
11	0.80	0.3455	0.3420	0.3241
11	0.85	0.3255	0.2756	0.2896
11	0.90	0.2423	0.1965	0.2111
11	0.95	0.1684	0.1348	0.1450
12	0.00	0.2439	0.6226	0.3107
12	0.05	0.2439	0.6226	0.3107
12	0.10	0.2459	0.6226	0.3124
12	0.15	0.2459	0.6226	0.3124
12	0.20	0.2434	0.6201	0.3098
12	0.25	0.2440	0.6201	0.3107
12	0.30	0.2482	0.6201	0.3141
12	0.35	0.2556	0.6175	0.3204
12	0.40	0.2627	0.6099	0.3253
12	0.45	0.2879	0.6035	0.3444
12	0.50	0.3000	0.5827	0.3506
12	0.55	0.3116	0.5584	0.3545
12	0.60	0.3370	0.5259	0.3703
12	0.65	0.3473	0.4836	0.3679
12	0.70	0.3481	0.4404	0.3567
12	0.75	0.3326	0.3881	0.3322
12	0.80	0.3455	0.3420	0.3241
12	0.85	0.3255	0.2756	0.2896
12	0.90	0.2423	0.1965	0.2111
12	0.95	0.1684	0.1348	0.1450
13	0.00	0.2439	0.6226	0.3107
13	0.05	0.2439	0.6226	0.3107
13	0.10	0.2459	0.6226	0.3124
13	0.15	0.2459	0.6226	0.3124
13	0.20	0.2434	0.6201	0.3098
13	0.25	0.2440	0.6201	0.3107
13	0.30	0.2482	0.6201	0.3141
13	0.35	0.2556	0.6175	0.3204
13	0.40	0.2627	0.6099	0.3253
13	0.45	0.2879	0.6035	0.3444
13	0.50	0.3000	0.5827	0.3506
13	0.55	0.3116	0.5584	0.3545
13	0.60	0.3370	0.5259	0.3703
13	0.65	0.3473	0.4836	0.3679
13	0.70	0.3481	0.4404	0.3567
13	0.75	0.3326	0.3881	0.3322
13	0.80	0.3455	0.3420	0.3241
13	0.85	0.3255	0.2756	0.2896
13	0.90	0.2423	0.1965	0.2111
13	0.95	0.1684	0.1348	0.1450
14	0.00	0.2439	0.6226	0.3107
14	0.05	0.2439	0.6226	0.3107
14	0.10	0.2459	0.6226	0.3124
14	0.15	0.2459	0.6226	0.3124
14	0.20	0.2434	0.6201	0.3098
14	0.25	0.2440	0.6201	0.3107
14	0.30	0.2482	0.6201	0.3141
14	0.35	0.2556	0.6175	0.3204
14	0.40	0.2627	0.6099	0.3253
14	0.45	0.2879	0.6035	0.3444
14	0.50	0.3000	0.5827	0.3506
14	0.55	0.3116	0.5584	0.3545
14	0.60	0.3370	0.5259	0.3703
14	0.65	0.3473	0.4836	0.3679
14	0.70	0.3481	0.4404	0.3567
14	0.75	0.3326	0.3881	0.3322
14	0.80	0.3455	0.3420	0.3241
14	0.85	0.3255	0.2756	0.2896
14	0.90	0.2423	0.1965	0.2111
14	0.95	0.1684	0.1348	0.1450
15	0.00	0.2439	0.6226	0.3107
15	0.05	0.2439	0.6226	0.3107
15	0.10	0.2459	0.6226	0.3124
15	0.15	0.2459	0.6226	0.3124
15	0.20	0.2434	0.6201	0.3098
15	0.25	0.2440	0.6201	0.3107
15	0.30	0.2482	0.6201	0.3141
15	0.35	0.2556	0.6175	0.3204
15	0.40	0.2627	0.6099	0.3253
15	0.45	0.2879	0.6035	0.3444
15	0.50	0.3000	0.5827	0.3506
15	0.55	0.3116	0.5584	0.3545
15	0.60	0.3370	0.5259	0.3703
15	0.65	0.3473	0.4836	0.3679
15	0.70	0.3481	0.4404	0.3567
15	0.75	0.3326	0.3881	0.3322
15	0.80	0.3455	0.3420	0.3241
15	0.85	0.3255	0.2756	0.2896
15	0.90	0.2423	0.1965	0.2111
15	0.95	0.1684	0.1348	0.1450

Best Precision (doc avg): 0.6173	Limit: 1	Threshold: 0.15
Best    Recall (doc avg): 0.6226	Limit: 15	Threshold: 0.15
Best  F1 score (doc avg): 0.4858	Limit: 1	Threshold: 0.15
Best              NDCG@5: 0.9143	Limit: 15	Threshold: 0.15
Best             NDCG@10: 0.9005	Limit: 15	Threshold: 0.15
Documents evaluated:	392
