Limit	Thresh.	Prec.	Rec.	F1
3	0.40	0.3657	0.5698	0.4005
3	0.45	0.3768	0.5576	0.4056
3	0.50	0.3858	0.5427	0.4071
3	0.55	0.3862	0.5148	0.3987
3	0.60	0.4045	0.4974	0.4088
3	0.65	0.4058	0.4664	0.4025
3	0.70	0.3998	0.4247	0.3837
3	0.75	0.3755	0.3776	0.3538
3	0.80	0.3683	0.3364	0.3351
3	0.85	0.3321	0.2648	0.2835
3	0.90	0.2583	0.2017	0.2186
3	0.95	0.1918	0.1511	0.1632
4	0.00	0.2903	0.6073	0.3499
4	0.05	0.2903	0.6073	0.3499
4	0.10	0.2922	0.6073	0.3515
4	0.15	0.2922	0.6073	0.3515
4	0.20	0.2896	0.6047	0.3489
4	0.25	0.2901	0.6047	0.3494
4	0.30	0.2941	0.6047	0.3527
4	0.35	0.3016	0.6022	0.3588
4	0.40	0.3112	0.5971	0.3653
4	0.45	0.3263	0.5843	0.3744
4	0.50	0.3382	0.5685	0.3788
4	0.55	0.3440	0.5396	0.3755
4	0.60	0.3668	0.5170	0.3897
4	0.65	0.3753	0.4857	0.3892
4	0.70	0.3789	0.4434	0.3783
4	0.75	0.3595	0.3955	0.3525
4	0.80	0.3613	0.3525	0.3401
4	0.85	0.3306	0.2748	0.2903
4	0.90	0.2583	0.2055	0.2217
4	0.95	0.1918	0.1520	0.1639
5	0.00	0.2486	0.6286	0.3168
5	0.05	0.2486	0.6286	0.3168
5	0.10	0.2506	0.6286	0.3185
5	0.15	0.2506	0.6286	0.3185
5	0.20	0.2481	0.6261	0.3160
5	0.25	0.2488	0.6261	0.3168
5	0.30	0.2529	0.6261	0.3202
5	0.35	0.2616	0.6235	0.3279
5	0.40	0.2731	0.6184	0.3365
5	0.45	0.2904	0.6056	0.3482
5	0.50	0.3047	0.5890	0.3553
5	0.55	0.3139	0.5598	0.3558
5	0.60	0.3394	0.5321	0.3727
5	0.65	0.3526	0.4972	0.3758
5	0.70	0.3607	0.4524	0.3689
5	0.75	0.3462	0.4023	0.3465
5	0.80	0.3549	0.3590	0.3398
5	0.85	0.3297	0.2806	0.2942
5	0.90	0.2583	0.2075	0.2235
5	0.95	0.1918	0.1520	0.1639
6	0.00	0.2486	0.6286	0.3168
6	0.05	0.2486	0.6286	0.3168
6	0.10	0.2506	0.6286	0.3185
6	0.15	0.2506	0.6286	0.3185
6	0.20	0.2481	0.6261	0.3160
6	0.25	0.2488	0.6261	0.3168
6	0.30	0.2529	0.6261	0.3202
6	0.35	0.2616	0.6235	0.3279
6	0.40	0.2731	0.6184	0.3365
6	0.45	0.2904	0.6056	0.3482
6	0.50	0.3047	0.5890	0.3553
6	0.55	0.3139	0.5598	0.3558
6	0.60	0.3394	0.5321	0.3727
6	0.65	0.3526	0.4972	0.3758
6	0.70	0.3607	0.4524	0.3689
6	0.75	0.3462	0.4023	0.3465
6	0.80	0.3549	0.3590	0.3398
6	0.85	0.3297	0.2806	0.2942
6	0.90	0.2583	0.2075	0.2235
6	0.95	0.1918	0.1520	0.1639
7	0.00	0.2486	0.6286	0.3168
7	0.05	0.2486	0.6286	0.3168
7	0.10	0.2506	0.6286	0.3185
7	0.15	0.2506	0.6286	0.3185
7	0.20	0.2481	0.6261	0.3160
7	0.25	0.2488	0.6261	0.3168
7	0.30	0.2529	0.6261	0.3202
7	0.35	0.2616	0.6235	0.3279
7	0.40	0.2731	0.6184	0.3365
7	0.45	0.2904	0.6056	0.3482
7	0.50	0.3047	0.5890	0.3553
7	0.55	0.3139	0.5598	0.3558
7	0.60	0.3394	0.5321	0.3727
7	0.65	0.3526	0.4972	0.3758
7	0.70	0.3607	0.4524	0.3689
7	0.75	0.3462	0.4023	0.3465
7	0.80	0.3549	0.3590	0.3398
7	0.85	0.3297	0.2806	0.2942
7	0.90	0.2583	0.2075	0.2235
7	0.95	0.1918	0.1520	0.1639
8	0.00	0.2486	0.6286	0.3168
8	0.05	0.2486	0.6286	0.3168
8	0.10	0.2506	0.6286	0.3185
8	0.15	0.2506	0.6286	0.3185
8	0.20	0.2481	0.6261	0.3160
8	0.25	0.2488	0.6261	0.3168
8	0.30	0.2529	0.6261	0.3202
8	0.35	0.2616	0.6235	0.3279
8	0.40	0.2731	0.6184	0.3365
8	0.45	0.2904	0.6056	0.3482
8	0.50	0.3047	0.5890	0.3553
8	0.55	0.3139	0.5598	0.3558
8	0.60	0.3394	0.5321	0.3727
8	0.65	0.3526	0.4972	0.3758
8	0.70	0.3607	0.4524	0.3689
8	0.75	0.3462	0.4023	0.3465
8	0.80	0.3549	0.3590	0.3398
8	0.85	0.3297	0.2806	0.2942
8	0.90	0.2583	0.2075	0.2235
8	0.95	0.1918	0.1520	0.1639
9	0.00	0.2486	0.6286	0.3168
9	0.05	0.2486	0.6286	0.3168
9	0.10	0.2506	0.6286	0.3185
9	0.15	0.2506	0.6286	0.3185
9	0.20	0.2481	0.6261	0.3160
9	0.25	0.2488	0.6261	0.3168
9	0.30	0.2529	0.6261	0.3202
9	0.35	0.2616	0.6235	0.3279
9	0.40	0.2731	0.6184	0.3365
9	0.45	0.2904	0.6056	0.3482
9	0.50	0.3047	0.5890	0.3553
9	0.55	0.3139	0.5598	0.3558
9	0.60	0.3394	0.5321	0.3727
9	0.65	0.3526	0.4972	0.3758
9	0.70	0.3607	0.4524	0.3689
9	0.75	0.3462	0.4023	0.3465
9	0.80	0.3549	0.3590	0.3398
9	0.85	0.3297	0.2806	0.2942
9	0.90	0.2583	0.2075	0.2235
9	0.95	0.1918	0.1520	0.1639
10	0.00	0.2486	0.6286	0.3168
10	0.05	0.2486	0.6286	0.3168
10	0.10	0.2506	0.6286	0.3185
10	0.15	0.2506	0.6286	0.3185
10	0.20	0.2481	0.6261	0.3160
10	0.25	0.2488	0.6261	0.3168
10	0.30	0.2529	0.6261	0.3202
10	0.35	0.2616	0.6235	0.3279
10	0.40	0.2731	0.6184	0.3365
10	0.45	0.2904	0.6056	0.3482
10	0.50	0.3047	0.5890	0.3553
10	0.55	0.3139	0.5598	0.3558
10	0.60	0.3394	0.5321	0.3727
10	0.65	0.3526	0.4972	0.3758
10	0.70	0.3607	0.4524	0.3689
10	0.75	0.3462	0.4023	0.3465
10	0.80	0.3549	0.3590	0.3398
10	0.85	0.3297	0.2806	0.2942
10	0.90	0.2583	0.2075	0.2235
10	0.95	0.1918	0.1520	0.1639
11	0.00	0.2486	0.6286	0.3168
11	0.05	0.2486	0.6286	0.3168
11	0.10	0.2506	0.6286	0.3185
11	0.15	0.2506	0.6286	0.3185
11	0.20	0.2481	0.6261	0.3160
11	0.25	0.2488	0.6261	0.3168
11	0.30	0.2529	0.6261	0.3202
11	0.35	0.2616	0.6235	0.3279
11	0.40	0.2731	0.6184	0.3365
11	0.45	0.2904	0.6056	0.3482
11	0.50	0.3047	0.5890	0.3553
11	0.55	0.3139	0.5598	0.3558
11	0.60	0.3394	0.5321	0.3727
11	0.65	0.3526	0.4972	0.3758
11	0.70	0.3607	0.4524	0.3689
11	0.75	0.3462	0.4023	0.3465
11	0.80	0.3549	0.3590	0.3398
11	0.85	0.3297	0.2806	0.2942
11	0.90	0.2583	0.2075	0.2235
11	0.95	0.1918	0.1520	0.1639
12	0.00	0.2486	0.6286	0.3168
12	0.05	0.2486	0.6286	0.3168
12	0.10	0.2506	0.6286	0.3185
12	0.15	0.2506	0.6286	0.3185
12	0.20	0.2481	0.6261	0.3160
12	0.25	0.2488	0.6261	0.3168
12	0.30	0.2529	0.6261	0.3202
12	0.35	0.2616	0.6235	0.3279
12	0.40	0.2731	0.6184	0.3365
12	0.45	0.2904	0.6056	0.3482
12	0.50	0.3047	0.5890	0.3553
12	0.55	0.3139	0.5598	0.3558
12	0.60	0.3394	0.5321	0.3727
12	0.65	0.3526	0.4972	0.3758
12	0.70	0.3607	0.4524	0.3689
12	0.75	0.3462	0.4023	0.3465
12	0.80	0.3549	0.3590	0.3398
12	0.85	0.3297	0.2806	0.2942
12	0.90	0.2583	0.2075	0.2235
12	0.95	0.1918	0.1520	0.1639
13	0.00	0.2486	0.6286	0.3168
13	0.05	0.2486	0.6286	0.3168
13	0.10	0.2506	0.6286	0.3185
13	0.15	0.2506	0.6286	0.3185
13	0.20	0.2481	0.6261	0.3160
13	0.25	0.2488	0.6261	0.3168
13	0.30	0.2529	0.6261	0.3202
13	0.35	0.2616	0.6235	0.3279
13	0.40	0.2731	0.6184	0.3365
13	0.45	0.2904	0.6056	0.3482
13	0.50	0.3047	0.5890	0.3553
13	0.55	0.3139	0.5598	0.3558
13	0.60	0.3394	0.5321	0.3727
13	0.65	0.3526	0.4972	0.3758
13	0.70	0.3607	0.4524	0.3689
13	0.75	0.3462	0.4023	0.3465
13	0.80	0.3549	0.3590	0.3398
13	0.85	0.3297	0.2806	0.2942
13	0.90	0.2583	0.2075	0.2235
13	0.95	0.1918	0.1520	0.1639
14	0.00	0.2486	0.6286	0.3168
14	0.05	0.2486	0.6286	0.3168
14	0.10	0.2506	0.6286	0.3185
14	0.15	0.2506	0.6286	0.3185
14	0.20	0.2481	0.6261	0.3160
14	0.25	0.2488	0.6261	0.3168
14	0.30	0.2529	0.6261	0.3202
14	0.35	0.2616	0.6235	0.3279
14	0.40	0.2731	0.6184	0.3365
14	0.45	0.2904	0.6056	0.3482
14	0.50	0.3047	0.5890	0.3553
14	0.55	0.3139	0.5598	0.3558
14	0.60	0.3394	0.5321	0.3727
14	0.65	0.3526	0.4972	0.3758
14	0.70	0.3607	0.4524	0.3689
14	0.75	0.3462	0.4023	0.3465
14	0.80	0.3549	0.3590	0.3398
14	0.85	0.3297	0.2806	0.2942
14	0.90	0.2583	0.2075	0.2235
14	0.95	0.1918	0.1520	0.1639
15	0.00	0.2486	0.6286	0.3168
15	0.05	0.2486	0.6286	0.3168
15	0.10	0.2506	0.6286	0.3185
15	0.15	0.2506	0.6286	0.3185
15	0.20	0.2481	0.6261	0.3160
15	0.25	0.2488	0.6261	0.3168
15	0.30	0.2529	0.6261	0.3202
15	0.35	0.2616	0.6235	0.3279
15	0.40	0.2731	0.6184	0.3365
15	0.45	0.2904	0.6056	0.3482
15	0.50	0.3047	0.5890	0.3553
15	0.55	0.3139	0.5598	0.3558
15	0.60	0.3394	0.5321	0.3727
15	0.65	0.3526	0.4972	0.3758
15	0.70	0.3607	0.4524	0.3689
15	0.75	0.3462	0.4023	0.3465
15	0.80	0.3549	0.3590	0.3398
15	0.85	0.3297	0.2806	0.2942
15	0.90	0.2583	0.2075	0.2235
15	0.95	0.1918	0.1520	0.1639

Best Precision (doc avg): 0.6087	Limit: 1	Threshold: 0.15
Best    Recall (doc avg): 0.6286	Limit: 15	Threshold: 0.15
Best  F1 score (doc avg): 0.4725	Limit: 1	Threshold: 0.15
Best              NDCG@5: 0.9033	Limit: 15	Threshold: 0.15
Best             NDCG@10: 0.8896	Limit: 15	Threshold: 0.15
Documents evaluated:	391
