Limit	Thresh.	Prec.	Rec.	F1
7	0.60	0.1935	0.6901	0.2908
7	0.65	0.1681	0.6020	0.2521
7	0.70	0.1461	0.5319	0.2224
7	0.75	0.1407	0.4477	0.1996
7	0.80	0.1097	0.3355	0.1533
7	0.85	0.0918	0.2028	0.1136
7	0.90	0.0372	0.0548	0.0415
7	0.95	0.0026	0.0013	0.0017
8	0.00	0.2327	0.9566	0.3681
8	0.05	0.2327	0.9566	0.3681
8	0.10	0.2316	0.9515	0.3664
8	0.15	0.2316	0.9515	0.3664
8	0.20	0.2316	0.9515	0.3664
8	0.25	0.2318	0.9515	0.3665
8	0.30	0.2336	0.9490	0.3678
8	0.35	0.2336	0.9388	0.3661
8	0.40	0.2367	0.9337	0.3697
8	0.45	0.2358	0.8916	0.3610
8	0.50	0.2170	0.8240	0.3341
8	0.55	0.2121	0.7679	0.3203
8	0.60	0.1935	0.6901	0.2908
8	0.65	0.1681	0.6020	0.2521
8	0.70	0.1461	0.5319	0.2224
8	0.75	0.1407	0.4477	0.1996
8	0.80	0.1097	0.3355	0.1533
8	0.85	0.0918	0.2028	0.1136
8	0.90	0.0372	0.0548	0.0415
8	0.95	0.0026	0.0013	0.0017
9	0.00	0.2327	0.9566	0.3681
9	0.05	0.2327	0.9566	0.3681
9	0.10	0.2316	0.9515	0.3664
9	0.15	0.2316	0.9515	0.3664
9	0.20	0.2316	0.9515	0.3664
9	0.25	0.2318	0.9515	0.3665
9	0.30	0.2336	0.9490	0.3678
9	0.35	0.2336	0.9388	0.3661
9	0.40	0.2367	0.9337	0.3697
9	0.45	0.2358	0.8916	0.3610
9	0.50	0.2170	0.8240	0.3341
9	0.55	0.2121	0.7679	0.3203
9	0.60	0.1935	0.6901	0.2908
9	0.65	0.1681	0.6020	0.2521
9	0.70	0.1461	0.5319	0.2224
9	0.75	0.1407	0.4477	0.1996
9	0.80	0.1097	0.3355	0.1533
9	0.85	0.0918	0.2028	0.1136
9	0.90	0.0372	0.0548	0.0415
9	0.95	0.0026	0.0013	0.0017
10	0.00	0.2327	0.9566	0.3681
10	0.05	0.2327	0.9566	0.3681
10	0.10	0.2316	0.9515	0.3664
10	0.15	0.2316	0.9515	0.3664
10	0.20	0.2316	0.9515	0.3664
10	0.25	0.2318	0.9515	0.3665
10	0.30	0.2336	0.9490	0.3678
10	0.35	0.2336	0.9388	0.3661
10	0.40	0.2367	0.9337	0.3697
10	0.45	0.2358	0.8916	0.3610
10	0.50	0.2170	0.8240	0.3341
10	0.55	0.2121	0.7679	0.3203
10	0.60	0.1935	0.6901	0.2908
10	0.65	0.1681	0.6020	0.2521
10	0.70	0.1461	0.5319	0.2224
10	0.75	0.1407	0.4477	0.1996
10	0.80	0.1097	0.3355	0.1533
10	0.85	0.0918	0.2028	0.1136
10	0.90	0.0372	0.0548	0.0415
10	0.95	0.0026	0.0013	0.0017
11	0.00	0.2327	0.9566	0.3681
11	0.05	0.2327	0.9566	0.3681
11	0.10	0.2316	0.9515	0.3664
11	0.15	0.2316	0.9515	0.3664
11	0.20	0.2316	0.9515	0.3664
11	0.25	0.2318	0.9515	0.3665
11	0.30	0.2336	0.9490	0.3678
11	0.35	0.2336	0.9388	0.3661
11	0.40	0.2367	0.9337	0.3697
11	0.45	0.2358	0.8916	0.3610
11	0.50	0.2170	0.8240	0.3341
11	0.55	0.2121	0.7679	0.3203
11	0.60	0.1935	0.6901	0.2908
11	0.65	0.1681	0.6020	0.2521
11	0.70	0.1461	0.5319	0.2224
11	0.75	0.1407	0.4477	0.1996
11	0.80	0.1097	0.3355	0.1533
11	0.85	0.0918	0.2028	0.1136
11	0.90	0.0372	0.0548	0.0415
11	0.95	0.0026	0.0013	0.0017
12	0.00	0.2327	0.9566	0.3681
12	0.05	0.2327	0.9566	0.3681
12	0.10	0.2316	0.9515	0.3664
12	0.15	0.2316	0.9515	0.3664
12	0.20	0.2316	0.9515	0.3664
12	0.25	0.2318	0.9515	0.3665
12	0.30	0.2336	0.9490	0.3678
12	0.35	0.2336	0.9388	0.3661
12	0.40	0.2367	0.9337	0.3697
12	0.45	0.2358	0.8916	0.3610
12	0.50	0.2170	0.8240	0.3341
12	0.55	0.2121	0.7679	0.3203
12	0.60	0.1935	0.6901	0.2908
12	0.65	0.1681	0.6020	0.2521
12	0.70	0.1461	0.5319	0.2224
12	0.75	0.1407	0.4477	0.1996
12	0.80	0.1097	0.3355	0.1533
12	0.85	0.0918	0.2028	0.1136
12	0.90	0.0372	0.0548	0.0415
12	0.95	0.0026	0.0013	0.0017
13	0.00	0.2327	0.9566	0.3681
13	0.05	0.2327	0.9566	0.3681
13	0.10	0.2316	0.9515	0.3664
13	0.15	0.2316	0.9515	0.3664
13	0.20	0.2316	0.9515	0.3664
13	0.25	0.2318	0.9515	0.3665
13	0.30	0.2336	0.9490	0.3678
13	0.35	0.2336	0.9388	0.3661
13	0.40	0.2367	0.9337	0.3697
13	0.45	0.2358	0.8916	0.3610
13	0.50	0.2170	0.8240	0.3341
13	0.55	0.2121	0.7679	0.3203
13	0.60	0.1935	0.6901	0.2908
13	0.65	0.1681	0.6020	0.2521
13	0.70	0.1461	0.5319	0.2224
13	0.75	0.1407	0.4477	0.1996
13	0.80	0.1097	0.3355	0.1533
13	0.85	0.0918	0.2028	0.1136
13	0.90	0.0372	0.0548	0.0415
13	0.95	0.0026	0.0013	0.0017
14	0.00	0.2327	0.9566	0.3681
14	0.05	0.2327	0.9566	0.3681
14	0.10	0.2316	0.9515	0.3664
14	0.15	0.2316	0.9515	0.3664
14	0.20	0.2316	0.9515	0.3664
14	0.25	0.2318	0.9515	0.3665
14	0.30	0.2336	0.9490	0.3678
14	0.35	0.2336	0.9388	0.3661
14	0.40	0.2367	0.9337	0.3697
14	0.45	0.2358	0.8916	0.3610
14	0.50	0.2170	0.8240	0.3341
14	0.55	0.2121	0.7679	0.3203
14	0.60	0.1935	0.6901	0.2908
14	0.65	0.1681	0.6020	0.2521
14	0.70	0.1461	0.5319	0.2224
14	0.75	0.1407	0.4477	0.1996
14	0.80	0.1097	0.3355	0.1533
14	0.85	0.0918	0.2028	0.1136
14	0.90	0.0372	0.0548	0.0415
14	0.95	0.0026	0.0013	0.0017
15	0.00	0.2327	0.9566	0.3681
15	0.05	0.2327	0.9566	0.3681
15	0.10	0.2316	0.9515	0.3664
15	0.15	0.2316	0.9515	0.3664
15	0.20	0.2316	0.9515	0.3664
15	0.25	0.2318	0.9515	0.3665
15	0.30	0.2336	0.9490	0.3678
15	0.35	0.2336	0.9388	0.3661
15	0.40	0.2367	0.9337	0.3697
15	0.45	0.2358	0.8916	0.3610
15	0.50	0.2170	0.8240	0.3341
15	0.55	0.2121	0.7679	0.3203
15	0.60	0.1935	0.6901	0.2908
15	0.65	0.1681	0.6020	0.2521
15	0.70	0.1461	0.5319	0.2224
15	0.75	0.1407	0.4477	0.1996
15	0.80	0.1097	0.3355	0.1533
15	0.85	0.0918	0.2028	0.1136
15	0.90	0.0372	0.0548	0.0415
15	0.95	0.0026	0.0013	0.0017

Best Precision (doc avg): 0.4566	Limit: 1	Threshold: 0.05
Best    Recall (doc avg): 0.9566	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.5391	Limit: 2	Threshold: 0.05
Best              NDCG@5: 0.7836	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.7836	Limit: 15	Threshold: 0.05
Documents evaluated:	392
