Limit	Thresh.	Prec.	Rec.	F1
8	0.70	0.5448	0.5448	0.5448
8	0.75	0.4527	0.4527	0.4527
8	0.80	0.3376	0.3376	0.3376
8	0.85	0.1969	0.1969	0.1969
8	0.90	0.0486	0.0486	0.0486
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.9514	0.9514	0.9514
9	0.05	0.9514	0.9514	0.9514
9	0.10	0.9463	0.9463	0.9463
9	0.15	0.9463	0.9463	0.9463
9	0.20	0.9463	0.9463	0.9463
9	0.25	0.9463	0.9463	0.9463
9	0.30	0.9437	0.9437	0.9437
9	0.35	0.9309	0.9309	0.9309
9	0.40	0.9182	0.9182	0.9182
9	0.45	0.8824	0.8824	0.8824
9	0.50	0.8184	0.8184	0.8184
9	0.55	0.7775	0.7775	0.7775
9	0.60	0.7008	0.7008	0.7008
9	0.65	0.6087	0.6087	0.6087
9	0.70	0.5448	0.5448	0.5448
9	0.75	0.4527	0.4527	0.4527
9	0.80	0.3376	0.3376	0.3376
9	0.85	0.1969	0.1969	0.1969
9	0.90	0.0486	0.0486	0.0486
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.9514	0.9514	0.9514
10	0.05	0.9514	0.9514	0.9514
10	0.10	0.9463	0.9463	0.9463
10	0.15	0.9463	0.9463	0.9463
10	0.20	0.9463	0.9463	0.9463
10	0.25	0.9463	0.9463	0.9463
10	0.30	0.9437	0.9437	0.9437
10	0.35	0.9309	0.9309	0.9309
10	0.40	0.9182	0.9182	0.9182
10	0.45	0.8824	0.8824	0.8824
10	0.50	0.8184	0.8184	0.8184
10	0.55	0.7775	0.7775	0.7775
10	0.60	0.7008	0.7008	0.7008
10	0.65	0.6087	0.6087	0.6087
10	0.70	0.5448	0.5448	0.5448
10	0.75	0.4527	0.4527	0.4527
10	0.80	0.3376	0.3376	0.3376
10	0.85	0.1969	0.1969	0.1969
10	0.90	0.0486	0.0486	0.0486
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.9514	0.9514	0.9514
11	0.05	0.9514	0.9514	0.9514
11	0.10	0.9463	0.9463	0.9463
11	0.15	0.9463	0.9463	0.9463
11	0.20	0.9463	0.9463	0.9463
11	0.25	0.9463	0.9463	0.9463
11	0.30	0.9437	0.9437	0.9437
11	0.35	0.9309	0.9309	0.9309
11	0.40	0.9182	0.9182	0.9182
11	0.45	0.8824	0.8824	0.8824
11	0.50	0.8184	0.8184	0.8184
11	0.55	0.7775	0.7775	0.7775
11	0.60	0.7008	0.7008	0.7008
11	0.65	0.6087	0.6087	0.6087
11	0.70	0.5448	0.5448	0.5448
11	0.75	0.4527	0.4527	0.4527
11	0.80	0.3376	0.3376	0.3376
11	0.85	0.1969	0.1969	0.1969
11	0.90	0.0486	0.0486	0.0486
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.9514	0.9514	0.9514
12	0.05	0.9514	0.9514	0.9514
12	0.10	0.9463	0.9463	0.9463
12	0.15	0.9463	0.9463	0.9463
12	0.20	0.9463	0.9463	0.9463
12	0.25	0.9463	0.9463	0.9463
12	0.30	0.9437	0.9437	0.9437
12	0.35	0.9309	0.9309	0.9309
12	0.40	0.9182	0.9182	0.9182
12	0.45	0.8824	0.8824	0.8824
12	0.50	0.8184	0.8184	0.8184
12	0.55	0.7775	0.7775	0.7775
12	0.60	0.7008	0.7008	0.7008
12	0.65	0.6087	0.6087	0.6087
12	0.70	0.5448	0.5448	0.5448
12	0.75	0.4527	0.4527	0.4527
12	0.80	0.3376	0.3376	0.3376
12	0.85	0.1969	0.1969	0.1969
12	0.90	0.0486	0.0486	0.0486
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.9514	0.9514	0.9514
13	0.05	0.9514	0.9514	0.9514
13	0.10	0.9463	0.9463	0.9463
13	0.15	0.9463	0.9463	0.9463
13	0.20	0.9463	0.9463	0.9463
13	0.25	0.9463	0.9463	0.9463
13	0.30	0.9437	0.9437	0.9437
13	0.35	0.9309	0.9309	0.9309
13	0.40	0.9182	0.9182	0.9182
13	0.45	0.8824	0.8824	0.8824
13	0.50	0.8184	0.8184	0.8184
13	0.55	0.7775	0.7775	0.7775
13	0.60	0.7008	0.7008	0.7008
13	0.65	0.6087	0.6087	0.6087
13	0.70	0.5448	0.5448	0.5448
13	0.75	0.4527	0.4527	0.4527
13	0.80	0.3376	0.3376	0.3376
13	0.85	0.1969	0.1969	0.1969
13	0.90	0.0486	0.0486	0.0486
13	0.95	0.0000	0.0000	0.0000
14	0.00	0.9514	0.9514	0.9514
14	0.05	0.9514	0.9514	0.9514
14	0.10	0.9463	0.9463	0.9463
14	0.15	0.9463	0.9463	0.9463
14	0.20	0.9463	0.9463	0.9463
14	0.25	0.9463	0.9463	0.9463
14	0.30	0.9437	0.9437	0.9437
14	0.35	0.9309	0.9309	0.9309
14	0.40	0.9182	0.9182	0.9182
14	0.45	0.8824	0.8824	0.8824
14	0.50	0.8184	0.8184	0.8184
14	0.55	0.7775	0.7775	0.7775
14	0.60	0.7008	0.7008	0.7008
14	0.65	0.6087	0.6087	0.6087
14	0.70	0.5448	0.5448	0.5448
14	0.75	0.4527	0.4527	0.4527
14	0.80	0.3376	0.3376	0.3376
14	0.85	0.1969	0.1969	0.1969
14	0.90	0.0486	0.0486	0.0486
14	0.95	0.0000	0.0000	0.0000
15	0.00	0.9514	0.9514	0.9514
15	0.05	0.9514	0.9514	0.9514
15	0.10	0.9463	0.9463	0.9463
15	0.15	0.9463	0.9463	0.9463
15	0.20	0.9463	0.9463	0.9463
15	0.25	0.9463	0.9463	0.9463
15	0.30	0.9437	0.9437	0.9437
15	0.35	0.9309	0.9309	0.9309
15	0.40	0.9182	0.9182	0.9182
15	0.45	0.8824	0.8824	0.8824
15	0.50	0.8184	0.8184	0.8184
15	0.55	0.7775	0.7775	0.7775
15	0.60	0.7008	0.7008	0.7008
15	0.65	0.6087	0.6087	0.6087
15	0.70	0.5448	0.5448	0.5448
15	0.75	0.4527	0.4527	0.4527
15	0.80	0.3376	0.3376	0.3376
15	0.85	0.1969	0.1969	0.1969
15	0.90	0.0486	0.0486	0.0486
15	0.95	0.0000	0.0000	0.0000

Best Precision (doc avg): 0.9514	Limit: 15	Threshold: 0.05
Best    Recall (doc avg): 0.9514	Limit: 15	Threshold: 0.05
Best  F1 score (doc avg): 0.9514	Limit: 15	Threshold: 0.05
Best              NDCG@5: 0.9847	Limit: 15	Threshold: 0.05
Best             NDCG@10: 0.9847	Limit: 15	Threshold: 0.05
Documents evaluated:	391
