Limit	Thresh.	Prec.	Rec.	F1
6	0.00	0.2536	0.6420	0.3224
6	0.05	0.2536	0.6420	0.3224
6	0.10	0.2556	0.6420	0.3242
6	0.15	0.2556	0.6420	0.3242
6	0.20	0.2531	0.6395	0.3216
6	0.25	0.2535	0.6395	0.3222
6	0.30	0.2579	0.6395	0.3259
6	0.35	0.2646	0.6369	0.3320
6	0.40	0.2824	0.6318	0.3457
6	0.45	0.3031	0.6191	0.3598
6	0.50	0.3135	0.5974	0.3635
6	0.55	0.3339	0.5744	0.3756
6	0.60	0.3503	0.5384	0.3824
6	0.65	0.3735	0.5066	0.3909
6	0.70	0.3923	0.4712	0.3928
6	0.75	0.3566	0.3998	0.3508
6	0.80	0.3609	0.3569	0.3388
6	0.85	0.3459	0.2948	0.3091
6	0.90	0.2526	0.2032	0.2189
6	0.95	0.1913	0.1513	0.1630
7	0.00	0.2536	0.6420	0.3224
7	0.05	0.2536	0.6420	0.3224
7	0.10	0.2556	0.6420	0.3242
7	0.15	0.2556	0.6420	0.3242
7	0.20	0.2531	0.6395	0.3216
7	0.25	0.2535	0.6395	0.3222
7	0.30	0.2579	0.6395	0.3259
7	0.35	0.2646	0.6369	0.3320
7	0.40	0.2824	0.6318	0.3457
7	0.45	0.3031	0.6191	0.3598
7	0.50	0.3135	0.5974	0.3635
7	0.55	0.3339	0.5744	0.3756
7	0.60	0.3503	0.5384	0.3824
7	0.65	0.3735	0.5066	0.3909
7	0.70	0.3923	0.4712	0.3928
7	0.75	0.3566	0.3998	0.3508
7	0.80	0.3609	0.3569	0.3388
7	0.85	0.3459	0.2948	0.3091
7	0.90	0.2526	0.2032	0.2189
7	0.95	0.1913	0.1513	0.1630
8	0.00	0.2536	0.6420	0.3224
8	0.05	0.2536	0.6420	0.3224
8	0.10	0.2556	0.6420	0.3242
8	0.15	0.2556	0.6420	0.3242
8	0.20	0.2531	0.6395	0.3216
8	0.25	0.2535	0.6395	0.3222
8	0.30	0.2579	0.6395	0.3259
8	0.35	0.2646	0.6369	0.3320
8	0.40	0.2824	0.6318	0.3457
8	0.45	0.3031	0.6191	0.3598
8	0.50	0.3135	0.5974	0.3635
8	0.55	0.3339	0.5744	0.3756
8	0.60	0.3503	0.5384	0.3824
8	0.65	0.3735	0.5066	0.3909
8	0.70	0.3923	0.4712	0.3928
8	0.75	0.3566	0.3998	0.3508
8	0.80	0.3609	0.3569	0.3388
8	0.85	0.3459	0.2948	0.3091
8	0.90	0.2526	0.2032	0.2189
8	0.95	0.1913	0.1513	0.1630
9	0.00	0.2536	0.6420	0.3224
9	0.05	0.2536	0.6420	0.3224
9	0.10	0.2556	0.6420	0.3242
9	0.15	0.2556	0.6420	0.3242
9	0.20	0.2531	0.6395	0.3216
9	0.25	0.2535	0.6395	0.3222
9	0.30	0.2579	0.6395	0.3259
9	0.35	0.2646	0.6369	0.3320
9	0.40	0.2824	0.6318	0.3457
9	0.45	0.3031	0.6191	0.3598
9	0.50	0.3135	0.5974	0.3635
9	0.55	0.3339	0.5744	0.3756
9	0.60	0.3503	0.5384	0.3824
9	0.65	0.3735	0.5066	0.3909
9	0.70	0.3923	0.4712	0.3928
9	0.75	0.3566	0.3998	0.3508
9	0.80	0.3609	0.3569	0.3388
9	0.85	0.3459	0.2948	0.3091
9	0.90	0.2526	0.2032	0.2189
9	0.95	0.1913	0.1513	0.1630
10	0.00	0.2536	0.6420	0.3224
10	0.05	0.2536	0.6420	0.3224
10	0.10	0.2556	0.6420	0.3242
10	0.15	0.2556	0.6420	0.3242
10	0.20	0.2531	0.6395	0.3216
10	0.25	0.2535	0.6395	0.3222
10	0.30	0.2579	0.6395	0.3259
10	0.35	0.2646	0.6369	0.3320
10	0.40	0.2824	0.6318	0.3457
10	0.45	0.3031	0.6191	0.3598
10	0.50	0.3135	0.5974	0.3635
10	0.55	0.3339	0.5744	0.3756
10	0.60	0.3503	0.5384	0.3824
10	0.65	0.3735	0.5066	0.3909
10	0.70	0.3923	0.4712	0.3928
10	0.75	0.3566	0.3998	0.3508
10	0.80	0.3609	0.3569	0.3388
10	0.85	0.3459	0.2948	0.3091
10	0.90	0.2526	0.2032	0.2189
10	0.95	0.1913	0.1513	0.1630
11	0.00	0.2536	0.6420	0.3224
11	0.05	0.2536	0.6420	0.3224
11	0.10	0.2556	0.6420	0.3242
11	0.15	0.2556	0.6420	0.3242
11	0.20	0.2531	0.6395	0.3216
11	0.25	0.2535	0.6395	0.3222
11	0.30	0.2579	0.6395	0.3259
11	0.35	0.2646	0.6369	0.3320
11	0.40	0.2824	0.6318	0.3457
11	0.45	0.3031	0.6191	0.3598
11	0.50	0.3135	0.5974	0.3635
11	0.55	0.3339	0.5744	0.3756
11	0.60	0.3503	0.5384	0.3824
11	0.65	0.3735	0.5066	0.3909
11	0.70	0.3923	0.4712	0.3928
11	0.75	0.3566	0.3998	0.3508
11	0.80	0.3609	0.3569	0.3388
11	0.85	0.3459	0.2948	0.3091
11	0.90	0.2526	0.2032	0.2189
11	0.95	0.1913	0.1513	0.1630
12	0.00	0.2536	0.6420	0.3224
12	0.05	0.2536	0.6420	0.3224
12	0.10	0.2556	0.6420	0.3242
12	0.15	0.2556	0.6420	0.3242
12	0.20	0.2531	0.6395	0.3216
12	0.25	0.2535	0.6395	0.3222
12	0.30	0.2579	0.6395	0.3259
12	0.35	0.2646	0.6369	0.3320
12	0.40	0.2824	0.6318	0.3457
12	0.45	0.3031	0.6191	0.3598
12	0.50	0.3135	0.5974	0.3635
12	0.55	0.3339	0.5744	0.3756
12	0.60	0.3503	0.5384	0.3824
12	0.65	0.3735	0.5066	0.3909
12	0.70	0.3923	0.4712	0.3928
12	0.75	0.3566	0.3998	0.3508
12	0.80	0.3609	0.3569	0.3388
12	0.85	0.3459	0.2948	0.3091
12	0.90	0.2526	0.2032	0.2189
12	0.95	0.1913	0.1513	0.1630
13	0.00	0.2536	0.6420	0.3224
13	0.05	0.2536	0.6420	0.3224
13	0.10	0.2556	0.6420	0.3242
13	0.15	0.2556	0.6420	0.3242
13	0.20	0.2531	0.6395	0.3216
13	0.25	0.2535	0.6395	0.3222
13	0.30	0.2579	0.6395	0.3259
13	0.35	0.2646	0.6369	0.3320
13	0.40	0.2824	0.6318	0.3457
13	0.45	0.3031	0.6191	0.3598
13	0.50	0.3135	0.5974	0.3635
13	0.55	0.3339	0.5744	0.3756
13	0.60	0.3503	0.5384	0.3824
13	0.65	0.3735	0.5066	0.3909
13	0.70	0.3923	0.4712	0.3928
13	0.75	0.3566	0.3998	0.3508
13	0.80	0.3609	0.3569	0.3388
13	0.85	0.3459	0.2948	0.3091
13	0.90	0.2526	0.2032	0.2189
13	0.95	0.1913	0.1513	0.1630
14	0.00	0.2536	0.6420	0.3224
14	0.05	0.2536	0.6420	0.3224
14	0.10	0.2556	0.6420	0.3242
14	0.15	0.2556	0.6420	0.3242
14	0.20	0.2531	0.6395	0.3216
14	0.25	0.2535	0.6395	0.3222
14	0.30	0.2579	0.6395	0.3259
14	0.35	0.2646	0.6369	0.3320
14	0.40	0.2824	0.6318	0.3457
14	0.45	0.3031	0.6191	0.3598
14	0.50	0.3135	0.5974	0.3635
14	0.55	0.3339	0.5744	0.3756
14	0.60	0.3503	0.5384	0.3824
14	0.65	0.3735	0.5066	0.3909
14	0.70	0.3923	0.4712	0.3928
14	0.75	0.3566	0.3998	0.3508
14	0.80	0.3609	0.3569	0.3388
14	0.85	0.3459	0.2948	0.3091
14	0.90	0.2526	0.2032	0.2189
14	0.95	0.1913	0.1513	0.1630
15	0.00	0.2536	0.6420	0.3224
15	0.05	0.2536	0.6420	0.3224
15	0.10	0.2556	0.6420	0.3242
15	0.15	0.2556	0.6420	0.3242
15	0.20	0.2531	0.6395	0.3216
15	0.25	0.2535	0.6395	0.3222
15	0.30	0.2579	0.6395	0.3259
15	0.35	0.2646	0.6369	0.3320
15	0.40	0.2824	0.6318	0.3457
15	0.45	0.3031	0.6191	0.3598
15	0.50	0.3135	0.5974	0.3635
15	0.55	0.3339	0.5744	0.3756
15	0.60	0.3503	0.5384	0.3824
15	0.65	0.3735	0.5066	0.3909
15	0.70	0.3923	0.4712	0.3928
15	0.75	0.3566	0.3998	0.3508
15	0.80	0.3609	0.3569	0.3388
15	0.85	0.3459	0.2948	0.3091
15	0.90	0.2526	0.2032	0.2189
15	0.95	0.1913	0.1513	0.1630

Best Precision (doc avg): 0.6403	Limit: 1	Threshold: 0.15
Best    Recall (doc avg): 0.6420	Limit: 15	Threshold: 0.15
Best  F1 score (doc avg): 0.4995	Limit: 1	Threshold: 0.15
Best              NDCG@5: 0.9116	Limit: 15	Threshold: 0.15
Best             NDCG@10: 0.8974	Limit: 15	Threshold: 0.15
Documents evaluated:	392
